,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.4537037037037037,0.34417344173441733,0.3080568720379147,0.3004115226337449,0.37066666666666664,0.3243847874720358,0.3587521663778163,0.3565459610027855,0.3625,0.41309255079006774,0.364990234375,0.3592287672419152,0.3599132114288744
recall,0.4568764568764569,0.34324324324324323,0.15330188679245282,0.18114143920595532,0.32027649769585254,0.3634085213032581,0.4916864608076009,0.3192019950124688,0.5742574257425742,0.44525547445255476,0.364990234375,0.3648649401132418,0.364990234375
f1-score,0.4552845528455285,0.3437077131258457,0.2047244094488189,0.2260061919504644,0.34363411619283063,0.34278959810874704,0.4148296593186373,0.3368421052631579,0.4444444444444445,0.42857142857142855,0.364990234375,0.3540834219269903,0.35441850867792846
support,429.0,370.0,424.0,403.0,434.0,399.0,421.0,401.0,404.0,411.0,0.364990234375,4096.0,4096.0
