,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.9953379953379954,0.9945945945945946,0.9975669099756691,1.0,0.9728506787330317,0.973170731707317,0.9975845410628019,0.9876543209876543,0.9975,0.9785202863961814,0.9892578125,0.9894780058795245,0.9894226070711324
recall,0.9953379953379954,0.9945945945945946,0.9669811320754716,0.9826302729528535,0.9907834101382489,1.0,0.9809976247030879,0.9975062344139651,0.9876237623762376,0.9975669099756691,0.9892578125,0.9894021936568123,0.9892578125
f1-score,0.9953379953379954,0.9945945945945946,0.9820359281437125,0.9912390488110138,0.9817351598173517,0.9864029666254636,0.9892215568862276,0.9925558312655087,0.9925373134328358,0.9879518072289156,0.9892578125,0.989361220214362,0.9892604600665489
support,429.0,370.0,424.0,403.0,434.0,399.0,421.0,401.0,404.0,411.0,0.9892578125,4096.0,4096.0
