,loss,accuracy,val_loss,val_accuracy
0,2.187337636947632,0.1872430294752121,2.0028340816497803,0.27300000190734863
1,1.9655718803405762,0.2791421413421631,1.9350541830062866,0.2840000092983246
2,1.8403785228729248,0.32859206199645996,1.7537269592285156,0.3619999885559082
3,1.7215834856033325,0.3744860589504242,1.6512062549591064,0.39500001072883606
4,1.6547294855117798,0.39904433488845825,1.6325972080230713,0.3840000033378601
5,1.6159489154815674,0.4107123017311096,1.5700106620788574,0.4009999930858612
6,1.5674831867218018,0.4291588068008423,1.5314249992370605,0.421999990940094
7,1.5320239067077637,0.4443826973438263,1.5210325717926025,0.4300000071525574
8,1.5117679834365845,0.46227359771728516,1.480911374092102,0.45100000500679016
9,1.4935506582260132,0.459495484828949,1.4733283519744873,0.45500001311302185
10,1.461863398551941,0.4748305380344391,1.4253658056259155,0.47200000286102295
11,1.439379096031189,0.4822758138179779,1.4537622928619385,0.4779999852180481
12,1.4130741357803345,0.49494388699531555,1.4316797256469727,0.48500001430511475
13,1.408878207206726,0.4968329668045044,1.3850107192993164,0.49900001287460327
14,1.3836880922317505,0.5000555515289307,1.378527045249939,0.4970000088214874
15,1.3566652536392212,0.5209468007087708,1.3723431825637817,0.5019999742507935
16,1.3378065824508667,0.5211690068244934,1.3485976457595825,0.5139999985694885
17,1.3383365869522095,0.5235025882720947,1.3456721305847168,0.5120000243186951
18,1.3205865621566772,0.5301700234413147,1.33733332157135,0.5210000276565552
19,1.2878665924072266,0.5393932461738586,1.3088446855545044,0.531000018119812
