,loss,accuracy,val_loss,val_accuracy
0,2.5516371726989746,0.09913553297519684,2.3285984992980957,0.0957999974489212
1,2.3286380767822266,0.09877997636795044,2.328773021697998,0.0957999974489212
2,2.3286075592041016,0.09960221499204636,2.3284709453582764,0.0957999974489212
3,2.3285865783691406,0.09789106249809265,2.3284687995910645,0.09759999811649323
4,2.3285717964172363,0.09922442585229874,2.3287196159362793,0.09700000286102295
5,2.3285675048828125,0.09689104557037354,2.328768730163574,0.0957999974489212
6,2.328542470932007,0.09911331534385681,2.3285584449768066,0.09700000286102295
7,2.3285601139068604,0.0998244434595108,2.3287196159362793,0.0949999988079071
8,2.328554153442383,0.09949109703302383,2.3288447856903076,0.0957999974489212
9,2.3285317420959473,0.0983799621462822,2.328561544418335,0.09759999811649323
10,2.3285388946533203,0.09844662994146347,2.3286728858947754,0.0957999974489212
11,2.3285231590270996,0.0975799486041069,2.3286304473876953,0.0957999974489212
12,2.328537940979004,0.09871330112218857,2.328709602355957,0.09759999811649323
13,2.328505039215088,0.09942442923784256,2.32851243019104,0.0957999974489212
14,2.3285069465637207,0.09709104895591736,2.3285956382751465,0.09700000286102295
15,2.328495740890503,0.09735772013664246,2.3287010192871094,0.0949999988079071
16,2.328486680984497,0.097491055727005,2.3285117149353027,0.0957999974489212
17,2.3285012245178223,0.09773550182580948,2.328723907470703,0.0957999974489212
18,2.328486680984497,0.09797995537519455,2.32856822013855,0.09759999811649323
19,2.328479528427124,0.0981132909655571,2.328392267227173,0.09759999811649323
