,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.9434523809523809,0.9801136363636364,0.6845018450184502,0.7533333333333333,0.9501915708812261,0.8664921465968587,0.8102345415778252,0.8378995433789954,0.8211920529801324,0.9200968523002422,0.84228515625,0.8567507903383081,0.8560416492571988
recall,0.7389277389277389,0.9324324324324325,0.875,0.8411910669975186,0.5714285714285714,0.8295739348370927,0.9026128266033254,0.9152119700748129,0.9207920792079208,0.9245742092457421,0.84228515625,0.8451744829755155,0.84228515625
f1-score,0.8287581699346405,0.9556786703601109,0.7681159420289856,0.7948417350527549,0.7136690647482014,0.8476312419974392,0.853932584269663,0.8748510131108462,0.8681446907817969,0.9223300970873787,0.84228515625,0.8427953209371818,0.8406267042122034
support,429.0,370.0,424.0,403.0,434.0,399.0,421.0,401.0,404.0,411.0,0.84228515625,4096.0,4096.0
