,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.11049400760011692,0.2,0.046153846153846156,0.0,0.09090909090909091,0.0,1.0,0.12857142857142856,0.059880239520958084,0.18181818181818182,0.104248046875,0.18178267945736223,0.18067775705357786
recall,0.9152542372881356,0.0026109660574412533,0.006928406466512702,0.0,0.002331002331002331,0.0,0.0024449877750611247,0.022167487684729065,0.07211538461538461,0.01,0.104248046875,0.10338524722182667,0.104248046875
f1-score,0.1971830985915493,0.005154639175257731,0.012048192771084338,0.0,0.004545454545454545,0.0,0.004878048780487805,0.037815126050420166,0.06543075245365321,0.01895734597156398,0.104248046875,0.03460126583394711,0.03484568079329798
support,413.0,383.0,433.0,403.0,429.0,404.0,409.0,406.0,416.0,400.0,0.104248046875,4096.0,4096.0
