,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.46613545816733065,0.41330645161290325,0.355,0.3586206896551724,0.3490759753593429,0.38489208633093525,0.45,0.4744744744744745,0.5342465753424658,0.4752941176470588,0.427490234375,0.42610458285896835,0.42548459033339314
recall,0.5679611650485437,0.5338541666666666,0.3234624145785877,0.2524271844660194,0.40476190476190477,0.2729591836734694,0.5518867924528302,0.3979848866498741,0.4802955665024631,0.4926829268292683,0.427490234375,0.4278276191629627,0.427490234375
f1-score,0.5120350109409191,0.4659090909090909,0.3384982121573301,0.29629629629629634,0.37486218302094815,0.3194029850746269,0.49576271186440674,0.4328767123287672,0.5058365758754865,0.48383233532934133,0.427490234375,0.4225312113797213,0.42211590418980716
support,412.0,384.0,439.0,412.0,420.0,392.0,424.0,397.0,406.0,410.0,0.427490234375,4096.0,4096.0
