,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.09989909182643794,0.0,0.0,0.0,0.12903225806451613,0.1257606490872211,0.0,0.0,0.0,0.16666666666666666,0.113525390625,0.05213586656448418,0.052267366340795963
recall,0.4794188861985472,0.0,0.0,0.0,0.018648018648018648,0.6138613861386139,0.0,0.0,0.0,0.0275,0.113525390625,0.11394282909851798,0.113525390625
f1-score,0.16534446764091856,0.0,0.0,0.0,0.032586558044806514,0.20875420875420878,0.0,0.0,0.0,0.04721030042918455,0.113525390625,0.04538955348691184,0.045285087657542855
support,413.0,383.0,433.0,403.0,429.0,404.0,409.0,406.0,416.0,400.0,0.113525390625,4096.0,4096.0
