,0,1,2,3,4,5,6,7,8,9
0,198,0,0,0,2,207,0,0,2,4
1,248,0,0,0,7,115,0,0,1,12
2,166,0,0,0,9,252,0,0,3,3
3,149,0,0,0,11,233,1,0,0,9
4,187,0,0,0,8,228,0,0,0,6
5,139,0,0,0,8,248,0,0,1,8
6,189,0,0,0,10,203,0,0,0,7
7,176,0,0,0,4,220,0,0,2,4
8,256,0,0,0,1,157,0,0,0,2
9,274,1,0,0,2,109,0,0,3,11
