,loss,accuracy,val_loss,val_accuracy
0,284.1729431152344,0.12313847243785858,76.59534454345703,0.1379999965429306
1,26.884462356567383,0.10602355748414993,8.67717170715332,0.08799999952316284
2,6.007506370544434,0.11046899110078812,4.944306373596191,0.08799999952316284
3,4.847902774810791,0.10824627429246902,4.790061950683594,0.08799999952316284
4,4.772010803222656,0.10602355748414993,4.765568256378174,0.08799999952316284
5,4.767874717712402,0.11246943473815918,4.780214786529541,0.10000000149011612
6,4.764405250549316,0.11580350995063782,4.766778945922852,0.07199999690055847
7,4.79634952545166,0.1293620765209198,4.859586238861084,0.15800000727176666
8,4.8625969886779785,0.14558790624141693,4.938877582550049,0.18000000715255737
9,4.958407878875732,0.18515226244926453,4.940645217895508,0.1899999976158142
10,4.8715901374816895,0.1818181872367859,4.875062942504883,0.15000000596046448
11,4.850313186645508,0.18759724497795105,4.884202003479004,0.1420000046491623
12,4.893194675445557,0.18381862342357635,4.98830509185791,0.16599999368190765
13,4.998230457305908,0.19671037793159485,4.903133392333984,0.21400000154972076
14,4.948624134063721,0.18004000186920166,4.906548023223877,0.1860000044107437
15,4.923266410827637,0.19982218742370605,4.9169416427612305,0.18000000715255737
16,4.873290061950684,0.1933763027191162,4.9512715339660645,0.15000000596046448
17,4.898623943328857,0.1880417913198471,4.74329137802124,0.17399999499320984
18,4.828272819519043,0.2131584733724594,4.938634872436523,0.1940000057220459
19,4.824156761169434,0.21515892446041107,4.9159369468688965,0.20399999618530273
