,loss,accuracy,val_loss,val_accuracy
0,2.2486822605133057,0.15203379094600677,2.0298306941986084,0.3179999887943268
1,1.965736746788025,0.2929539978504181,1.8406922817230225,0.33799999952316284
2,1.7943470478057861,0.3514114320278168,1.696789026260376,0.414000004529953
3,1.69535493850708,0.38697487115859985,1.724673867225647,0.43799999356269836
4,1.6332354545593262,0.4138697385787964,1.655733346939087,0.4560000002384186
5,1.5687428712844849,0.44120916724205017,1.6346172094345093,0.46000000834465027
6,1.525577187538147,0.45165592432022095,1.5892280340194702,0.46000000834465027
7,1.4993818998336792,0.46299177408218384,1.5533503293991089,0.4580000042915344
8,1.4552371501922607,0.4741053581237793,1.5904580354690552,0.47600001096725464
9,1.4230798482894897,0.49522116780281067,1.5493463277816772,0.47999998927116394
10,1.3895370960235596,0.5063347220420837,1.5113420486450195,0.4740000069141388
11,1.3581969738006592,0.5161147117614746,1.4993939399719238,0.4959999918937683
12,1.3095859289169312,0.5376750230789185,1.4786007404327393,0.5
13,1.2905545234680176,0.5470104217529297,1.5324897766113281,0.4519999921321869
14,1.2659416198730469,0.5581240057945251,1.4954743385314941,0.49399998784065247
15,1.2607765197753906,0.5454545617103577,1.5049232244491577,0.48399999737739563
16,1.2347254753112793,0.5587908625602722,1.4692089557647705,0.4959999918937683
17,1.2095081806182861,0.5719048380851746,1.4767214059829712,0.49799999594688416
18,1.1943938732147217,0.569459855556488,1.4971952438354492,0.47200000286102295
19,1.1595231294631958,0.5839075446128845,1.4482905864715576,0.5059999823570251
