,0,1,2,3,4,5,6,7,8,9
0,422,0,0,1,1,2,3,0,0,0
1,348,0,0,0,14,0,5,3,0,0
2,402,0,0,0,14,0,8,0,0,0
3,356,0,0,0,24,11,10,2,0,0
4,387,0,1,0,41,2,2,1,0,0
5,355,1,0,1,25,8,9,0,0,0
6,373,0,0,0,26,2,18,2,0,0
7,382,0,0,1,11,2,4,1,0,0
8,390,0,0,0,6,4,2,2,0,0
9,407,0,0,0,1,3,0,0,0,0
