,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.11041339612768185,0.0,0.0,0.0,0.25153374233128833,0.23529411764705882,0.29508196721311475,0.09090909090909091,0.0,0.0,0.11962890625,0.09832323142282347,0.10036606389233346
recall,0.9836829836829837,0.0,0.0,0.0,0.0944700460829493,0.020050125313283207,0.04275534441805225,0.0024937655860349127,0.0,0.0,0.11962890625,0.11434522650833034,0.11962890625
f1-score,0.19854151964243708,0.0,0.0,0.0,0.1373534338358459,0.03695150115473441,0.07468879668049792,0.0048543689320388345,0.0,0.0,0.11962890625,0.04523896202455542,0.04709959387605929
support,429.0,370.0,424.0,403.0,434.0,399.0,421.0,401.0,404.0,411.0,0.11962890625,4096.0,4096.0
