,0,1,2,3,4,5,6,7,8,9
0,141,0,0,15,0,0,0,239,1,8
1,79,0,0,87,0,2,4,179,9,10
2,112,0,0,34,0,0,2,276,4,2
3,118,0,0,55,0,0,5,220,6,4
4,108,0,0,31,0,0,14,257,5,4
5,126,0,0,58,0,0,2,210,9,0
6,100,0,0,76,0,0,6,228,9,1
7,103,0,0,48,0,1,0,246,6,5
8,159,0,0,15,0,0,1,222,1,13
9,107,0,0,72,0,0,0,211,2,28
