,0,1,2,3,4,5,6,7,8,9
0,381,0,0,0,0,0,0,0,20,3
1,1,357,0,0,0,0,0,0,12,0
2,2,0,415,3,0,0,8,1,1,0
3,0,0,1,401,1,1,1,0,3,0
4,0,0,2,2,407,0,4,1,2,1
5,0,0,1,1,0,400,1,0,2,0
6,0,1,0,0,0,0,418,0,1,0
7,0,0,1,0,0,0,0,406,2,0
8,2,0,0,0,0,0,0,0,409,0
9,1,1,0,1,0,1,0,0,5,411
