,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.7464788732394366,0.7159763313609467,0.5323275862068966,0.5041152263374485,0.5955056179775281,0.5434782608695652,0.6393034825870647,0.7349397590361446,0.7150395778364116,0.5563025210084034,0.613037109375,0.6283467236459847,0.6276968401939611
recall,0.513317191283293,0.6318537859007833,0.5704387990762124,0.607940446650124,0.49417249417249415,0.6188118811881188,0.628361858190709,0.6009852216748769,0.6514423076923077,0.8275,0.613037109375,0.6144823985828919,0.613037109375
f1-score,0.6083213773314204,0.6712898751733704,0.5507246376811595,0.5511811023622046,0.5401273885350318,0.5787037037037037,0.6337854500616523,0.6612466124661247,0.6817610062893081,0.6653266331658292,0.613037109375,0.6142467786769805,0.6132492810044334
support,413.0,383.0,433.0,403.0,429.0,404.0,409.0,406.0,416.0,400.0,0.613037109375,4096.0,4096.0
