,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.8777173913043478,0.8852459016393442,0.7358490566037735,0.7238095238095238,0.7874251497005988,0.7223427331887202,0.7970660146699267,0.8018867924528302,0.7850678733031674,0.8080357142857143,0.78955078125,0.7924446150957947,0.7920228865769658
recall,0.752913752913753,0.8756756756756757,0.7358490566037735,0.7543424317617866,0.6059907834101382,0.8345864661654135,0.7743467933491687,0.8478802992518704,0.8589108910891089,0.8807785888077859,0.78955078125,0.7921274739028475,0.78955078125
f1-score,0.8105395232120451,0.8804347826086957,0.7358490566037735,0.7387606318347508,0.6848958333333333,0.7744186046511627,0.785542168674699,0.8242424242424243,0.8203309692671394,0.8428405122235156,0.78955078125,0.789785450665154,0.7882071049355761
support,429.0,370.0,424.0,403.0,434.0,399.0,421.0,401.0,404.0,411.0,0.78955078125,4096.0,4096.0
