,0,1,2,3,4,5,6,7,8,9
0,412,0,2,1,2,0,0,0,1,0
1,1,373,2,0,1,0,1,0,0,0
2,1,0,418,1,1,1,0,0,0,0
3,0,0,1,388,2,1,0,0,0,0
4,0,0,2,0,420,0,0,1,0,0
5,0,0,3,3,2,380,2,1,0,0
6,0,0,0,1,1,0,422,1,0,0
7,0,0,2,0,0,0,0,401,0,0
8,1,0,1,0,0,0,0,0,422,0
9,0,0,0,0,1,0,3,0,0,416
