,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.9927710843373494,1.0,0.9698375870069605,0.9847715736040609,0.9767441860465116,0.9947643979057592,0.985981308411215,0.9925742574257426,0.9976359338061466,1.0,0.9892578125,0.9895080328543745,0.9893659716437291
recall,0.9856459330143541,0.9867724867724867,0.990521327014218,0.9897959183673469,0.9929078014184397,0.9718670076726342,0.9929411764705882,0.9950372208436724,0.9952830188679245,0.9904761904761905,0.9892578125,0.9891248080917855,0.9892578125
f1-score,0.9891956782713086,0.9933422103861518,0.9800703399765534,0.9872773536895675,0.984759671746776,0.9831824062095731,0.9894490035169988,0.9938042131350682,0.9964580873671781,0.9952153110047847,0.9892578125,0.9892754275303961,0.9892711916968915
support,418.0,378.0,422.0,392.0,423.0,391.0,425.0,403.0,424.0,420.0,0.9892578125,4096.0,4096.0
