,0,1,2,3,4,5,6,7,8,9
0,409,0,0,0,0,0,0,0,2,1
1,0,383,0,0,0,0,0,0,0,1
2,2,0,429,0,6,1,0,0,0,1
3,0,0,4,392,4,1,7,1,0,3
4,0,0,0,0,417,0,1,1,1,0
5,1,0,0,0,1,388,2,0,0,0
6,0,0,0,0,5,1,418,0,0,0
7,0,0,1,0,2,2,0,392,0,0
8,4,0,0,0,0,0,0,0,402,0
9,0,0,0,0,0,0,0,0,0,410
