,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.8301435406698564,0.9243243243243243,0.8918918918918919,0.8347107438016529,0.8319327731092437,0.7640918580375783,0.831353919239905,0.8055555555555556,0.8514412416851441,0.8393234672304439,0.836669921875,0.8404769315545597,0.8399876945130775
recall,0.8589108910891089,0.9243243243243243,0.6139534883720931,0.7426470588235294,0.7088305489260143,0.9037037037037037,0.8333333333333334,0.921760391198044,0.9343065693430657,0.9452380952380952,0.836669921875,0.8387008404351312,0.836669921875
f1-score,0.8442822384428224,0.9243243243243243,0.7272727272727272,0.7859922178988327,0.7654639175257731,0.8280542986425339,0.8323424494649228,0.8597491448118587,0.8909512761020882,0.8891377379619261,0.836669921875,0.8347570332447809,0.8333577997509051
support,404.0,370.0,430.0,408.0,419.0,405.0,420.0,409.0,411.0,420.0,0.836669921875,4096.0,4096.0
