,0,1,2,3,4,5,6,7,8,9
0,202,22,12,5,4,7,1,24,108,19
1,17,186,2,10,6,9,14,15,40,71
2,48,17,159,19,58,23,47,24,25,10
3,18,11,39,134,24,57,59,20,26,20
4,28,4,48,23,166,19,56,41,26,8
5,15,19,45,59,20,141,39,25,30,12
6,8,7,32,43,35,14,246,12,10,13
7,26,18,23,32,34,19,12,194,25,26
8,48,17,10,5,4,11,4,6,282,24
9,17,55,2,10,5,11,16,11,56,237
