,loss,accuracy,val_loss,val_accuracy
0,1.832776427268982,0.3440650999546051,1.5513354539871216,0.45625001192092896
1,1.4955191612243652,0.47706881165504456,1.3906294107437134,0.5189999938011169
2,1.3709120750427246,0.5280146598815918,1.2918763160705566,0.5607500076293945
3,1.2907778024673462,0.558626651763916,1.233564019203186,0.5839999914169312
4,1.2276908159255981,0.5867107510566711,1.1713887453079224,0.6079999804496765
5,1.1800172328948975,0.6053779125213623,1.2035037279129028,0.5987499952316284
6,1.1342893838882446,0.624711811542511,1.1110968589782715,0.6397500038146973
7,1.0913677215576172,0.6399344205856323,1.036856770515442,0.6632500290870667
8,1.0585087537765503,0.6547959446907043,1.0197714567184448,0.6707500219345093
9,1.034736156463623,0.6614628434181213,1.0139739513397217,0.6710000038146973
10,1.0149105787277222,0.669463038444519,0.9877082109451294,0.6815000176429749
11,0.9904679656028748,0.6796022057533264,0.9884880781173706,0.6802499890327454
12,0.9796987771987915,0.6833522915840149,0.9631317853927612,0.6947500109672546
13,0.9581835269927979,0.693130373954773,0.9655902981758118,0.6947500109672546
14,0.940684974193573,0.6969360113143921,0.9616740942001343,0.687749981880188
15,0.9335396885871887,0.7007972598075867,0.9246335625648499,0.703499972820282
16,0.9174802303314209,0.7057695984840393,0.9255629181861877,0.7095000147819519
17,0.9036595225334167,0.7115753293037415,0.9014096856117249,0.7212499976158142
18,0.89686518907547,0.7135753631591797,0.8733877539634705,0.7292500138282776
19,0.8854026198387146,0.718269944190979,0.889490008354187,0.7252500057220459
