,loss,accuracy,val_loss,val_accuracy
0,2.376697540283203,0.125,2.320556163787842,0.0
1,2.2738542556762695,0.25,2.372777223587036,0.0
2,2.223102569580078,0.25,2.4320309162139893,0.0
3,2.1778759956359863,0.375,2.5076358318328857,0.0
4,2.052199363708496,0.25,2.620433807373047,0.0
5,1.8926626443862915,0.25,2.789818525314331,0.0
6,1.9338302612304688,0.25,3.0308027267456055,0.0
7,1.8521754741668701,0.25,3.3523077964782715,0.0
8,1.673112392425537,0.25,3.7695393562316895,0.0
9,1.7579765319824219,0.25,4.196478366851807,0.0
10,1.651075005531311,0.25,4.605666160583496,0.0
11,1.3604365587234497,0.5,5.096289157867432,0.0
12,1.7204440832138062,0.375,5.4583964347839355,0.0
13,1.4231256246566772,0.5,5.825704097747803,0.0
14,1.5753207206726074,0.625,6.133321762084961,0.0
15,1.5111567974090576,0.625,6.405886650085449,0.0
16,1.4042084217071533,0.25,6.658238887786865,0.0
17,1.4258350133895874,0.5,6.918394565582275,0.0
18,1.3321961164474487,0.75,7.233700275421143,0.0
19,1.3279409408569336,0.625,7.556951522827148,0.0
