,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.9856459330143541,1.0,0.9954441913439636,0.9927184466019418,1.0,0.9923857868020305,0.9952718676122931,0.9974874371859297,0.9950617283950617,0.9927360774818402,0.99462890625,0.9946751468437414,0.9946572243053431
recall,1.0,0.9921875,0.9954441913439636,0.9927184466019418,0.9833333333333333,0.9974489795918368,0.9929245283018868,1.0,0.9926108374384236,1.0,0.99462890625,0.9946667816611386,0.99462890625
f1-score,0.9927710843373494,0.996078431372549,0.9954441913439636,0.9927184466019418,0.9915966386554621,0.994910941475827,0.9940968122786304,0.9987421383647799,0.9938347718865598,0.9963547995139732,0.99462890625,0.9946548255831036,0.9946268418485094
support,412.0,384.0,439.0,412.0,420.0,392.0,424.0,397.0,406.0,410.0,0.99462890625,4096.0,4096.0
