,0,1,2,3,4,5,6,7,8,9
0,412,0,0,0,0,0,0,0,0,0
1,0,381,0,0,0,0,0,0,1,2
2,2,0,437,0,0,0,0,0,0,0
3,0,0,1,409,0,1,0,0,1,0
4,1,0,1,0,413,1,2,1,0,1
5,0,0,0,1,0,391,0,0,0,0
6,0,0,0,2,0,1,421,0,0,0
7,0,0,0,0,0,0,0,397,0,0
8,3,0,0,0,0,0,0,0,403,0
9,0,0,0,0,0,0,0,0,0,410
