,0,1,2,3,4,5,6,7,8,9
0,283,22,17,1,23,3,7,10,34,13
1,2,345,0,3,6,3,0,2,6,16
2,7,5,278,7,83,15,16,12,6,4
3,4,10,28,238,37,14,38,16,7,11
4,8,3,19,5,353,3,16,16,3,3
5,4,7,25,20,35,271,14,16,0,12
6,4,14,8,5,40,7,308,13,0,10
7,3,15,10,4,36,7,5,315,3,8
8,25,22,15,3,18,7,5,7,303,11
9,6,49,8,5,4,3,4,4,14,303
