,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.8179190751445087,0.7012195121951219,0.6813725490196079,0.8178694158075601,0.5559055118110237,0.8138138138138138,0.7457627118644068,0.7664233576642335,0.8058510638297872,0.7749360613810742,0.731689453125,0.7481073072531137,0.7469875205856696
recall,0.6852300242130751,0.9007832898172323,0.6420323325635104,0.5905707196029777,0.8228438228438228,0.6707920792079208,0.7530562347188264,0.7758620689655172,0.7283653846153846,0.7575,0.731689453125,0.7327035956548269,0.731689453125
f1-score,0.7457180500658762,0.7885714285714285,0.6611177170035673,0.6858789625360231,0.6635338345864662,0.7354138398914518,0.7493917274939174,0.7711138310893513,0.765151515151515,0.766118836915297,0.731689453125,0.7332009743304894,0.7321203145934579
support,413.0,383.0,433.0,403.0,429.0,404.0,409.0,406.0,416.0,400.0,0.731689453125,4096.0,4096.0
