,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.4641350210970464,0.45916114790286977,0.43561643835616437,0.4074074074074074,0.5615763546798029,0.37995337995337997,0.4651600753295669,0.5082872928176796,0.4488817891373802,0.5292682926829269,0.4619140625,0.4659447199364225,0.4668860194211066
recall,0.5263157894736842,0.5502645502645502,0.3767772511848341,0.25255102040816324,0.2695035460992908,0.41687979539641945,0.5811764705882353,0.456575682382134,0.6627358490566038,0.5166666666666667,0.4619140625,0.4609446621520582,0.4619140625
f1-score,0.49327354260089684,0.5006016847172081,0.4040660736975858,0.31181102362204727,0.3642172523961662,0.39756097560975606,0.5167364016736401,0.48104575163398694,0.5352380952380952,0.5228915662650603,0.4619140625,0.4527442367454443,0.45354043946522643
support,418.0,378.0,422.0,392.0,423.0,391.0,425.0,403.0,424.0,420.0,0.4619140625,4096.0,4096.0
