,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,rmsprop,f,0,13,0.0001,False,[12 20],,,0.25,0.5,1.0,[0. 0.],,6,10
1,rmsprop,f,1,47533.0000000000,0.0001,False,[12 20],,,0.25,0.5,1.0,[108.000000000000 300.000000000000],,-6.00000000000000,-10.0000000000000
2,rmsprop,f,2,16263574947991.3,0.0001,True,[-15972.0000000000 -380.000000000000],,,0.25,0.5,1.0,[191328615.000000 108375.000000000],,1530.89162783620,11.9391835632704
