,iteration,z,x,f(x),sum,epsilon,converged,gradient
0,0,0,[4 8],13,<built-in function sum>,0.0001,False,[-12 -20]
1,1,[-1.20000000000000 -2.00000000000000],[5.20000000000000 10.0000000000000],10.0048000000000,<built-in function sum>,0.0001,False,[-12 -20]
2,2,[-1.07040000000000 0.200000000000000],[6.27040000000000 9.80000000000000],14.2141761145275,<built-in function sum>,0.0001,False,[0.0960000000000003 20.0000000000000]
3,3,[1.49702290759680 1.78000000000000],[4.77337709240320 8.02000000000000],9.61191291469571,<built-in function sum>,0.0001,True,[24.6038290759680 16.0000000000000]
