,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0
0,rmsprop,relu,0,0.1,[0.00953861686847897],1,0.0001,False,[1],[9.53861270751249e-7],[8.63616649607141e-78],0.9,0.25,0.1,[0.],[0],1
1,rmsprop,relu,1,[0.316127797629618],[0.00953861686847897],0.900000000000000,0.0001,False,[1],[9.53861270751249e-7],[8.63616649607141e-78],0.9,0.25,0.1,[0.100000000000000],[0],0.900000000000000
2,rmsprop,relu,2,[0.229363114363357],[0.00953861686847897],0.583872202370382,0.0001,False,[1],[9.53861270751249e-7],[8.63616649607141e-78],0.9,0.25,0.1,[0.190000000000000],[0],0.583872202370382
3,rmsprop,relu,3,[0.192057794316824],[0.00953861686847897],0.354509088007025,0.0001,False,[1],[9.53861270751249e-7],[8.63616649607141e-78],0.9,0.25,0.1,[0.271000000000000],[0],0.354509088007025
4,rmsprop,relu,4,[0.170494298780244],[0.00953861686847897],0.162451293690201,0.0001,False,[1],[9.53861270751249e-7],[8.63616649607141e-78],0.9,0.25,0.1,[0.343900000000000],[0],0.162451293690201
5,rmsprop,relu,5,[0.156242753354367],[0.00953861686847897],-0.00804300509004374,0.0001,False,[1],[9.53861270751249e-7],[8.63616649607141e-78],0.9,0.25,0.1,[0.409510000000000],[0],-0.00804300509004374
6,rmsprop,relu,6,[0.164692930918157],[0.00953861686847897],-0.00804300509004374,0.0001,True,[0],[9.53861270751249e-7],[8.63616649607141e-78],0.9,0.25,0.1,[0.368559000000000],[0],-0.00804300509004374
