,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
24,rmsprop,f,24,3.88898131711243,0.0001,False,[-3.65662040168401 -11.6980810984491],,,0.25,0.5,0.01,[13.7698172930100 138.392703822446],,4.33652732302764,8.42487707573789
25,rmsprop,f,25,3.74507167404800,0.0001,False,[-3.50469616712607 -11.5024584852421],,,0.25,0.5,0.01,[12.6546257411536 133.828089359150],,4.34597172756665,8.43465463339477
26,rmsprop,f,26,3.60451244408320,0.0001,False,[-3.35715051941543 -11.3069073321046],,,0.25,0.5,0.01,[11.6165011427969 129.341637402388],,4.35540872751095,8.44442850073034
27,rmsprop,f,27,3.46726093288331,0.0001,False,[-3.21391590721279 -11.1114299853933],,,0.25,0.5,0.01,[10.6510668796758 124.933316590819],,4.36483812834091,8.45419855459468
28,rmsprop,f,28,3.33327509102129,0.0001,False,[-3.07492484422908 -10.9160289081065],,,0.25,0.5,0.01,[9.75413881816186 120.603094489667],,4.37425972791811,8.46396466561489
29,rmsprop,f,29,3.20251351175559,0.0001,False,[-2.94010991108166 -10.7207066877022],,,0.25,0.5,0.01,[8.92171942147092 116.350937535224],,4.38367331608826,8.47372669777101
30,rmsprop,f,30,3.07493542867916,0.0001,False,[-2.80940375722871 -10.5254660445799],,,0.25,0.5,0.01,[8.14999195871584 112.176810975509],,4.39307867425824,8.48348450793531
31,rmsprop,f,31,2.95050071322934,0.0001,False,[-2.68273910298624 -10.3303098412937],,,0.25,0.5,0.01,[7.43531481069754 108.080678806725],,4.40247557494522,8.49323794537127
32,rmsprop,f,32,2.82916987204648,0.0001,False,[-2.56004874163234 -10.1352410925746],,,0.25,0.5,0.01,[6.77421587232437 104.062503705141],,4.41186378129565,8.50298685118767
33,rmsprop,f,33,2.71090404416877,0.0001,False,[-2.44126554160368 -9.94026297624660],,,0.25,0.5,0.01,[6.16338705154722 100.122246953989],,4.42124304657174,8.51273105774322
34,rmsprop,f,34,2.59566499804863,0.0001,False,[-2.32632244878961 -9.74537884513569],,,0.25,0.5,0.01,[5.59967886469368 96.2598683649110],,4.43061311360273,8.52247038799600
35,rmsprop,f,35,2.48341512837489,0.0001,False,[-2.21515248892949 -9.55059224008008],,,0.25,0.5,0.01,[5.08009512808132 92.4753261934361],,4.43997371419804,8.53220465479167
36,rmsprop,f,36,2.37411745268289,0.0001,False,[-2.10768877011942 -9.35590690416655],,,0.25,0.5,0.01,[4.60178774578596 88.7685770479324],,4.44932456851927,8.54193366008334
37,rmsprop,f,37,2.26773560773273,0.0001,False,[-2.00386448543492 -9.16132679833316],,,0.25,0.5,0.01,[4.16205159343702 85.1395757913762],,4.45866538440730,8.55165719407507
38,rmsprop,f,38,2.16423384563354,0.0001,False,[-1.90361291567678 -8.96685611849870],,,0.25,0.5,0.01,[3.75831949790784 81.5882754352372],,4.46799585666091,8.56137503428002
39,rmsprop,f,39,2.06357702968898,0.0001,False,[-1.80686743224731 -8.77249931439960],,,0.25,0.5,0.01,[3.38815731276396 78.1146270246653],,4.47731566626254,8.57108694448281
40,rmsprop,f,40,1.96573062993609,0.0001,False,[-1.71356150016563 -8.57826111034382],,,0.25,0.5,0.01,[3.04925908932840 74.7185795140942],,4.48662447954666,8.58079267359412
41,rmsprop,f,41,1.87066071834606,0.0001,False,[-1.62362868123038 -8.38414652811767],,,0.25,0.5,0.01,[2.73944234321752 71.4000796322342],,4.49592194730552,8.59049195438405
42,rmsprop,f,42,1.77833396365172,0.0001,False,[-1.53700263733968 -8.19016091231899],,,0.25,0.5,0.01,[2.45664341619622 68.1590717353169],,4.50520770382666,8.60018450207849
43,rmsprop,f,43,1.68871762576150,0.0001,False,[-1.45361713397834 -7.99630995843012],,,0.25,0.5,0.01,[2.19891293319562 64.9954976472957],,4.51448136585601,8.60987001280040
44,rmsprop,f,44,1.60177954971455,0.0001,False,[-1.37340604388360 -7.80259974399206],,,0.25,0.5,0.01,[1.96441135433091 61.9092964855327],,4.52374253147947,8.61954816183506
45,rmsprop,f,45,1.51748815912529,0.0001,False,[-1.29630335090120 -7.60903676329883],,,0.25,0.5,0.01,[1.75140462175098 58.9004044703080],,4.53299077891552,8.62921860169519
46,rmsprop,f,46,1.43581244905848,0.0001,False,[-1.22224315404489 -7.41562796609622],,,0.25,0.5,0.01,[1.55825990114495 55.9687547162383],,4.54222566521007,8.63888095995742
47,rmsprop,f,47,1.35672197826718,0.0001,False,[-1.15115967177344 -7.22238080085151],,,0.25,0.5,0.01,[1.38344141772440 53.1142770034410],,4.55144672482436,8.64853483683736
48,rmsprop,f,48,1.28018686071621,0.0001,False,[-1.08298724650029 -7.02930326325273],,,0.25,0.5,0.01,[1.22550638649281 50.3368975259418],,4.56065346810501,8.65817980246445
49,rmsprop,f,49,1.20617775630194,0.0001,False,[-1.01766034935251 -6.83640395071106],,,0.25,0.5,0.01,[1.08310103660641 47.6365386144588],,4.56984537962482,8.66781539381121
50,rmsprop,f,50,1.13466586066488,0.0001,False,[-0.955113585197221 -6.64369212377579],,,0.25,0.5,0.01,[0.954956729622821 45.0131184302551],,4.57902191638079,8.67744111122327
51,rmsprop,f,51,1.06562289397582,0.0001,False,[-0.895281697954797 -6.45117777553457],,,0.25,0.5,0.01,[0.839886171425323 42.4665506262272],,4.58818250583498,8.68705641448644
52,rmsprop,f,52,0.999021088555766,0.0001,False,[-0.838099576220634 -6.25887171027119],,,0.25,0.5,0.01,[0.736779717602236 39.9967439707816],,4.59732654378141,8.69666071835532
53,rmsprop,f,53,0.934833175166950,0.0001,False,[-0.783502259218614 -6.06678563289361],,,0.25,0.5,0.01,[0.644601772051063 37.6036019293087],,4.60645339202070,8.70625338745295
54,rmsprop,f,54,0.873032367783533,0.0001,False,[-0.731424943111866 -5.87493225094101],,,0.25,0.5,0.01,[0.562387278567413 35.2870221971873],,4.61556237582155,8.71583373043298
55,rmsprop,f,55,0.813592346616590,0.0001,False,[-0.681802987698864 -5.68332539134036],,,0.25,0.5,0.01,[0.489238305168176 33.0468961771874],,4.62465278114559,8.72540099327346
56,rmsprop,f,56,0.756487239126220,0.0001,False,[-0.634571923525398 -5.49198013453071],,,0.25,0.5,0.01,[0.424320720887087 30.8831083928568],,4.63372385160905,8.73495435154357
57,rmsprop,f,57,0.701691598703018,0.0001,False,[-0.589667459446127 -5.30091296912849],,,0.25,0.5,0.01,[0.366860964769009 28.7955358279202],,4.64277478515157,8.74449290144993
58,rmsprop,f,58,0.649180380638832,0.0001,False,[-0.547025490672581 -5.11014197100138],,,0.25,0.5,0.01,[0.316142906776435 26.7840471798225],,4.65180473037785,8.75401564942555
59,rmsprop,f,59,0.598928914929734,0.0001,False,[-0.506582107348342 -4.91968701148906],,,0.25,0.5,0.01,[0.271504800308224 24.8485020132162],,4.66081278253405,8.76352149996942
60,rmsprop,f,60,0.550912875358630,0.0001,False,[-0.468273603696126 -4.72957000061157],,,0.25,0.5,0.01,[0.232336326015973 22.9887497963178],,4.66979797907475,8.77300924137456
61,rmsprop,f,61,0.505108244185317,0.0001,False,[-0.432036487786249 -4.53981517250872],,,0.25,0.5,0.01,[0.198075726588002 21.2046287994848],,4.67875929477087,8.78247752889231
62,rmsprop,f,62,0.461491271621420,0.0001,False,[-0.397807491981058 -4.35044942215382],,,0.25,0.5,0.01,[0.168207032154195 19.4959648309100],,4.68769563630135,8.79192486476446
63,rmsprop,f,63,0.420038429076502,0.0001,False,[-0.365523584115791 -4.16150270471081],,,0.25,0.5,0.01,[0.142257375947189 17.8625697787141],,4.69660583626332,8.80134957440324
64,rmsprop,f,64,0.380726354917583,0.0001,False,[-0.335121979482885 -3.97300851193529],,,0.25,0.5,0.01,[0.119794399836193 16.3042399216112],,4.70548864652586,8.81074977779988
65,rmsprop,f,65,0.343531791169652,0.0001,False,[-0.306540153694059 -3.78500444400231],,,0.25,0.5,0.01,[0.100423749329131 14.8207539612407],,4.71434273084115,8.82012335497837
66,rmsprop,f,66,0.308431509175484,0.0001,False,[-0.279715856502885 -3.59753290043270],,,0.25,0.5,0.01,[0.0837866576166399 13.4118707175820],,4.72316665661366,8.82946790395647
67,rmsprop,f,67,0.275402221695927,0.0001,False,[-0.254587126679906 -3.41064192087063],,,0.25,0.5,0.01,[0.0695576182075077 12.0773264136956],,4.73195888571243,8.83878068919694
68,rmsprop,f,68,0.244420478219759,0.0001,False,[-0.231092308042918 -3.22438621606128],,,0.25,0.5,0.01,[0.0574421456793290 10.8168314561684],,4.74071776419346,8.84805857787403
69,rmsprop,f,69,0.215462539298121,0.0001,False,[-0.209170066757106 -3.03882844251933],,,0.25,0.5,0.01,[0.0471746240402115 9.63006659134044],,4.74944151077736,8.85729796036952
70,rmsprop,f,70,0.188504224425383,0.0001,False,[-0.188759410033218 -2.85404079260968],,,0.25,0.5,0.01,[0.0385162421671193 8.51667828224518],,4.75812820390220,8.86649465013102
71,rmsprop,f,71,0.163520726214424,0.0001,False,[-0.169799706367421 -2.67010699737963],,,0.25,0.5,0.01,[0.0312530157536266 7.47627310365306],,4.76677576714085,8.87564375619946
72,rmsprop,f,72,0.140486381148645,0.0001,False,[-0.152230707483931 -2.48712487601074],,,0.25,0.5,0.01,[0.0251938951642002 6.50841088756684],,4.77538195273628,8.88473951906732
73,rmsprop,f,73,0.119374383717665,0.0001,False,[-0.135992572161385 -2.30520961865363],,,0.25,0.5,0.01,[0.0201689585533521 5.61259626134164],,4.78394432296471,8.89377509663406
74,rmsprop,f,74,0.100156425770641,0.0001,False,[-0.121025892146450 -2.12449806731885],,,0.25,0.5,0.01,[0.0160276895657211 4.78826809386657],,4.79246022898500,8.90274228118065
75,rmsprop,f,75,0.0828022356901303,0.0001,False,[-0.107271720383829 -1.94515437638694],,,0.25,0.5,0.01,[0.0126373388870101 4.03478618444958],,4.80092678677032,8.91163111933712
76,rmsprop,f,76,0.0672789812929080,0.0001,False,[-0.0946716018209272 -1.76737761325765],,,0.25,0.5,0.01,[0.00988136886525766 3.35141426699563],,4.80934084964281,8.92042939301023
77,rmsprop,f,77,0.0535504842522516,0.0001,False,[-0.0831676070785264 -1.59141213979535],,,0.25,0.5,0.01,[0.00765798036669053 2.73729801576492],,4.81769897684134,8.92912189677048
78,rmsprop,f,78,0.0415761691039497,0.0001,False,[-0.0727023693162925 -1.41756206459041],,,0.25,0.5,0.01,[0.00587872096982458 2.19143615916561],,4.82599739744174,8.93768941017115
79,rmsprop,f,79,0.0313096312011315,0.0001,False,[-0.0632191246643640 -1.24621179657692],,,0.25,0.5,0.01,[0.00446717353495244 1.71264192123700],,4.83423196881493,8.94610720061428
80,rmsprop,f,80,0.0226966463258692,0.0001,False,[-0.0546617566400646 -1.07785598771443],,,0.25,0.5,0.01,[0.00335772411297135 1.29949062799814],,4.84239812864390,8.95434278210916
81,rmsprop,f,81,0.0156723449799190,0.0001,False,[-0.0469748450224382 -0.913144357816861],,,0.25,0.5,0.01,[0.00249440807690440 0.950247120659110],,4.85049083932022,8.96235245477968
82,rmsprop,f,82,0.0101571123980375,0.0001,False,[-0.0401037197170531 -0.752950904406418],,,0.25,0.5,0.01,[0.00182983327058407 0.662763078499610],,4.85850452329389,8.97007577120889
83,rmsprop,f,83,0.00605051744201573,0.0001,False,[-0.0339945202094646 -0.598484575822283],,,0.25,0.5,0.01,[0.00132417887084979 0.434328610247786],,4.86643298764852,8.97742633186717
84,rmsprop,f,84,0.00322220136937146,0.0001,False,[-0.0285942612774222 -0.451473362656543],,,0.25,0.5,0.01,[0.000944268551213564 0.261453300453251],,4.87426933580161,8.98427580267466
85,rmsprop,f,85,0.00149832923386856,0.0001,False,[-0.0238509057083211 -0.314483946506755],,,0.25,0.5,0.01,[0.000662716415133809 0.139538439571160],,4.88200586377394,8.99042497253440
86,rmsprop,f,86,0.000643119809046309,0.0001,False,[-0.0197134448472800 -0.191500549311996],,,0.25,0.5,0.01,[0.000457144034593514 0.0623889551828874],,4.88963393791485,8.99555012567478
87,rmsprop,f,87,0.000343659919839402,0.0001,False,[-0.0161319878786688 -0.0889974865044678],,,0.25,0.5,0.01,[0.000309466783336516 0.0215376532488065],,4.89714385029559,8.99911176589900
88,rmsprop,f,88,0.000250312502327784,0.0001,False,[-0.0130578608132867 -0.0177646820199300],,,0.25,0.5,0.01,[0.000205247492598505 0.00562110125765355],,4.90452464718071,9.00032142339582
89,rmsprop,f,89,0.000184707692108748,0.0001,False,[-0.0104437162041530 0.00642846791632223],,,0.25,0.5,0.01,[0.000133115279264291 0.00143626921422678],,4.91176392506510,8.99946513925162
90,rmsprop,f,90,0.000182114092305362,0.0001,False,[-0.00824365462952825 -0.0106972149677063],,,0.25,0.5,0.01,[8.42472010542797e-5 0.000444890109605683],,4.91884758777638,9.00228033342413
91,rmsprop,f,91,0.00379288843070825,0.0001,False,[-0.00641335893723635 0.0456066684826624],,,0.25,0.5,0.01,[5.19101799069419e-5 0.00167119868496702],,4.92575955724854,8.98076005770854
92,rmsprop,f,92,0.0558013505778496,0.0001,False,[-0.00491024210213662 -0.384798845829266],,,0.25,0.5,0.01,[3.10604031029318e-5 0.111470413484893],,4.93248143017321,9.07465855863481
93,rmsprop,f,93,0.00901102524278768,0.0001,False,[-0.00369360925387310 1.49317117269615],,,0.25,0.5,0.01,[1.79971627659557e-5 1.70003771659932],,4.93899207375265,9.02994906697426
94,rmsprop,f,94,0.00645593265976058,0.0001,False,[-0.00272483390636104 0.598981339485249],,,0.25,0.5,0.01,[1.00678305544300e-5 0.694093412938488],,4.94526715827320,9.02535549307849
95,rmsprop,f,95,0.00372998928317185,0.0001,False,[-0.00196754755484675 0.507109861569802],,,0.25,0.5,0.01,[5.42039017404505e-6 0.366393662010630],,4.95127863667370,9.01926936665646
96,rmsprop,f,96,0.00167528706369309,0.0001,False,[-0.00138784045500750 0.385387333129160],,,0.25,0.5,0.01,[2.79967338992783e-6 0.202990962904962],,4.95699421120019,9.01290358530245
97,rmsprop,f,97,0.000521085410875244,0.0001,False,[-0.000954469377546696 0.258071706049037],,,0.25,0.5,0.01,[1.38317719198774e-6 0.100698494823536],,4.96237689386298,9.00717686913724
