,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0
12,adam,relu,12,[0.164692930918157],[0.999900009999000],98.8001199880013,0.0001,False,[1],[0.717570463519000],[0.999999940395355],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],98.8001199880013
13,adam,relu,13,[0.164692930918157],[0.999900009999000],98.7001299870014,0.0001,False,[1],[0.745813417167100],[0.999999985098839],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],98.7001299870014
14,adam,relu,14,[0.164692930918157],[0.999900009999000],98.6001399860015,0.0001,False,[1],[0.771232075450390],[0.999999996274710],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],98.6001399860015
15,adam,relu,15,[0.164692930918157],[0.999900009999000],98.5001499850016,0.0001,False,[1],[0.794108867905351],[0.999999999068677],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],98.5001499850016
16,adam,relu,16,[0.164692930918157],[0.999900009999000],98.4001599840017,0.0001,False,[1],[0.814697981114816],[0.999999999767169],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],98.4001599840017
17,adam,relu,17,[0.164692930918157],[0.999900009999000],98.3001699830018,0.0001,False,[1],[0.833228183003334],[0.999999999941792],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],98.3001699830018
18,adam,relu,18,[0.164692930918157],[0.999900009999000],98.2001799820019,0.0001,False,[1],[0.849905364703001],[0.999999999985448],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],98.2001799820019
19,adam,relu,19,[0.164692930918157],[0.999900009999000],98.1001899810020,0.0001,False,[1],[0.864914828232701],[0.999999999996362],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],98.1001899810020
20,adam,relu,20,[0.164692930918157],[0.999900009999000],98.0001999800021,0.0001,False,[1],[0.878423345409431],[0.999999999999091],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],98.0001999800021
21,adam,relu,21,[0.164692930918157],[0.999900009999000],97.9002099790022,0.0001,False,[1],[0.890581010868488],[0.999999999999773],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],97.9002099790022
22,adam,relu,22,[0.164692930918157],[0.999900009999000],97.8002199780023,0.0001,False,[1],[0.901522909781639],[0.999999999999943],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],97.8002199780023
23,adam,relu,23,[0.164692930918157],[0.999900009999000],97.7002299770024,0.0001,False,[1],[0.911370618803475],[0.999999999999986],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],97.7002299770024
24,adam,relu,24,[0.164692930918157],[0.999900009999000],97.6002399760025,0.0001,False,[1],[0.920233556923127],[0.999999999999996],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],97.6002399760025
25,adam,relu,25,[0.164692930918157],[0.999900009999000],97.5002499750026,0.0001,False,[1],[0.928210201230815],[0.999999999999999],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],97.5002499750026
26,adam,relu,26,[0.164692930918157],[0.999900009999000],97.4002599740027,0.0001,False,[1],[0.935389181107733],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],97.4002599740027
27,adam,relu,27,[0.164692930918157],[0.999900009999000],97.3002699730028,0.0001,False,[1],[0.941850262996960],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],97.3002699730028
28,adam,relu,28,[0.164692930918157],[0.999900009999000],97.2002799720029,0.0001,False,[1],[0.947665236697264],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],97.2002799720029
29,adam,relu,29,[0.164692930918157],[0.999900009999000],97.1002899710030,0.0001,False,[1],[0.952898713027538],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],97.1002899710030
30,adam,relu,30,[0.164692930918157],[0.999900009999000],97.0002999700031,0.0001,False,[1],[0.957608841724784],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],97.0002999700031
31,adam,relu,31,[0.164692930918157],[0.999900009999000],96.9003099690032,0.0001,False,[1],[0.961847957552305],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],96.9003099690032
32,adam,relu,32,[0.164692930918157],[0.999900009999000],96.8003199680034,0.0001,False,[1],[0.965663161797075],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],96.8003199680034
33,adam,relu,33,[0.164692930918157],[0.999900009999000],96.7003299670035,0.0001,False,[1],[0.969096845617367],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],96.7003299670035
34,adam,relu,34,[0.164692930918157],[0.999900009999000],96.6003399660036,0.0001,False,[1],[0.972187161055631],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],96.6003399660036
35,adam,relu,35,[0.164692930918157],[0.999900009999000],96.5003499650037,0.0001,False,[1],[0.974968444950068],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],96.5003499650037
36,adam,relu,36,[0.164692930918157],[0.999900009999000],96.4003599640038,0.0001,False,[1],[0.977471600455061],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],96.4003599640038
37,adam,relu,37,[0.164692930918157],[0.999900009999000],96.3003699630039,0.0001,False,[1],[0.979724440409555],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],96.3003699630039
38,adam,relu,38,[0.164692930918157],[0.999900009999000],96.2003799620040,0.0001,False,[1],[0.981751996368599],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],96.2003799620040
39,adam,relu,39,[0.164692930918157],[0.999900009999000],96.1003899610041,0.0001,False,[1],[0.983576796731739],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],96.1003899610041
40,adam,relu,40,[0.164692930918157],[0.999900009999000],96.0003999600042,0.0001,False,[1],[0.985219117058565],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],96.0003999600042
41,adam,relu,41,[0.164692930918157],[0.999900009999000],95.9004099590043,0.0001,False,[1],[0.986697205352709],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],95.9004099590043
42,adam,relu,42,[0.164692930918157],[0.999900009999000],95.8004199580044,0.0001,False,[1],[0.988027484817438],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],95.8004199580044
43,adam,relu,43,[0.164692930918157],[0.999900009999000],95.7004299570045,0.0001,False,[1],[0.989224736335694],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],95.7004299570045
44,adam,relu,44,[0.164692930918157],[0.999900009999000],95.6004399560046,0.0001,False,[1],[0.990302262702125],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],95.6004399560046
45,adam,relu,45,[0.164692930918157],[0.999900009999000],95.5004499550047,0.0001,False,[1],[0.991272036431912],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],95.5004499550047
46,adam,relu,46,[0.164692930918157],[0.999900009999000],95.4004599540048,0.0001,False,[1],[0.992144832788721],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],95.4004599540048
47,adam,relu,47,[0.164692930918157],[0.999900009999000],95.3004699530049,0.0001,False,[1],[0.992930349509849],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],95.3004699530049
48,adam,relu,48,[0.164692930918157],[0.999900009999000],95.2004799520050,0.0001,False,[1],[0.993637314558864],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],95.2004799520050
49,adam,relu,49,[0.164692930918157],[0.999900009999000],95.1004899510051,0.0001,False,[1],[0.994273583102978],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],95.1004899510051
50,adam,relu,50,[0.164692930918157],[0.999900009999000],95.0004999500052,0.0001,False,[1],[0.994846224792680],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],95.0004999500052
51,adam,relu,51,[0.164692930918157],[0.999900009999000],94.9005099490053,0.0001,False,[1],[0.995361602313412],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],94.9005099490053
52,adam,relu,52,[0.164692930918157],[0.999900009999000],94.8005199480054,0.0001,False,[1],[0.995825442082071],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],94.8005199480054
53,adam,relu,53,[0.164692930918157],[0.999900009999000],94.7005299470055,0.0001,False,[1],[0.996242897873864],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],94.7005299470055
54,adam,relu,54,[0.164692930918157],[0.999900009999000],94.6005399460057,0.0001,False,[1],[0.996618608086477],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],94.6005399460057
55,adam,relu,55,[0.164692930918157],[0.999900009999000],94.5005499450058,0.0001,False,[1],[0.996956747277830],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],94.5005499450058
56,adam,relu,56,[0.164692930918157],[0.999900009999000],94.4005599440059,0.0001,False,[1],[0.997261072550047],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],94.4005599440059
57,adam,relu,57,[0.164692930918157],[0.999900009999000],94.3005699430060,0.0001,False,[1],[0.997534965295042],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],94.3005699430060
58,adam,relu,58,[0.164692930918157],[0.999900009999000],94.2005799420061,0.0001,False,[1],[0.997781468765538],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],94.2005799420061
59,adam,relu,59,[0.164692930918157],[0.999900009999000],94.1005899410062,0.0001,False,[1],[0.998003321888984],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],94.1005899410062
60,adam,relu,60,[0.164692930918157],[0.999900009999000],94.0005999400063,0.0001,False,[1],[0.998202989700086],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],94.0005999400063
61,adam,relu,61,[0.164692930918157],[0.999900009999000],93.9006099390064,0.0001,False,[1],[0.998382690730077],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],93.9006099390064
62,adam,relu,62,[0.164692930918157],[0.999900009999000],93.8006199380065,0.0001,False,[1],[0.998544421657069],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],93.8006199380065
63,adam,relu,63,[0.164692930918157],[0.999900009999000],93.7006299370066,0.0001,False,[1],[0.998689979491362],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],93.7006299370066
64,adam,relu,64,[0.164692930918157],[0.999900009999000],93.6006399360067,0.0001,False,[1],[0.998820981542226],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],93.6006399360067
65,adam,relu,65,[0.164692930918157],[0.999900009999000],93.5006499350068,0.0001,False,[1],[0.998938883388004],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],93.5006499350068
66,adam,relu,66,[0.164692930918157],[0.999900009999000],93.4006599340069,0.0001,False,[1],[0.999044995049203],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],93.4006599340069
67,adam,relu,67,[0.164692930918157],[0.999900009999000],93.3006699330070,0.0001,False,[1],[0.999140495544283],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],93.3006699330070
68,adam,relu,68,[0.164692930918157],[0.999900009999000],93.2006799320071,0.0001,False,[1],[0.999226445989855],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],93.2006799320071
69,adam,relu,69,[0.164692930918157],[0.999900009999000],93.1006899310072,0.0001,False,[1],[0.999303801390869],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],93.1006899310072
70,adam,relu,70,[0.164692930918157],[0.999900009999000],93.0006999300073,0.0001,False,[1],[0.999373421251782],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],93.0006999300073
71,adam,relu,71,[0.164692930918157],[0.999900009999000],92.9007099290074,0.0001,False,[1],[0.999436079126604],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],92.9007099290074
72,adam,relu,72,[0.164692930918157],[0.999900009999000],92.8007199280075,0.0001,False,[1],[0.999492471213944],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],92.8007199280075
73,adam,relu,73,[0.164692930918157],[0.999900009999000],92.7007299270076,0.0001,False,[1],[0.999543224092549],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],92.7007299270076
74,adam,relu,74,[0.164692930918157],[0.999900009999000],92.6007399260077,0.0001,False,[1],[0.999588901683294],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],92.6007399260077
75,adam,relu,75,[0.164692930918157],[0.999900009999000],92.5007499250079,0.0001,False,[1],[0.999630011514965],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],92.5007499250079
76,adam,relu,76,[0.164692930918157],[0.999900009999000],92.4007599240080,0.0001,False,[1],[0.999667010363468],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],92.4007599240080
77,adam,relu,77,[0.164692930918157],[0.999900009999000],92.3007699230081,0.0001,False,[1],[0.999700309327122],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],92.3007699230081
78,adam,relu,78,[0.164692930918157],[0.999900009999000],92.2007799220082,0.0001,False,[1],[0.999730278394409],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],92.2007799220082
79,adam,relu,79,[0.164692930918157],[0.999900009999000],92.1007899210083,0.0001,False,[1],[0.999757250554968],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],92.1007899210083
80,adam,relu,80,[0.164692930918157],[0.999900009999000],92.0007999200084,0.0001,False,[1],[0.999781525499472],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],92.0007999200084
81,adam,relu,81,[0.164692930918157],[0.999900009999000],91.9008099190085,0.0001,False,[1],[0.999803372949524],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],91.9008099190085
82,adam,relu,82,[0.164692930918157],[0.999900009999000],91.8008199180086,0.0001,False,[1],[0.999823035654572],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],91.8008199180086
83,adam,relu,83,[0.164692930918157],[0.999900009999000],91.7008299170087,0.0001,False,[1],[0.999840732089115],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],91.7008299170087
84,adam,relu,84,[0.164692930918157],[0.999900009999000],91.6008399160088,0.0001,False,[1],[0.999856658880203],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],91.6008399160088
85,adam,relu,85,[0.164692930918157],[0.999900009999000],91.5008499150089,0.0001,False,[1],[0.999870992992183],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],91.5008499150089
86,adam,relu,86,[0.164692930918157],[0.999900009999000],91.4008599140090,0.0001,False,[1],[0.999883893692965],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],91.4008599140090
87,adam,relu,87,[0.164692930918157],[0.999900009999000],91.3008699130091,0.0001,False,[1],[0.999895504323668],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],91.3008699130091
88,adam,relu,88,[0.164692930918157],[0.999900009999000],91.2008799120092,0.0001,False,[1],[0.999905953891301],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],91.2008799120092
89,adam,relu,89,[0.164692930918157],[0.999900009999000],91.1008899110093,0.0001,False,[1],[0.999915358502171],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],91.1008899110093
90,adam,relu,90,[0.164692930918157],[0.999900009999000],91.0008999100094,0.0001,False,[1],[0.999923822651954],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],91.0008999100094
91,adam,relu,91,[0.164692930918157],[0.999900009999000],90.9009099090095,0.0001,False,[1],[0.999931440386759],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],90.9009099090095
92,adam,relu,92,[0.164692930918157],[0.999900009999000],90.8009199080096,0.0001,False,[1],[0.999938296348083],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],90.8009199080096
93,adam,relu,93,[0.164692930918157],[0.999900009999000],90.7009299070097,0.0001,False,[1],[0.999944466713275],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],90.7009299070097
94,adam,relu,94,[0.164692930918157],[0.999900009999000],90.6009399060098,0.0001,False,[1],[0.999950020041947],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],90.6009399060098
95,adam,relu,95,[0.164692930918157],[0.999900009999000],90.5009499050099,0.0001,False,[1],[0.999955018037752],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],90.5009499050099
96,adam,relu,96,[0.164692930918157],[0.999900009999000],90.4009599040101,0.0001,False,[1],[0.999959516233977],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],90.4009599040101
97,adam,relu,97,[0.164692930918157],[0.999900009999000],90.3009699030102,0.0001,False,[1],[0.999963564610579],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],90.3009699030102
98,adam,relu,98,[0.164692930918157],[0.999900009999000],90.2009799020103,0.0001,False,[1],[0.999967208149521],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],90.2009799020103
99,adam,relu,99,[0.164692930918157],[0.999900009999000],90.1009899010104,0.0001,False,[1],[0.999970487334569],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],90.1009899010104
100,adam,relu,100,[0.164692930918157],[0.999900009999000],90.0009999000105,0.0001,False,[1],[0.999973438601112],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],90.0009999000105
101,adam,relu,101,[0.164692930918157],[0.999900009999000],89.9010098990106,0.0001,False,[1],[0.999976094741001],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],89.9010098990106
102,adam,relu,102,[0.164692930918157],[0.999900009999000],89.8010198980107,0.0001,False,[1],[0.999978485266901],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],89.8010198980107
103,adam,relu,103,[0.164692930918157],[0.999900009999000],89.7010298970108,0.0001,False,[1],[0.999980636740211],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],89.7010298970108
104,adam,relu,104,[0.164692930918157],[0.999900009999000],89.6010398960109,0.0001,False,[1],[0.999982573066190],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],89.6010398960109
105,adam,relu,105,[0.164692930918157],[0.999900009999000],89.5010498950110,0.0001,False,[1],[0.999984315759571],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],89.5010498950110
106,adam,relu,106,[0.164692930918157],[0.999900009999000],89.4010598940111,0.0001,False,[1],[0.999985884183614],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],89.4010598940111
107,adam,relu,107,[0.164692930918157],[0.999900009999000],89.3010698930112,0.0001,False,[1],[0.999987295765252],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],89.3010698930112
108,adam,relu,108,[0.164692930918157],[0.999900009999000],89.2010798920113,0.0001,False,[1],[0.999988566188727],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],89.2010798920113
109,adam,relu,109,[0.164692930918157],[0.999900009999000],89.1010898910114,0.0001,False,[1],[0.999989709569854],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],89.1010898910114
110,adam,relu,110,[0.164692930918157],[0.999900009999000],89.0010998900115,0.0001,False,[1],[0.999990738612869],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],89.0010998900115
111,adam,relu,111,[0.164692930918157],[0.999900009999000],88.9011098890116,0.0001,False,[1],[0.999991664751582],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],88.9011098890116
112,adam,relu,112,[0.164692930918157],[0.999900009999000],88.8011198880117,0.0001,False,[1],[0.999992498276424],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],88.8011198880117
113,adam,relu,113,[0.164692930918157],[0.999900009999000],88.7011298870118,0.0001,False,[1],[0.999993248448781],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],88.7011298870118
114,adam,relu,114,[0.164692930918157],[0.999900009999000],88.6011398860119,0.0001,False,[1],[0.999993923603903],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],88.6011398860119
115,adam,relu,115,[0.164692930918157],[0.999900009999000],88.5011498850120,0.0001,False,[1],[0.999994531243513],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],88.5011498850120
116,adam,relu,116,[0.164692930918157],[0.999900009999000],88.4011598840121,0.0001,False,[1],[0.999995078119162],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],88.4011598840121
117,adam,relu,117,[0.164692930918157],[0.999900009999000],88.3011698830122,0.0001,False,[1],[0.999995570307245],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],88.3011698830122
118,adam,relu,118,[0.164692930918157],[0.999900009999000],88.2011798820124,0.0001,False,[1],[0.999996013276521],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],88.2011798820124
119,adam,relu,119,[0.164692930918157],[0.999900009999000],88.1011898810125,0.0001,False,[1],[0.999996411948869],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],88.1011898810125
120,adam,relu,120,[0.164692930918157],[0.999900009999000],88.0011998800126,0.0001,False,[1],[0.999996770753982],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],88.0011998800126
121,adam,relu,121,[0.164692930918157],[0.999900009999000],87.9012098790127,0.0001,False,[1],[0.999997093678584],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],87.9012098790127
122,adam,relu,122,[0.164692930918157],[0.999900009999000],87.8012198780128,0.0001,False,[1],[0.999997384310725],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],87.8012198780128
123,adam,relu,123,[0.164692930918157],[0.999900009999000],87.7012298770129,0.0001,False,[1],[0.999997645879653],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],87.7012298770129
124,adam,relu,124,[0.164692930918157],[0.999900009999000],87.6012398760130,0.0001,False,[1],[0.999997881291688],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],87.6012398760130
125,adam,relu,125,[0.164692930918157],[0.999900009999000],87.5012498750131,0.0001,False,[1],[0.999998093162519],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],87.5012498750131
126,adam,relu,126,[0.164692930918157],[0.999900009999000],87.4012598740132,0.0001,False,[1],[0.999998283846267],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],87.4012598740132
127,adam,relu,127,[0.164692930918157],[0.999900009999000],87.3012698730133,0.0001,False,[1],[0.999998455461640],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],87.3012698730133
128,adam,relu,128,[0.164692930918157],[0.999900009999000],87.2012798720134,0.0001,False,[1],[0.999998609915476],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],87.2012798720134
129,adam,relu,129,[0.164692930918157],[0.999900009999000],87.1012898710135,0.0001,False,[1],[0.999998748923929],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],87.1012898710135
130,adam,relu,130,[0.164692930918157],[0.999900009999000],87.0012998700136,0.0001,False,[1],[0.999998874031536],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],87.0012998700136
131,adam,relu,131,[0.164692930918157],[0.999900009999000],86.9013098690137,0.0001,False,[1],[0.999998986628382],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],86.9013098690137
132,adam,relu,132,[0.164692930918157],[0.999900009999000],86.8013198680138,0.0001,False,[1],[0.999999087965544],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],86.8013198680138
133,adam,relu,133,[0.164692930918157],[0.999900009999000],86.7013298670139,0.0001,False,[1],[0.999999179168990],[1.00000000000000],0.9,0.25,0.1,[0.368559000000000],[0.000908510725824641],86.7013298670139
