,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
44,adam,g,44,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 99.9999999999943],0.25,0.5,0.01,,,0,0.439995600043999
45,adam,g,45,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 99.9999999999972],0.25,0.5,0.01,,,0,0.449995500044999
46,adam,g,46,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 99.9999999999986],0.25,0.5,0.01,,,0,0.459995400045999
47,adam,g,47,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 99.9999999999993],0.25,0.5,0.01,,,0,0.469995300046999
48,adam,g,48,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 99.9999999999996],0.25,0.5,0.01,,,0,0.479995200047999
49,adam,g,49,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 99.9999999999998],0.25,0.5,0.01,,,0,0.489995100048999
50,adam,g,50,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 99.9999999999999],0.25,0.5,0.01,,,0,0.499995000049999
51,adam,g,51,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.509994900050999
52,adam,g,52,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.519994800051999
53,adam,g,53,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.529994700052999
54,adam,g,54,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.539994600053999
55,adam,g,55,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.549994500054999
56,adam,g,56,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.559994400055999
57,adam,g,57,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.569994300056999
58,adam,g,58,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.579994200058000
59,adam,g,59,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.589994100059000
60,adam,g,60,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.599994000060000
61,adam,g,61,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.609993900061000
62,adam,g,62,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.619993800062000
63,adam,g,63,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.629993700063000
64,adam,g,64,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.639993600064000
65,adam,g,65,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.649993500065000
66,adam,g,66,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.659993400066000
67,adam,g,67,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.669993300067000
68,adam,g,68,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.679993200068000
69,adam,g,69,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.689993100069000
70,adam,g,70,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.699993000070000
71,adam,g,71,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.709992900071000
72,adam,g,72,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.719992800072000
73,adam,g,73,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.729992700073000
74,adam,g,74,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.739992600074000
75,adam,g,75,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.749992500075000
76,adam,g,76,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.759992400076000
77,adam,g,77,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.769992300077000
78,adam,g,78,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.779992200078000
79,adam,g,79,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.789992100079000
80,adam,g,80,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.799992000080000
81,adam,g,81,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.809991900081000
82,adam,g,82,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.819991800082000
83,adam,g,83,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.829991700083000
84,adam,g,84,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.839991600084001
85,adam,g,85,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.849991500085001
86,adam,g,86,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,0.859991400086001
