,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,heavy_ball,f,0,,,13,0.0001,,[12 20],,,0.9,0.5,0.5,,0,6,10
1,heavy_ball,f,1,,,2685,0.0001,,[12 20],,,0.9,0.5,0.5,,[6.00000000000000 10.0000000000000],0,0
2,heavy_ball,f,2,,,897653833159.757,0.0001,,[-1500 -180],,,0.9,0.5,0.5,,[-744.600000000000 -81.0000000000000],744.600000000000,81.0000000000000
3,heavy_ball,f,3,,,1.04156907582110e+38,0.0001,,[4854806821.63200 1440.00000000000],,,0.9,0.5,0.5,,[2427402740.67600 647.100000000000],-2427401996.07600,-566.100000000000
4,heavy_ball,f,4,,,1.62714675243460e+116,0.0001,,[-1.71635200985976e+29 -11502.0000000000],,,0.9,0.5,0.5,,[-8.58176004929878e+28 -5168.61000000000],8.58176004929878e+28,4602.51000000000
5,heavy_ball,f,5,,,6.20358394463723e+350,0.0001,,[7.58420996666088e+87 91870.2000000000],,,0.9,0.5,0.5,,[3.79210498333044e+87 41283.3510000000],-3.79210498333044e+87,-36680.8410000000
6,heavy_ball,f,6,,,3.43787816811255e+1054,0.0001,,[-6.54368375549444e+263 -733796.820000000],,,0.9,0.5,0.5,,[-3.27184187774722e+263 -329743.394100000],3.27184187774722e+263,293062.553100000
7,heavy_ball,f,7,,,5.85105173616634e+3165,0.0001,,[4.20298815965966e+791 5861071.06200000],,,0.9,0.5,0.5,,[2.10149407982983e+791 2633766.47631000],-2.10149407982983e+791,-2340703.92321000
8,heavy_ball,f,8,,,2.88445857893187e+9499,0.0001,,[-1.11369368913761e+2375 -46814258.4642000],,,0.9,0.5,0.5,,[-5.56846844568806e+2374 -21036739.4034210],5.56846844568806e+2374,18696035.4802110
9,heavy_ball,f,9,,,3.45585420775163e+28500,0.0001,,[2.07199419881095e+7125 373920529.604220],,,0.9,0.5,0.5,,[1.03599709940547e+7125 168027199.339031],-1.03599709940547e+7125,-149331163.858820
10,heavy_ball,f,10,,,5.94331474125904e+85503,0.0001,,[-1.33431037972397e+21376 -2986623457.17640],,,0.9,0.5,0.5,,[-6.67155189861986e+21375 -1342087249.18307],6.67155189861986e+21375,1192756085.32425
11,heavy_ball,f,11,,,3.02307332900983e+256513,0.0001,,[3.56337765579762e+64128 23855121526.4850],,,0.9,0.5,0.5,,[1.78168882789881e+64128 10719682238.9778],-1.78168882789881e+64128,-9526926153.65350
12,heavy_ball,f,12,,,3.97840083460045e+769542,0.0001,,[-6.78698385862365e+192385 -190538523253.070],,,0.9,0.5,0.5,,[-3.39349192931183e+192385 -85621547611.4550],3.39349192931183e+192385,76094621457.8015
13,heavy_ball,f,13,,,9.06751127111690e+2308629,0.0001,,[4.68944782244670e+577157 1521892428976.03],,,0.9,0.5,0.5,,[2.34472391122335e+577157 683886821637.706],-2.34472391122335e+577157,-607792200179.904
14,heavy_ball,f,14,,,1.07356119324339e+6925892,0.0001,,[-1.54687914047602e+1731473 -12155844003778.1],,,0.9,0.5,0.5,,[-7.73439570238012e+1731472 -5462423862415.11],7.73439570238012e+1731472,4854631662235.20
15,heavy_ball,f,15,,,1.78173415458555e+20777678,0.0001,,[5.55213999673184e+5194419 97092633244524.1],,,0.9,0.5,0.5,,[2.77606999836592e+5194419 43630135146088.4],-2.77606999836592e+5194419,-38775503483853.2
16,heavy_ball,f,16,,,8.14500223246319e+62333036,0.0001,,[-2.56727554511858e+15583259 -775510069677245.],,,0.9,0.5,0.5,,[-1.28363777255929e+15583259 -348487913207143.],1.28363777255929e+15583259,309712409723290.
17,heavy_ball,f,17,,,7.78101253829006e+186999112,0.0001,,[2.53809989284558e+46749778 6.19424819446561e+15],,,0.9,0.5,0.5,,[1.26904994642279e+46749778 2.78348497534638e+15],-1.26904994642279e+46749778,-2.47377256562309e+15
18,heavy_ball,f,18,,,6.78376566572980e+560997340,0.0001,,[-2.45254729657355e+140249335 -4.94754513124619e+16],,,0.9,0.5,0.5,,[-1.22627364828678e+140249335 -2.22325891784192e+16],1.22627364828678e+140249335,1.97588166127961e+16
19,heavy_ball,f,19,,,4.49546897325670e+1682992024,0.0001,,[2.21280647275015e+420748006 3.95176332255922e+17],,,0.9,0.5,0.5,,[1.10640323637508e+420748006 1.77578835867384e+17],-1.10640323637508e+420748006,-1.57820019254588e+17
20,heavy_ball,f,20,,,1.30824024753696e+5048976076,0.0001,,[-1.62525517838696e+1262244019 -3.15640038509176e+18],,,0.9,0.5,0.5,,[-8.12627589193478e+1262244018 -1.41837924026523e+18],8.12627589193478e+1262244018,1.26055922101064e+18
21,heavy_ball,f,21,,,3.22422254076812e+15146928230,0.0001,,[6.43955615061198e+3786732057 2.52111844202129e+19],,,0.9,0.5,0.5,,[3.21977807530599e+3786732057 1.13290508938677e+19],-3.21977807530599e+3786732057,-1.00684916728571e+19
22,heavy_ball,f,22,,,4.82655791329116e+45440784693,0.0001,,[-4.00552145565090e+11360196173 -2.01369833457142e+20],,,0.9,0.5,0.5,,[-2.00276072782545e+11360196173 -9.04887709240900e+19],2.00276072782545e+11360196173,8.04202792512328e+19
23,heavy_ball,f,23,,,1.61910516018681e+136322354083,0.0001,,[9.63980938158643e+34080588520 1.60840558502466e+21],,,0.9,0.5,0.5,,[4.81990469079321e+34080588520 7.22762898680648e+20],-4.81990469079321e+34080588520,-6.42342619429415e+20
24,heavy_ball,f,24,,,6.11206075879823e+408967062251,0.0001,,[-1.34368230415805e+102241765563 -1.28468523885883e+22],,,0.9,0.5,0.5,,[-6.71841152079026e+102241765562 -5.77293958548156e+21],6.71841152079026e+102241765562,5.13059696605215e+21
25,heavy_ball,f,25,,,3.28795208945062e+1226901186757,0.0001,,[3.63899159191683e+306725296689 1.02611939321043e+23],,,0.9,0.5,0.5,,[1.81949579595842e+306725296689 4.61103240335881e+22],-1.81949579595842e+306725296689,-4.09797270675359e+22
26,heavy_ball,f,26,,,5.11845552285735e+3680703560274,0.0001,,[-7.22827081382443e+920175890068 -8.19594541350719e+23],,,0.9,0.5,0.5,,[-3.61413540691221e+920175890068 -3.68297979045130e+23],3.61413540691221e+920175890068,3.27318251977594e+23
27,heavy_ball,f,27,,,1.93098674896392e+11042110680826,0.0001,,[5.66492944682488e+2760527670206 6.54636503955188e+24],,,0.9,0.5,0.5,,[2.83246472341244e+2760527670206 2.94171433863532e+24],-2.83246472341244e+2760527670206,-2.61439608665773e+24
28,heavy_ball,f,28,,,1.03681285375357e+33126332042481,0.0001,,[-2.72693493126727e+8281583010620 -5.22879217331546e+25],,,0.9,0.5,0.5,,[-1.36346746563364e+8281583010620 -2.34964179618055e+25],1.36346746563364e+8281583010620,2.08820218751478e+25
29,heavy_ball,f,29,,,1.60495777171669e+99378996127445,0.0001,,[3.04169444416258e+24844749031861 4.17640437502956e+26],,,0.9,0.5,0.5,,[1.52084722208129e+24844749031861 1.87673442585853e+26],-1.52084722208129e+24844749031861,-1.66791420710705e+26
30,heavy_ball,f,30,,,5.95323905795367e+298136988382337,0.0001,,[-4.22122024727847e+74534247095584 -3.33582841421410e+27],,,0.9,0.5,0.5,,[-2.11061012363923e+74534247095584 -1.49900810877978e+27],2.11061012363923e+74534247095584,1.33221668806908e+27
31,heavy_ball,f,31,,,3.03824267358924e+894410965147015,0.0001,,[1.12824988211253e+223602741286754 2.66443337613816e+28],,,0.9,0.5,0.5,,[5.64124941056263e+223602741286753 1.19730595827890e+28],-5.64124941056263e+223602741286753,-1.06408428947199e+28
32,heavy_ball,f,32,,,4.03859097153340e+2683232895441048,0.0001,,[-2.15430480198267e+670808223860262 -2.12816857894398e+29],,,0.9,0.5,0.5,,[-1.07715240099133e+670808223860262 -9.56326753226889e+28],1.07715240099133e+670808223860262,8.49918324279690e+28
33,heavy_ball,f,33,,,9.48532251783153e+8049698686323147,0.0001,,[1.49972871724245e+2012424671580787 1.69983664855938e+30],,,0.9,0.5,0.5,,[7.49864358621225e+2012424671580786 7.63848916489270e+29],-7.49864358621225e+2012424671580786,-6.78857084061301e+29
34,heavy_ball,f,34,,,1.22890637988389e+24149096058969446,0.0001,,[-5.05975375881162e+6037274014742361 -1.35771416812260e+31],,,0.9,0.5,0.5,,[-2.52987687940581e+6037274014742361 -6.10110681577267e+30],2.52987687940581e+6037274014742361,5.42224973171137e+30
35,heavy_ball,f,35,,,2.67250722959422e+72447288176908340,0.0001,,[1.94302954406622e+18111822044227085 1.08444994634227e+32],,,0.9,0.5,0.5,,[9.71514772033110e+18111822044227084 4.87315011829183e+31],-9.71514772033110e+18111822044227084,-4.33092514512069e+31
36,heavy_ball,f,36,,,2.74864820189580e+217341864530725023,0.0001,,[-1.10034651310609e+54335466132681256 -8.66185029024138e+32],,,0.9,0.5,0.5,,[-5.50173256553043e+54335466132681255 -3.89234163447443e+32],5.50173256553043e+54335466132681255,3.45924911996236e+32
37,heavy_ball,f,37,,,2.99033584613931e+652025593592175072,0.0001,,[1.99838735827815e+163006398398043768 6.91849823992471e+33],,,0.9,0.5,0.5,,[9.99193679139073e+163006398398043767 3.10893837285966e+33],-9.99193679139073e+163006398398043767,-2.76301346086342e+33
38,heavy_ball,f,38,,,3.85054668086368e+1956076780776525219,0.0001,,[-1.19709958482357e+489019195194131305 -5.52602692172685e+34],,,0.9,0.5,0.5,,[-5.98549792411787e+489019195194131304 -2.48320900730605e+34],5.98549792411787e+489019195194131304,2.20690766121971e+34
39,heavy_ball,f,39,,,8.22109506959546e+5868230342329575660,0.0001,,[2.57325070006180e+1467057585582393915 4.41381532243942e+35],,,0.9,0.5,0.5,,[1.28662535003090e+1467057585582393915 1.98341885056217e+35],-1.28662535003090e+1467057585582393915,-1.76272808444020e+35
40,heavy_ball,f,40,,,8.00113325579123e+17604691026988726984,0.0001,,[-2.55586292292408e+4401172756747181746 -3.52545616888039e+36],,,0.9,0.5,0.5,,[-1.27793146146204e+4401172756747181746 -1.58422038788960e+36],1.27793146146204e+4401172756747181746,1.40794757944558e+36
41,heavy_ball,f,41,,,7.37593366947580e+52814073080966180956,0.0001,,[2.50440136958125e+13203518270241545239 2.81589515889116e+37],,,0.9,0.5,0.5,,[1.25220068479062e+13203518270241545239 1.26536774453552e+37],-1.25220068479062e+13203518270241545239,-1.12457298659096e+37
42,heavy_ball,f,42,,,5.77847847257323e+158442219242898542872,0.0001,,[-2.35615065829775e+39610554810724635718 -2.24914597318192e+38],,,0.9,0.5,0.5,,[-1.17807532914888e+39610554810724635718 -1.01068988958276e+38],1.17807532914888e+39610554810724635718,8.98232590923666e+37
43,heavy_ball,f,43,,,2.77845259318152e+475326657728695628620,0.0001,,[1.96200644546151e+118831664432173907155 1.79646518184733e+39],,,0.9,0.5,0.5,,[9.81003222730757e+118831664432173907154 8.07270500861218e+38],-9.81003222730757e+118831664432173907154,-7.17447241768851e+38
