,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,rmsprop,f,0,0.4,,13,0.0001,False,[12 20],,,0.25,0.5,0.4,[0. 0.],,6,10
1,rmsprop,f,1,[0.0384896475791685 0.0230938774350215],,1115.54080000000,0.0001,False,[12 20],,,0.25,0.5,0.4,[108.000000000000 300.000000000000],,1.20000000000000,2.00000000000000
2,rmsprop,f,2,[0.000701421733684762 0.00329075757188533],,646436.348278143,0.0001,False,[-658.464000000000 -140.000000000000],,,0.25,0.5,0.4,[325208.129472000 14775.0000000000],,26.5440473035696,5.23314284090301
3,rmsprop,f,3,[3.84914787927639e-6 0.00448602722411555],,46138053.1560689,0.0001,False,[119994.993891884 -75.3371431819398],,,0.25,0.5,0.4,[10799180221.3672 7950.51385711208],,-57.6230493455678,5.48105911527319
4,rmsprop,f,4,[1.56695128847822e-7 0.00529695537560952],,20744308.5240787,0.0001,False,[-2947025.40414601 -70.3788176945363],,,0.25,0.5,0.4,[6516418844566.82 5702.51194933860],,-46.2795127610255,5.79678040745194
5,rmsprop,f,5,[2.11027919979715e-7 0.00596031459178626],,20337039.9564225,0.0001,False,[-1618128.16081884 -64.0643918509612],,,0.25,0.5,0.4,[3592858769767.93 4503.81271475977],,-46.0259599603737,6.13612663225205
6,rmsprop,f,6,[2.38857048144022e-7 0.00667920532619230],,19805951.2705692,0.0001,False,[-1594244.02437577 -57.2774673549591],,,0.25,0.5,0.4,[2804425199385.38 3586.48437863875],,-45.6895299599696,6.47751835670837
7,rmsprop,f,7,[2.51321959826280e-7 0.00755186829805515],,19228890.6042813,0.0001,False,[-1562917.44327271 -50.4496328658326],,,0.25,0.5,0.4,[2533139500710.92 2805.49518688266],,-45.3162161129767,6.81448181325028
8,rmsprop,f,8,[2.58963983046758e-7 0.00865823184660940],,18648295.1390177,0.0001,False,[-1528639.81633346 -43.7103637349943],,,0.25,0.5,0.4,[2385839641237.73 2134.32072010479],,-44.9320353584673,7.14457672343705
9,rmsprop,f,9,[2.65475071505416e-7 0.0101067904822166],,18077033.2236061,0.0001,False,[-1493891.49304125 -37.1084655312590],,,0.25,0.5,0.4,[2270243755045.20 1566.35884058968],,-44.5451712671897,7.46587042147860
10,rmsprop,f,10,[2.71849343693480e-7 0.0120732889941884],,17518172.8576457,0.0001,False,[-1459436.64948367 -30.6825915704280],,,0.25,0.5,0.4,[2165027439153.39 1097.65577925569],,-44.1577272183104,7.77597294593234
11,rmsprop,f,11,[2.78340758543458e-7 0.0148669918859978],,16972279.3447835,0.0001,False,[-1425465.24150109 -24.4805410813531],,,0.25,0.5,0.4,[2065220225834.17 723.886613540787],,-43.7702154279504,8.07153359314162
12,rmsprop,f,12,[2.85017612493766e-7 0.0190781250191488],,16439322.4179340,0.0001,False,[-1392019.33601121 -18.5693281371676],,,0.25,0.5,0.4,[1969593430330.36 439.586613984550],,-43.3827597100579,8.34760364388532
13,rmsprop,f,13,[2.91902840185257e-7 0.0259507272888795],,15919133.5125258,0.0001,False,[-1359105.45493803 -13.0479271222936],,,0.25,0.5,0.4,[1877774085814.32 237.582955137651],,-42.9953907181642,8.59653362876518
14,rmsprop,f,14,[2.99008581912881e-7 0.0384485029292132],,15411513.0781958,0.0001,False,[-1326721.72443843 -8.06932742469638],,,0.25,0.5,0.4,[1789586422026.23 108.231272599631],,-42.6081168786652,8.80593854416815
