,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,heavy_ball,g,0,,,11,0.0001,,[1 10],,,0.9,0.5,0.25,,0,6,10
1,heavy_ball,g,1,,,15.7500000000000,0.0001,,[1 10],,,0.9,0.5,0.25,,[0.250000000000000 2.50000000000000],5.75000000000000,7.50000000000000
2,heavy_ball,g,2,,,12.7750000000000,0.0001,,[1 -10],,,0.9,0.5,0.25,,[0.475000000000000 -0.250000000000000],5.27500000000000,7.75000000000000
3,heavy_ball,g,3,,,14.7500000000000,0.0001,,[1 -10],,,0.9,0.5,0.25,,[0.677500000000000 -2.72500000000000],4.59750000000000,10.4750000000000
4,heavy_ball,g,4,,,14.2750000000000,0.0001,,[0 10],,,0.9,0.5,0.25,,[0.609750000000000 0.0474999999999999],3.98775000000000,10.4275000000000
5,heavy_ball,g,5,,,11.1525000000000,0.0001,,[0 10],,,0.9,0.5,0.25,,[0.548775000000000 2.54275000000000],3.43897500000000,7.88475000000000
6,heavy_ball,g,6,,,9.03725000000000,0.0001,,[0 -10],,,0.9,0.5,0.25,,[0.493897500000000 -0.211525000000000],2.94507750000000,8.09627500000000
7,heavy_ball,g,7,,,17.8664750000000,0.0001,,[0 -10],,,0.9,0.5,0.25,,[0.444507750000000 -2.69037250000000],2.50056975000000,10.7866475000000
8,heavy_ball,g,8,,,17.0798275000000,0.0001,,[0 10],,,0.9,0.5,0.25,,[0.400056975000000 0.0786647499999997],2.10051277500000,10.7079827500000
9,heavy_ball,g,9,,,8.62815524999998,0.0001,,[0 10],,,0.9,0.5,0.25,,[0.360051277500000 2.57079827500000],1.74046149750000,8.13718447500000
10,heavy_ball,g,10,,,6.76533972499998,0.0001,,[0 -10],,,0.9,0.5,0.25,,[0.324046149750000 -0.186281552500000],1.41641534775000,8.32346602750000
11,heavy_ball,g,11,,,19.9111942475000,0.0001,,[0 -10],,,0.9,0.5,0.25,,[0.291641534775000 -2.66765339725000],1.12477381297500,10.9911194247500
12,heavy_ball,g,12,,,18.9200748227500,0.0001,,[0 10],,,0.9,0.5,0.25,,[0.262477381297500 0.0991119424750000],0.862296431677500,10.8920074822750
13,heavy_ball,g,13,,,6.97193265952498,0.0001,,[0 10],,,0.9,0.5,0.25,,[0.236229643167750 2.58920074822750],0.626066788509750,8.30280673404750
14,heavy_ball,g,14,,,5.27473939357247,0.0001,,[0 -10],,,0.9,0.5,0.25,,[0.212606678850975 -0.169719326595250],0.413460109658775,8.47252606064275
15,heavy_ball,g,15,,,21.2527345457848,0.0001,,[0 -10],,,0.9,0.5,0.25,,[0.191346010965878 -2.65274739393573],0.222114098692897,11.1252734545785
16,heavy_ball,g,16,,,20.1274610912063,0.0001,,[0 10],,,0.9,0.5,0.25,,[0.172211409869290 0.112527345457847],0.0499026888236073,11.0127461091206
17,heavy_ball,g,17,,,5.88528501791432,0.0001,,[0 10],,,0.9,0.5,0.25,,[0.154990268882361 2.60127461091206],-0.105087580058753,8.41147149820857
18,heavy_ball,g,18,,,4.29675651612287,0.0001,,[0 -10],,,0.9,0.5,0.25,,[0.139491241994125 -0.158852850179144],-0.244578822052878,8.57032434838771
19,heavy_ball,g,19,,,22.1329191354894,0.0001,,[0 -10],,,0.9,0.5,0.25,,[0.125542117794712 -2.64296756516123],-0.370120939847590,11.2132919135489
20,heavy_ball,g,20,,,20.9196272219405,0.0001,,[0 10],,,0.9,0.5,0.25,,[0.112987906015241 0.121329191354894],-0.483108845862832,11.0919627221940
21,heavy_ball,g,21,,,5.17233550025356,0.0001,,[0 10],,,0.9,0.5,0.25,,[0.101689115413717 2.60919627221940],-0.584797961276548,8.48276644997464
22,heavy_ball,g,22,,,3.65510195022820,0.0001,,[0 -10],,,0.9,0.5,0.25,,[0.0915202038723453 -0.151723355002536],-0.676318165148894,8.63448980497718
