,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,adam,f,0,,,13,0.0001,False,[12 20],[0. 0.],[0. 0.],0.25,0.9,0.01,,,6,10
1,adam,f,1,,[0.999991666736111 0.999995000025000],12.6827899902861,0.0001,False,[12 20],[9.00000000000000 15.0000000000000],[14.4000000000000 40.0000000000000],0.25,0.9,0.01,,,5.99000008333264,9.99000004999975
2,adam,f,2,,[0.991621368870621 0.997231115995939],12.3725955398164,0.0001,False,[11.6435909402757 19.8000009999950],[10.9826932052068 18.6000007499963],[26.5173209984471 75.2040039599803],0.25,0.9,0.01,,,5.98008386964393,9.98002773883979
3,adam,f,3,,[0.980279391684425 0.993461075268536],12.0697649026217,0.0001,False,[11.2972039907879 19.6005547767958],[11.2185762943926 19.3504162700959],[36.6282706995498 106.101778319800],0.25,0.9,0.01,,,5.97028107572709,9.97009312808711
4,adam,f,4,,[0.967851711479763 0.989289177909026],11.7742879071470,0.0001,False,[10.9615994685292 19.4018625617421],[11.0258436749950 19.3890009888306],[44.9811099204408 133.134827574293],0.25,0.9,0.01,,,5.96060255861229,9.96020023630802
5,adam,f,5,,[0.955354624934488 0.985043287189479],11.4859768922059,0.0001,False,[10.6368359991775 19.2040047261603],[10.7340879181319 19.2502537918279],[51.7972269357365 156.700724569102],0.25,0.9,0.01,,,5.95104901236295,9.95034980343612
6,adam,f,6,,[0.943202759376780 0.980860673306653],11.2045824401191,0.0001,False,[10.3226200601257 19.0069960687224],[10.4254870246273 19.0678104994988],[57.2731527327338 177.157242067835],0.25,0.9,0.01,,,5.94161698476918,9.94054119670305
7,adam,f,7,,[0.931528530706362 0.976789185890793],10.9298447506928,0.0001,False,[10.0185321688566 18.8108239340611],[10.1202708827993 18.8750705754205],[61.5829361413019 194.826227568876],0.25,0.9,0.01,,,5.93230169946212,9.93077330484414
8,adam,f,8,,[0.920356717456365 0.972842259052773],10.6615119349518,0.0001,False,[9.72412815248756 18.6154660968829],[9.82316383506548 18.6803672165173],[64.8805093597718 209.997162612408],0.25,0.9,0.01,,,5.92309813228755,9.92104488225362
9,adam,f,9,,[0.909676265242512 0.969021473366016],10.3993452800311,0.0001,False,[9.43897558669285 18.4208976450724],[9.53502264878601 18.4857650379336],[67.3018844364130 222.930393356190],0.25,0.9,0.01,,,5.91400136963513,9.91135466751996
10,adam,f,10,,[0.899465736556287 0.965324564133225],10.1431200977486,0.0001,False,[9.16266451881915 18.2270933503992],[9.25575405131087 18.2917612722828],[68.9671381012144 233.860047220988],0.25,0.9,0.01,,,5.90500671226956,9.90170142187863
11,adam,f,11,,[0.889701522022769 0.961748036843957],9.89262524198371,0.0001,False,[8.89480941206473 18.0340284375725],[8.98504557187627 18.0984616462501],[69.9821877387885 242.996660667607],0.25,0.9,0.01,,,5.89610969704934,9.89208394151019
12,adam,f,12,,[0.880360286400315 0.958287980466569],9.64766229010566,0.0001,False,[8.63504841583551 17.8416788302038],[8.72254770484570 17.9058745342153],[70.4403750792920 250.529544948860],0.25,0.9,0.01,,,5.88730609418533,9.88250106170552
13,adam,f,13,,[0.871419616690245 0.954940315696652],9.40804468523827,0.0001,False,[8.38304194314938 17.6500212341105],[8.46791838357345 17.7139845591367],[70.4238767934230 256.628915410429],0.25,0.9,0.01,,,5.87859189801843,9.87295165854855
14,adam,f,14,,[0.862858142316884 0.951700873802091],9.17359691968273,0.0001,False,[8.13847114977171 17.4590331709711],[8.22083295822215 17.5227710180125],[70.0049603796473 261.447807795893],0.25,0.9,0.01,,,5.86996331659526,9.86343464981053
15,adam,f,15,,[0.854655512260027 0.948565426518814],8.94415377653779,0.0001,False,[7.90103647806016 17.2686929962107],[7.98098559810065 17.3322125016611],[69.2471020844463 265.123802796041],0.25,0.9,0.01,,,5.86141676147266,9.85394899554535
16,adam,f,16,,[0.846792340041345 0.945529702291307],8.71955962926609,0.0001,False,[7.67045630170803 17.0789799109069],[7.74808862580618 17.1422880585955],[68.2059818636429 267.780577996153],0.25,0.9,0.01,,,5.85294883807225,9.84449369852243
17,adam,f,17,,[0.839250146379886 0.942589398799058],8.49966779485268,0.0001,False,[7.44646567273064 16.8898739704487],[7.52187141099952 16.9529774924854],[66.9303687787942 269.529304470302],0.25,0.9,0.01,,,5.84455633660845,9.83506780453444
18,adam,f,18,,[0.832011306400086 0.939740194399464],8.28433993567504,0.0001,False,[7.22881516362631 16.7013560906888],[7.30207922546961 16.7642614411380],[65.4629087679021 270.469903550071],0.25,0.9,0.01,,,5.83623622354445,9.82567040259045
19,adam,f,19,,[0.825059002208068 0.936977759080900],8.07344550555431,0.0001,False,[7.01726979641352 16.5134080518089],[7.08847215367754 16.5761213991412],[63.8408254306777 270.692177743618],0.25,0.9,0.01,,,5.82798563352237,9.81630062499964
20,adam,f,20,,[0.818377180265717 0.934297764982475],7.86686123595584,0.0001,False,[6.81160805077293 16.3260124999928],[6.88082407649908 16.3885397247799],[62.0965433113454 270.276828384249],0.25,0.9,0.01,,,5.81980186171971,9.80695764734981
21,adam,f,21,,[0.811950512818292 0.931695896413290],7.66447065877987,0.0001,False,[6.61162094435775 16.1391529469963],[6.67892172739308 16.2014996414422],[60.2582421313978 269.296371330478],0.25,0.9,0.01,,,5.81168235659153,9.79764068838568
22,adam,f,22,,[0.805764362725231 0.929167859289078],7.46616366259593,0.0001,False,[6.41711117912770 15.9528137677136],[6.48256381619405 16.0149852361458],[58.3503495067866 267.815960908165],0.25,0.9,0.01,,,5.80362471296427,9.78834900979279
23,adam,f,23,,[0.799804751167009 0.926709389915070],7.27183607952905,0.0001,False,[6.22789234824761 15.7669801958558],[6.29156021523422 15.8289814559283],[56.3939788662441 265.894131266999],0.25,0.9,0.01,,,5.79562666545260,9.77908191589364
24,adam,f,24,,[0.794058327804065 0.924316263059218],7.08138930031180,0.0001,False,[6.04378819867819 15.5816383178728],[6.10573120281720 15.6434741023866],[54.4073185586678 263.583463407200],0.25,0.9,0.01,,,5.78768608217456,9.76983875326305
25,adam,f,25,,[0.788512343043147 0.921984299274452],6.89472991527968,0.0001,False,[5.86463194508924 15.3967750652609],[5.92490675952123 15.4584498245424],[52.4059774879372 260.931185307504],0.25,0.9,0.01,,,5.77980095874413,9.76061891027030
26,adam,f,26,,[0.783154622127215 0.919709371441763],6.71176937931639,0.0001,False,[5.69026563116006 15.2123782054061],[5.74892591325036 15.2738961101901],[50.4032920344596 257.979711843185],0.25,0.9,0.01,,,5.77196941252286,9.75142181655588
27,adam,f,27,,[0.777973540812503 0.917487410517270],6.53242369895488,0.0001,False,[5.52053953471056 15.0284363311177],[5.57763612934551 15.0898012758858],[48.4105985064439 254.767130514712],0.25,0.9,0.01,,,5.76418967711474,9.74224694245071
28,adam,f,28,,[0.772958002434253 0.915314410476672],6.35661314001347,0.0001,False,[5.35531161343838 14.8449388490143],[5.41089274241516 14.9061544557321],[46.4374749035023 251.327638406338],0.25,0.9,0.01,,,5.75646009709039,9.73309379834595
29,adam,f,29,,[0.768097416193653 0.913186432459251],6.18426195429930,0.0001,False,[5.19444698832923 14.6618759669189],[5.24855842685071 14.7229455891222],[44.4919553646083 247.691935252636],0.25,0.9,0.01,,,5.74877912292846,9.72396193402135
30,adam,f,30,,[0.763381676524329 0.911099608121455],6.01529812404388,0.0001,False,[5.03781746206628 14.4792386804271],[5.09050270326239 14.5401654076009],[42.5807203062575 243.887577003850],0.25,0.9,0.01,,,5.74114530616321,9.71485093794014
31,adam,f,31,,[0.758801143418505 0.909050142216676],5.84965312285319,0.0001,False,[4.88530106999323 14.2970187588028],[4.93660147831052 14.3578054210023],[40.7092649300794 239.939293842421],0.25,0.9,0.01,,,5.73355729472903,9.70576043651797
