,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,rmsprop,g,0,90,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0. 0.],,0,0
1,rmsprop,g,1,80.0000000000000,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 75.0000000000000],,0,1.00000000000000
2,rmsprop,g,2,78.8453127948001,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 93.7500000000000],,0,1.11546872051999
3,rmsprop,g,3,77.8125279023680,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 98.4375000000000],,0,1.21874720976320
4,rmsprop,g,4,76.8046327996378,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 99.6093750000000],,0,1.31953672003622
5,rmsprop,g,5,75.8026839730167,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 99.9023437500000],,0,1.41973160269833
6,rmsprop,g,6,74.8022053435225,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 99.9755859375000],,0,1.51977946564775
7,rmsprop,g,7,73.8020932531957,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 99.9938964843750],,0,1.61979067468043
8,rmsprop,g,8,72.8020727347309,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 99.9984741210938],,0,1.71979272652691
9,rmsprop,g,9,71.8020751053017,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 99.9996185302734],,0,1.81979248946983
10,rmsprop,g,10,70.8020831978857,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 99.9999046325684],,0,1.91979168021143
11,rmsprop,g,11,69.8020927209578,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 99.9999761581421],,0,2.01979072790422
12,rmsprop,g,12,68.8021026016508,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 99.9999940395355],,0,2.11978973983492
13,rmsprop,g,13,67.8021125717491,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 99.9999985098839],,0,2.21978874282509
14,rmsprop,g,14,66.8021225641987,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 99.9999996274710],,0,2.31978774358013
15,rmsprop,g,15,65.8021325622361,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 99.9999999068677],,0,2.41978674377639
16,rmsprop,g,16,64.8021425616704,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 99.9999999767169],,0,2.51978574383296
17,rmsprop,g,17,63.8021525614540,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 99.9999999941792],,0,2.61978474385460
18,rmsprop,g,18,62.8021625613249,0.0001,False,[0 -10],,,0.25,0.5,0.1,[0 99.9999999985448],,0,2.71978374386751
