,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,rmsprop,f,0,0.4,,13,0.0001,False,[12 20],,,0.9,0.5,0.4,[0. 0.],,6,10
1,rmsprop,f,1,[0.105406477634367 0.0632445532191787],,1115.54080000000,0.0001,False,[12 20],,,0.9,0.5,0.4,[14.4000000000000 40.0000000000000],,1.20000000000000,2.00000000000000
2,rmsprop,f,2,[0.00192071465053694 0.00895320958068160],,55578341.4504541,0.0001,False,[-658.464000000000 -140.000000000000],,,0.9,0.5,0.4,[43370.4439296000 1996.00000000000],,70.6063708890360,10.8542374506850
3,rmsprop,f,3,[3.73285133039127e-7 0.00909575740637625],,5.16951822956599e+15,0.0001,False,[3388592.07210177 37.0847490137004],,,0.9,0.5,0.4,[1148255662144.49 1933.92786094092],,-6437.91206669016,10.5222099205184
4,rmsprop,f,4,[3.94123320397382e-13 0.00934225428501962],,6.04822391636021e+24,0.0001,False,[-3209429634337.16 30.4441984103677],,,0.9,0.5,0.4,[1.03004385777719e+24 1833.21999653181],,1191594.45596657,10.2452968773461
5,rmsprop,f,5,[6.23015412260544e-20 0.00966754320945725],,6.45341990772294e+27,0.0001,False,[2.03030461072824e+19 24.9059375469219],,,0.9,0.5,0.4,[4.12213681234444e+37 1711.92856938774],,-6810309.49001672,10.0126192755759
6,rmsprop,f,6,[3.33711855497744e-22 0.0100574933662120],,6.45252486926084e+27,0.0001,False,[-3.79037996978439e+21 20.2523855115187],,,0.9,0.5,0.4,[1.43673513076558e+42 1581.75162433969],,-6810073.34350277,9.81682846354874
7,rmsprop,f,7,[2.42114925467330e-22 0.0105035279666803],,6.45252007582790e+27,0.0001,False,[-3.78998569108500e+21 16.3365692709748],,,0.9,0.5,0.4,[2.72946077155193e+42 1450.26481146025],,-6810072.07873961,9.65252352647925
8,rmsprop,f,8,[2.02732177123113e-22 0.0110001537692977],,6.45251659809574e+27,0.0001,False,[-3.78998357946463e+21 13.0504705295850],,,0.9,0.5,0.4,[3.89291224765789e+42 1322.26980841859],,-6810071.16112802,9.51544754429342
9,rmsprop,f,9,[1.79968191047457e-22 0.0115437485602227],,6.45251368605856e+27,0.0001,False,[-3.78998204744127e+21 10.3089508858683],,,0.9,0.5,0.4,[4.94001741488482e+42 1200.67027441345],,-6810070.39277671,9.40204749934873
10,rmsprop,f,10,[1.64923409825762e-22 0.0121319365870630],,6.45251110100409e+27,0.0001,False,[-3.78998076461978e+21 8.04094998697457],,,0.9,0.5,0.4,[5.88241109301513e+42 1087.06893464141],,-6810069.71070073,9.30922479451377
11,rmsprop,f,11,[1.54182202314589e-22 0.0127632580540832],,6.45250873205354e+27,0.0001,False,[-3.78997962584182e+21 6.18449589027537],,,0.9,0.5,0.4,[6.73056454014323e+42 982.186840118952],,-6810069.08564436,9.23419488255000
12,rmsprop,f,12,[1.46118764342636e-22 0.0134369889418514],,6.45250651739029e+27,0.0001,False,[-3.78997858226267e+21 4.68389765099994],,,0.9,0.5,0.4,[7.49390185152988e+42 886.162045827561],,-6810068.50129712,9.17441308813137
13,rmsprop,f,13,[1.39848986954329e-22 0.0141530350858373],,6.45250441855080e+27,0.0001,False,[-3.78997760665066e+21 3.48826176262742],,,0.9,0.5,0.4,[8.18090469226824e+42 798.762638257266],,-6810067.94751028,9.12754135340066
14,rmsprop,f,14,[1.34846051826064e-22 0.0149118591450971],,6.45250240977092e+27,0.0001,False,[-3.78997668206171e+21 2.55082706801323],,,0.9,0.5,0.4,[8.79920654809856e+42 719.537046304630],,-6810067.41748588,9.09143940840917
