,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
21,adam,f,21,0.171135454209954,0.0001,False,[-9.99307716162279e-6 6.82705907785802],[-1.29637480649423e-5 3.47018674825919],[7.12260503418619e-5 54.0124355906650],0.25,0.5,1.0,,,4.99210989419460,8.86918125417840
22,adam,f,22,0.0457438643462771,0.0001,False,[-5.89426594907747e-6 -2.61637491643197],[-7.66163647804368e-6 -1.09473450025918],[3.56130425421165e-5 30.4289266469997],0.25,0.5,1.0,,,4.99337259307173,9.06763420625594
23,adam,f,23,0.136479587910785,0.0001,False,[-3.49310916646517e-6 1.35268412511886],[-4.53524099435979e-6 0.740829468774347],[1.78065273719641e-5 16.1293404946741],0.25,0.5,1.0,,,4.99442247123806,8.88317552268146
24,adam,f,24,1.29714693310304,0.0001,False,[-2.08212453415893e-6 -2.33648954637087],[-2.69540364920914e-6 -1.56715979258457],[8.90326585360333e-6 10.7942619474872],0.25,0.5,1.0,,,4.99529651423006,9.36015926083259
25,adam,f,25,2.86074162338645,0.0001,False,[-1.24865008007760e-6 7.20318521665183],[-1.61033847236048e-6 5.01059896434273],[4.45163370636518e-6 31.3400696064394],0.25,0.5,1.0,,,4.99602521059643,8.46514098842427
26,adam,f,26,0.666431901989353,0.0001,False,[-7.53570026859443e-7 -10.6971802315145],[-9.67762138234704e-7 -6.77023543255021],[2.22581713711648e-6 72.8848672559722],0.25,0.5,1.0,,,4.99663313297431,9.25815342368519
27,adam,f,27,0.0258190691263339,0.0001,False,[-4.57993314916275e-7 5.16306847370379],[-5.85435520745882e-7 2.17974249714029],[1.11290867343718e-6 49.7710716600631],0.25,0.5,1.0,,,4.99714002774932,8.94918753211502
28,adam,f,28,0.000594156954144352,0.0001,False,[-2.80715700858568e-7 -1.01624935769965],[-3.56895655830397e-7 -0.217251393989665],[5.56454376119242e-7 25.4019172085440],0.25,0.5,1.0,,,4.99756191082345,8.99229184296903
29,adam,f,29,0.0159611309293677,0.0001,False,[-1.73912182617055e-7 -0.154163140619403],[-2.19658050920391e-7 -0.169935203961968],[2.78227203182344e-7 12.7128417412348],0.25,0.5,1.0,,,4.99791197885414,9.03995138404654
30,adam,f,30,0.308135544682499,0.0001,False,[-1.09241064557585e-7 0.799027680930863],[-1.36845311148287e-7 0.556786959707655],[1.39113607557977e-7 6.67564348806429],0.25,0.5,1.0,,,4.99820130502965,8.82446209963341
31,adam,f,31,4.01362811296932,0.0001,False,[-6.98318916762605e-8 -3.51075800733173],[-8.65852465442670e-8 -2.49387176557188],[6.95568062172352e-8 9.50053263705408],0.25,0.5,1.0,,,4.99843934907403,9.63353201284162
32,adam,f,32,1.08535039448631,0.0001,False,[-4.56140431620736e-8 12.6706402568324],[-5.58568440076219e-8 8.87951225123131],[3.47784041489381e-8 85.0228285775576],0.25,0.5,1.0,,,4.99863431889712,8.67055343460951
33,adam,f,33,0.00103992232316320,0.0001,False,[-3.05653340249420e-8 -6.58893130780970],[-3.68882115206120e-8 -2.72182041804945],[1.73892025415889e-8 64.2184221782962],0.25,0.5,1.0,,,4.99879341024022,9.01019765814687
34,adam,f,34,0.106616255678930,0.0001,False,[-2.10794925381275e-8 0.203953162937438],[-2.50316722837487e-8 -0.527490232309284],[8.69460149296693e-9 32.1300095354842],0.25,0.5,1.0,,,4.99892294369310,9.10325514789825
