,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
40,rmsprop,g,40,5.08023825591144,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.49197617440886
41,rmsprop,g,41,4.98023925590143,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.50197607440986
42,rmsprop,g,42,4.88024025589143,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.51197597441086
43,rmsprop,g,43,4.78024125588142,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.52197587441186
44,rmsprop,g,44,4.68024225587142,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.53197577441286
45,rmsprop,g,45,4.58024325586141,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.54197567441386
46,rmsprop,g,46,4.48024425585141,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.55197557441486
47,rmsprop,g,47,4.38024525584140,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.56197547441586
48,rmsprop,g,48,4.28024625583140,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.57197537441686
49,rmsprop,g,49,4.18024725582139,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.58197527441786
50,rmsprop,g,50,4.08024825581139,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.59197517441886
51,rmsprop,g,51,3.98024925580138,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.60197507441986
52,rmsprop,g,52,3.88025025579138,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.61197497442086
53,rmsprop,g,53,3.78025125578137,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.62197487442186
54,rmsprop,g,54,3.68025225577137,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.63197477442286
55,rmsprop,g,55,3.58025325576136,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.64197467442386
56,rmsprop,g,56,3.48025425575136,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.65197457442486
57,rmsprop,g,57,3.38025525574135,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.66197447442586
58,rmsprop,g,58,3.28025625573135,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.67197437442687
59,rmsprop,g,59,3.18025725572134,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.68197427442787
60,rmsprop,g,60,3.08025825571134,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.69197417442887
61,rmsprop,g,61,2.98025925570133,0.0001,False,[0 -10],,,0.25,0.5,0.01,[0 100.000000000000],,4,8.70197407442987
