,iteration,z,x,f(x),sum,epsilon,converged,gradient
0,0,0,[4 8],13,<built-in function sum>,0.0001,False,[-12 -20]
1,1,[-1.20000000000000 -2.00000000000000],[5.20000000000000 10.0000000000000],10.0048000000000,<built-in function sum>,0.0001,False,[-12 -20]
2,2,[-0.290400000000000 1.50000000000000],[5.49040000000000 8.50000000000000],2.67350943706440,<built-in function sum>,0.0001,False,[0.0960000000000003 20.0000000000000]
3,3,[0.0689248263168002 -0.625000000000000],[5.42147517368320 9.12500000000000],0.250919317879067,<built-in function sum>,0.0001,False,[1.41524826316800 -10.0000000000000]
4,4,[0.107076895046938 0.0937500000000000],[5.31439827863626 9.03125000000000],0.0390773847917303,<built-in function sum>,0.0001,True,[0.898456884677384 2.50000000000000]
