,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,adam,g,0,,,11,0.0001,False,[1 10],[0. 0.],[0. 0.],0.25,0.25,0.01,,,6,10
1,adam,g,1,,[0.999900009999000 0.999990000099999],10.8900019998900,0.0001,False,[1 10],[0.750000000000000 7.50000000000000],[0.750000000000000 75.0000000000000],0.25,0.25,0.01,,,5.99000099990001,9.99000009999900
2,adam,g,2,,[0.999900009999000 0.999990000099999],10.7800039997800,0.0001,False,[1 10],[0.937500000000000 9.37500000000000],[0.937500000000000 93.7500000000000],0.25,0.25,0.01,,,5.98000199980002,9.98000019999800
3,adam,g,3,,[0.999900009999000 0.999990000099999],10.6700059996700,0.0001,False,[1 10],[0.984375000000000 9.84375000000000],[0.984375000000000 98.4375000000000],0.25,0.25,0.01,,,5.97000299970003,9.97000029999700
4,adam,g,4,,[0.999900009999000 0.999990000099999],10.5600079995600,0.0001,False,[1 10],[0.996093750000000 9.96093750000000],[0.996093750000000 99.6093750000000],0.25,0.25,0.01,,,5.96000399960004,9.96000039999600
5,adam,g,5,,[0.999900009999000 0.999990000099999],10.4500099994500,0.0001,False,[1 10],[0.999023437500000 9.99023437500000],[0.999023437500000 99.9023437500000],0.25,0.25,0.01,,,5.95000499950005,9.95000049999500
6,adam,g,6,,[0.999900009999000 0.999990000099999],10.3400119993400,0.0001,False,[1 10],[0.999755859375000 9.99755859375000],[0.999755859375000 99.9755859375000],0.25,0.25,0.01,,,5.94000599940006,9.94000059999400
7,adam,g,7,,[0.999900009999000 0.999990000099999],10.2300139992300,0.0001,False,[1 10],[0.999938964843750 9.99938964843750],[0.999938964843750 99.9938964843750],0.25,0.25,0.01,,,5.93000699930007,9.93000069999300
8,adam,g,8,,[0.999900009999000 0.999990000099999],10.1200159991200,0.0001,False,[1 10],[0.999984741210938 9.99984741210938],[0.999984741210938 99.9984741210938],0.25,0.25,0.01,,,5.92000799920008,9.92000079999200
9,adam,g,9,,[0.999900009999000 0.999990000099999],10.0100179990100,0.0001,False,[1 10],[0.999996185302734 9.99996185302734],[0.999996185302734 99.9996185302734],0.25,0.25,0.01,,,5.91000899910009,9.91000089999100
10,adam,g,10,,[0.999900009999000 0.999990000099999],9.90001999890005,0.0001,False,[1 10],[0.999999046325684 9.99999046325684],[0.999999046325684 99.9999046325684],0.25,0.25,0.01,,,5.90000999900010,9.90000099999000
11,adam,g,11,,[0.999900009999000 0.999990000099999],9.79002199879006,0.0001,False,[1 10],[0.999999761581421 9.99999761581421],[0.999999761581421 99.9999761581421],0.25,0.25,0.01,,,5.89001099890011,9.89000109998899
12,adam,g,12,,[0.999900009999000 0.999990000099999],9.68002399868006,0.0001,False,[1 10],[0.999999940395355 9.99999940395355],[0.999999940395355 99.9999940395355],0.25,0.25,0.01,,,5.88001199880012,9.88000119998799
13,adam,g,13,,[0.999900009999000 0.999990000099999],9.57002599857007,0.0001,False,[1 10],[0.999999985098839 9.99999985098839],[0.999999985098839 99.9999985098839],0.25,0.25,0.01,,,5.87001299870013,9.87000129998699
14,adam,g,14,,[0.999900009999000 0.999990000099999],9.46002799846007,0.0001,False,[1 10],[0.999999996274710 9.99999996274710],[0.999999996274710 99.9999996274710],0.25,0.25,0.01,,,5.86001399860014,9.86000139998599
15,adam,g,15,,[0.999900009999000 0.999990000099999],9.35002999835008,0.0001,False,[1 10],[0.999999999068677 9.99999999068677],[0.999999999068677 99.9999999068677],0.25,0.25,0.01,,,5.85001499850015,9.85000149998499
16,adam,g,16,,[0.999900009999000 0.999990000099999],9.24003199824008,0.0001,False,[1 10],[0.999999999767169 9.99999999767169],[0.999999999767169 99.9999999767169],0.25,0.25,0.01,,,5.84001599840016,9.84000159998399
17,adam,g,17,,[0.999900009999000 0.999990000099999],9.13003399813009,0.0001,False,[1 10],[0.999999999941792 9.99999999941792],[0.999999999941792 99.9999999941792],0.25,0.25,0.01,,,5.83001699830017,9.83000169998299
18,adam,g,18,,[0.999900009999000 0.999990000099999],9.02003599802010,0.0001,False,[1 10],[0.999999999985448 9.99999999985448],[0.999999999985448 99.9999999985448],0.25,0.25,0.01,,,5.82001799820018,9.82000179998199
19,adam,g,19,,[0.999900009999000 0.999990000099999],8.91003799791010,0.0001,False,[1 10],[0.999999999996362 9.99999999996362],[0.999999999996362 99.9999999996362],0.25,0.25,0.01,,,5.81001899810019,9.81000189998099
