,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,adam,g,0,,,11,0.0001,False,[1 10],[0. 0.],[0. 0.],0.9,0.5,0.1,,,6,10
1,adam,g,1,,[0.999900009999000 0.999990000099999],9.90001999890011,0.0001,False,[1 10],[0.100000000000000 1.00000000000000],[0.500000000000000 50.0000000000000],0.9,0.5,0.1,,,5.90000999900010,9.90000099999000
2,adam,g,2,,[0.999900009999000 0.999990000099999],8.80003999780021,0.0001,False,[1 10],[0.190000000000000 1.90000000000000],[0.750000000000000 75.0000000000000],0.9,0.5,0.1,,,5.80001999800020,9.80000199998000
3,adam,g,3,,[0.999900009999000 0.999990000099999],7.70005999670032,0.0001,False,[1 10],[0.271000000000000 2.71000000000000],[0.875000000000000 87.5000000000000],0.9,0.5,0.1,,,5.70002999700030,9.70000299997000
4,adam,g,4,,[0.999900009999000 0.999990000099999],6.60007999560042,0.0001,False,[1 10],[0.343900000000000 3.43900000000000],[0.937500000000000 93.7500000000000],0.9,0.5,0.1,,,5.60003999600040,9.60000399996000
5,adam,g,5,,[0.999900009999000 0.999990000099999],5.50009999450053,0.0001,False,[1 10],[0.409510000000000 4.09510000000000],[0.968750000000000 96.8750000000000],0.9,0.5,0.1,,,5.50004999500050,9.50000499995000
6,adam,g,6,,[0.999900009999000 0.999990000099999],4.40011999340063,0.0001,False,[1 10],[0.468559000000000 4.68559000000000],[0.984375000000000 98.4375000000000],0.9,0.5,0.1,,,5.40005999400060,9.40000599994000
7,adam,g,7,,[0.999900009999000 0.999990000099999],3.30013999230074,0.0001,False,[1 10],[0.521703100000000 5.21703100000000],[0.992187500000000 99.2187500000000],0.9,0.5,0.1,,,5.30006999300070,9.30000699993000
8,adam,g,8,,[0.999900009999000 0.999990000099999],2.20015999120084,0.0001,False,[1 10],[0.569532790000000 5.69532790000000],[0.996093750000000 99.6093750000000],0.9,0.5,0.1,,,5.20007999200080,9.20000799992000
9,adam,g,9,,[0.999900009999000 0.999990000099999],1.10017999010095,0.0001,False,[1 10],[0.612579511000000 6.12579511000000],[0.998046875000000 99.8046875000000],0.9,0.5,0.1,,,5.10008999100090,9.10000899991000
10,adam,g,10,,[0.999900009999000 0.999990000099999],0.000199989001052003,0.0001,False,[1 10],[0.651321559900000 6.51321559900000],[0.999023437500000 99.9023437500000],0.9,0.5,0.1,,,5.00009999000100,9.00000999990000
11,adam,g,11,,[0.999900009999000 0.999990000099999],0.999890001099946,0.0001,False,[1 10],[0.686189403910000 6.86189403910000],[0.999511718750000 99.9511718750000],0.9,0.5,0.1,,,4.90010998900110,8.90001099989001
12,adam,g,12,,[1.21710647491146 0.721274514739579],1.72116451583953,0.0001,False,[0 -10],[0.617570463519000 5.17570463519000],[0.499755859375000 99.9755859375000],0.9,0.5,0.1,,,4.77839934150996,8.82788354841605
13,adam,g,13,,[1.49046406533010 0.490484282863940],2.21164879870347,0.0001,False,[0 -10],[0.555813417167100 3.65813417167100],[0.249877929687500 99.9877929687500],0.9,0.5,0.1,,,4.62935293497695,8.77883512012965
14,adam,g,14,,[1.83443108319192 0.297225427273225],2.50887422597669,0.0001,False,[0 -10],[0.500232075450390 2.29232075450390],[0.124938964843750 99.9938964843750],0.9,0.5,0.1,,,4.44590982665776,8.74911257740233
15,adam,g,15,,[2.26735590193753 0.133870567530261],2.64274479350696,0.0001,False,[0 -10],[0.450208867905351 1.06308867905351],[0.0624694824218750 99.9969482421875],0.9,0.5,0.1,,,4.21917423646400,8.73572552064930
16,adam,g,16,,[2.81249644639883 -0.00530500352966785],2.63743978997729,0.0001,True,[0 -10],[0.405187981114816 -0.0432201888518402],[0.0312347412109375 99.9984741210938],0.9,0.5,0.1,,,3.93792459182412,8.73625602100227
