,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,adam,f,0,,,13,0.0001,False,[12 20],[0. 0.],[0. 0.],0.25,0.5,0.5,,,6,10
1,adam,f,1,,[0.999991666736111 0.999995000025000],2.68753124996355,0.0001,False,[12 20],[9.00000000000000 15.0000000000000],[72.0000000000000 200.000000000000],0.25,0.5,0.5,,,5.50000416663194,9.50000249998750
2,adam,f,2,,[0.511678322949000 0.848523551668061],0.0680289719628893,0.0001,False,[1.50003750000000 10.0000499997500],[3.37502812500000 11.2500374998125],[37.1250562507031 150.000499998750],0.25,0.5,0.5,,,5.24416500515744,9.07574072415347
3,adam,f,3,,[0.214899960273255 0.429987772279491],0.194962491457922,0.0001,False,[0.174675302107190 1.51481448306939],[0.974763507830392 3.94862023725517],[18.5777838559347 76.1475814584335],0.25,0.5,0.5,,,5.13671502502082,8.86074683801372
4,adam,f,4,,[0.0850518344897624 -0.165326631138130],0.0322602223974199,0.0001,False,[0.0306640832198124 -2.78506323972553],[0.266688939372457 -1.10164237048036],[9.28936207096719 41.9520793538520],0.25,0.5,0.5,,,5.09418910777593,8.94341015358279
5,adam,f,5,,[0.0339149523078015 -0.238228752930331],0.0391999024073960,0.0001,False,[0.0100272835260128 -1.13179692834424],[0.0741926974876239 -1.12425828887827],[4.64473130869105 21.6165218204307],0.25,0.5,0.5,,,5.07723163162203,9.06252453004795
6,adam,f,6,,[0.0147776543101641 0.191454246997530],0.0110955072779840,0.0001,False,[0.00552798525576027 1.25049060095907],[0.0226941633137262 0.656803378499733],[2.32238093365602 11.5901242817588],0.25,0.5,0.5,,,5.06984280446695,8.96679740654919
7,adam,f,7,,[0.00807850449412622 -0.135582649223119],0.0120200527255944,0.0001,False,[0.00408833293165565 -0.664051869016220],[0.00873979052717328 -0.333838057137231],[1.16119882406109 6.01554458325139],0.25,0.5,0.5,,,5.06580355221989,9.03458873116075
8,adam,f,8,,[0.00622007897706932 0.241128337665661],0.0739641047665205,0.0001,False,[0.00341923744789025 0.691774623214997],[0.00474937571771101 0.435371453126940],[0.580605257622908 3.24704835628782],0.25,0.5,0.5,,,5.06269351273135,8.91402456232792
9,adam,f,9,,[0.00631241400601272 -0.669749241094861],0.619545726858198,0.0001,False,[0.00295698457095350 -1.71950875344163],[0.00340508235764287 -1.18078870179949],[0.290307000690330 3.10187935472510],0.25,0.5,0.5,,,5.05953730572835,9.24889918287535
10,adam,f,10,,[0.00721422943104400 0.920387425496171],0.446483140189365,0.0001,False,[0.00253249605945387 4.97798365750697],[0.00275064263400112 3.43829056768035],[0.145156707113311 13.9411003245658],0.25,0.5,0.5,,,5.05593019101283,8.78870547012726
11,adam,f,11,,[0.00839214892711254 -0.579125386919306],0.0612805439657045,0.0001,False,[0.00209952066506371 -4.22589059745474],[0.00226230115729806 -2.30984530617096],[0.0725805575501669 15.8996258331111],0.25,0.5,0.5,,,5.05173411654927,9.07826816358692
12,adam,f,12,,[0.00950408528949040 0.196917686762993],0.00409125222775496,0.0001,False,[0.00166154595500123 1.56536327173831],[0.00181173475557544 0.596561127260989],[0.0362916591425637 9.17499400280916],0.25,0.5,0.5,,,5.04698207390452,8.97980932020542
13,adam,f,13,,[0.0102825775348350 -0.0711328513406047],0.00237332995227940,0.0001,False,[0.00124445098882982 -0.403813595891620],[0.00138627193051623 -0.153719915103468],[0.0181466039004137 4.66902971151804],0.25,0.5,0.5,,,5.04184078513711,9.01537574587572
14,adam,f,14,,[0.0105475890809888 0.124529888395150],0.0219913330613198,0.0001,False,[0.000878983499166199 0.307514917514425],[0.00100580560700371 0.192206209359952],[0.00907368825620273 2.38179756800597],0.25,0.5,0.5,,,5.03656699059661,8.95311080167815
15,adam,f,15,,[0.0102509043115658 -0.513114628595304],0.439610120382357,0.0001,False,[0.000586744336502169 -0.937783966437053],[0.000691509654127553 -0.655286422487802],[0.00453701626255958 1.63061816785619],0.25,0.5,0.5,,,5.03144153844083,9.20966811597580
16,adam,f,16,,[0.00948287077010357 0.961766568545476],0.735578199803364,0.0001,False,[0.000372986067980116 4.19336231951598],[0.000452616964516975 2.98120013401504],[0.00226857769058324 9.60745285529633],0.25,0.5,0.5,,,5.02670010305578,8.72878483170306
17,adam,f,17,,[0.00842113806676456 -0.752180736925211],0.109988843535504,0.0001,False,[0.000228412600837819 -5.42430336593878],[0.000284463691757608 -3.32292749095033],[0.00113431493144973 19.5152599305156],0.25,0.5,0.5,,,5.02248953402240,9.10487520016567
18,adam,f,18,,[0.00725428876138980 0.214686179522205],6.12845495762189e-5,0.0001,False,[0.000136496846269116 2.09750400331333],[0.000173488557641239 0.742396129747417],[0.000567166781419386 11.9573914872155],0.25,0.5,0.5,,,5.01886238964170,8.99753211040457
19,adam,f,19,,[0.00612581203832796 0.0607570570931671],0.0107890587835519,0.0001,False,[8.05325371547823e-5 -0.0493577919087045],[0.000103771542276396 0.148580688505326],[0.000283586633454464 5.97991383941881],0.25,0.5,0.5,,,5.01579948362254,8.96715358185798
20,adam,f,20,,[0.00511654555376271 -0.254418607534320],0.0890436340565093,0.0001,False,[4.73271034467516e-5 -0.656928362840347],[6.14382131541628e-5 -0.455551100003929],[0.000141794436654592 3.20573435666145],0.25,0.5,0.5,,,5.01324121084566,9.09436288562514
21,adam,f,21,,[0.00425509782106333 0.707523089356557],0.672876688952394,0.0001,False,[2.78589246869910e-5 1.88725771250284],[3.62537468037839e-5 1.30155550937615],[7.08976063871384e-5 3.38373801503146],0.25,0.5,0.5,,,5.01111366193512,8.74060134094686
22,adam,f,22,,[0.00353782088330331 -0.916057159000527],0.394538475844962,0.0001,False,[1.64722449482854e-5 -5.18797318106272],[2.14176204121600e-5 -3.56559100845300],[3.54489388609960e-5 15.1494018712287],0.25,0.5,0.5,,,5.00934475149347,9.19862992044713
