,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,adam,f,0,,,13,0.0001,False,[12 20],[0. 0.],[0. 0.],0.9,0.25,0.01,,,6,10
1,adam,f,1,,[0.999991666736111 0.999995000025000],12.6827899902861,0.0001,False,[12 20],[1.20000000000000 2.00000000000000],[108.000000000000 300.000000000000],0.9,0.25,0.01,,,5.99000008333264,9.99000004999975
2,adam,f,2,,[1.00824320764980 1.00274569358676],12.3696373570397,0.0001,False,[11.6435909402757 19.8000009999950],[2.24435909402757 3.78000009999950],[128.679907488354 369.030029699852],0.9,0.25,0.01,,,5.97991765125614,9.97997259306388
3,adam,f,3,,[1.01984993986295 1.00654443143454],12.0600026673500,0.0001,False,[11.2914570808284 19.5994518612777],[3.14906889270766 5.36194527612732],[127.792729128231 380.361392371868],0.9,0.25,0.01,,,5.96971915185751,9.96990714874954
4,adam,f,4,,[1.03321794387780 1.01081746999228],11.7536782064895,0.0001,False,[10.9425657534512 19.3981429749907],[3.92841857878202 6.76556504601366],[121.752991233511 377.306311251603],0.9,0.25,0.01,,,5.95938697241873,9.95979897404961
5,adam,f,5,,[1.04745197883899 1.01524795649945],11.4506333630214,0.0001,False,[10.5965062011005 19.1959794809923],[4.59522734101387 8.00860648951152],[114.652705560849 370.690798988908],0.9,0.25,0.01,,,5.94891245263034,9.94964649448462
6,adam,f,6,,[1.06216348177349 1.01969898472690],11.1509115715544,0.0001,False,[10.2532060208916 18.9929298896924],[5.16102520900164 9.10703882952960],[107.509351670348 363.221239093305],0.9,0.25,0.01,,,5.93829081781261,9.93944950463735
7,adam,f,7,,[1.07721401549622 1.02411942550949],10.8545821253019,0.0001,False,[9.91273839529437 18.7889900927470],[5.63619652763092 10.0752339558513],[100.574124787745 355.574921302335],0.9,0.25,0.01,,,5.92751867765765,9.92920831038226
8,adam,f,8,,[1.09256750431371 1.02849180132623],10.5617214430541,0.0001,False,[9.57523050673047 18.5841662076451],[6.03009992554087 10.9261271810307],[93.9073106397025 347.922155550618],0.9,0.25,0.01,,,5.91659300261451,9.91892339236899
9,adam,f,9,,[1.10822671977521 1.03281057607580],10.2724064404783,0.0001,False,[9.24082739704395 18.3784678473799],[6.35117267269118 11.6713612476656],[87.5214958963942 340.306599200537],0.9,0.25,0.01,,,5.90551073541676,9.90859528660824
