,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,rmsprop,f,0,0.1,,13,0.0001,False,[12 20],,,0.9,0.5,0.1,[0. 0.],,6,10
1,rmsprop,f,1,[0.0263516194085918 0.0158111383047947],,10.0048000000000,0.0001,False,[12 20],,,0.9,0.5,0.1,[14.4000000000000 40.0000000000000],,4.80000000000000,8.00000000000000
2,rmsprop,f,2,[0.0277760186474867 0.0114706551160900],,4.68007476855605,0.0001,False,[-0.0960000000000003 -20.0000000000000],,,0.9,0.5,0.1,[12.9609216000000 76.0000000000000],,4.80252975546322,8.31622276609589
3,rmsprop,f,3,[0.0292773789698079 0.0107147280528485],,2.78066827064684,0.0001,False,[-0.0924030354294436 -13.6755446780821],,,0.9,0.5,0.1,[11.6656832720957 87.1020522242220],,4.80509634389840,8.47309022262285
4,rmsprop,f,4,[0.0308598582429621 0.0105703818581295],,1.71802848276242,0.0001,False,[-0.0888466799874237 -10.5381955475429],,,0.9,0.5,0.1,[10.4999043181406 89.4972035416251],,4.80769754181860,8.58600412208252
5,rmsprop,f,5,[0.0325278391971083 0.0106962543381898],,1.06973510115745,0.0001,False,[-0.0853366821107379 -8.27991755834969],,,0.9,0.5,0.1,[9.45064212125788 87.4031866647694],,4.81033101973146,8.67352601242810
6,rmsprop,f,6,[0.0342859416102675 0.0109811833459284],,0.662273961768000,0.0001,False,[-0.0818785558083280 -6.52947975143792],,,0.9,0.5,0.1,[8.50624831892222 82.9262785807362],,4.81299435222849,8.74336698854554
7,rmsprop,f,7,[0.0361390351525830 0.0113761425335064],,0.404544336587761,0.0001,False,[-0.0784775461039305 -5.13266022908911],,,0.9,0.5,0.1,[7.65623935955425 77.2680708253899],,4.81568502879192,8.79972967157353
8,rmsprop,f,8,[0.0380922529249386 0.0118555266929758],,0.242596779927145,0.0001,False,[-0.0751385974691659 -4.00540656852945],,,0.9,0.5,0.1,[6.89118000448179 71.1455919207728],,4.81840046520718,8.84529574760176
9,rmsprop,f,9,[0.0401510057290242 0.0124044294694174],,0.142362891257307,0.0001,False,[-0.0718663256463548 -3.09408504796480],,,0.9,0.5,0.1,[6.20257848090980 64.9883689570995],,4.82113801546048,8.88197775547824
10,rmsprop,f,10,[0.0423209971079284 0.0130135721797891],,0.0816373232038452,0.0001,False,[-0.0686649931941911 -2.36044489043510],,,0.9,0.5,0.1,[5.58279212094785 59.0467020694676],,4.82389498399561,8.91125772763809
11,rmsprop,f,11,[0.0446082391984463 0.0136770239801942],,0.0458007963967144,0.0001,False,[-0.0655384890166702 -1.77484544723814],,,0.9,0.5,0.1,[5.02494243820733 53.4570394986791],,4.82666863819974,8.93435480697370
12,rmsprop,f,12,[0.0470190694385166 0.0143910819458724],,0.0252798454616556,0.0001,False,[-0.0624903120585288 -1.31290386052609],,,0.9,0.5,0.1,[4.52283869829671 48.2837072035096],,4.82945622098763,8.95231142455780
13,rmsprop,f,13,[0.0495601681755622 0.0151536679367541],,0.0139100066912420,0.0001,False,[-0.0595235592711457 -0.953771508844000],,,0.9,0.5,0.1,[4.07090913387787 43.5463044922669],,4.83225496335423,8.96603722849921
14,rmsprop,f,14,[0.0522385772239990 0.0159639614819599],,0.00782273724054068,0.0001,False,[-0.0566409178737337 -0.679255430015758],,,0.9,0.5,0.1,[3.66413903984784 39.2378128369608],,4.83506209676967,8.97633043972991
15,rmsprop,f,15,[0.0550617194228086 0.0168221417464296],,0.00466871604020429,0.0001,False,[-0.0538446618578669 -0.473391205401839],,,0.9,0.5,0.1,[3.29801506062412 35.3364414765999],,4.83787486529623,8.98388763869884
16,rmsprop,f,16,[0.0580374192468504 0.0177291840108377],,0.00307543371076095,0.0001,False,[-0.0511366526109835 -0.322247226023137],,,0.9,0.5,0.1,[2.96847505028573 31.8131816564079],,4.84069053731452,8.98930852721240
17,rmsprop,f,17,[0.0611739245285216 0.0186866909432799],,0.00227547804313661,0.0001,False,[-0.0485183434682845 -0.213829455752034],,,0.9,0.5,0.1,[2.67186294822245 28.6364357943818],,4.84350641675555,8.99309954898036
18,rmsprop,f,18,[0.0644799293494609 0.0196967540779502],,0.00186012657109312,0.0001,False,[-0.0459907879438561 -0.138009020392758],,,0.9,0.5,0.1,[2.40488816865777 25.7746968639146],,4.84631985374623,8.99567848089183
19,rmsprop,f,19,[0.0679645981652556 0.0207618453909189],,0.00162296261383192,0.0001,False,[-0.0435546513420658 -0.0864303821634564],,,0.9,0.5,0.1,[2.16458905255735 23.1979741986192],,4.84912825458761,8.99738087887416
20,rmsprop,f,20,[0.0716375912295381 0.0218847382364625],,0.00146557302267071,0.0001,False,[-0.0412102254100728 -0.0523824225167004],,,0.9,0.5,0.1,[1.94829997556945 20.8784511705762],,4.85192909099791,8.99846843463166
21,rmsprop,f,21,[0.0755090913874745 0.0230684547065919],,0.00134384510694419,0.0001,False,[-0.0389574456620714 -0.0306313073668321],,,0.9,0.5,0.1,[1.75362174626976 18.7906998812177],,4.85471990856559,8.99913879277522
22,rmsprop,f,22,[0.0795898323124492 0.0243162346540583],,0.00123924098498808,0.0001,False,[-0.0367959109857104 -0.0172241444955716],,,0.9,0.5,0.1,[1.57839496554931 16.9116595602113],,4.85749833437090,8.99953612717238
23,rmsprop,f,23,[0.0838911282637516 0.0256315209143993],,0.00114444208289240,0.0001,False,[-0.0347249051307475 -0.00927745655243939],,,0.9,0.5,0.1,[1.42067605089801 15.2205022113101],,4.86026208374732,8.99976171998290
24,rmsprop,f,24,[0.0884249054472779 0.0270179556285865],,0.00105668431075463,0.0001,False,[-0.0327434196788367 -0.00476560034198314],,,0.9,0.5,0.1,[1.27871565896144 13.6984542612738],,4.86300896616739,8.99988386956774
25,rmsprop,f,25,[0.0932037350656914 0.0284793835910735],,0.000974901537455793,0.0001,False,[-0.0308501781006385 -0.00232260864527234],,,0.9,0.5,0.1,[1.15093926641418 12.3286093745975],,4.86573689024897,8.99994662170506
26,rmsprop,f,26,[0.0982408681491361 0.0300198597680311],,0.000898603676017008,0.0001,False,[-0.0290436605211912 -0.00106756589886459],,,0.9,0.5,0.1,[1.03592969319441 11.0957485511075],,4.86844386788953,8.99997702532380
27,rmsprop,f,27,[0.103550272262496 0.0316436592172434],,0.000827476625295856,0.0001,False,[-0.0273221288356196 -0.000459493524004984],,,0.9,0.5,0.1,[0.932411373747376 9.98617371711014],,4.87112801754602,8.99999081925495
28,rmsprop,f,28,[0.109146670190342 0.0333552884428429],,0.000761254510225263,0.0001,False,[-0.0256836518435820 -0.000183614900919338],,,0.9,0.5,0.1,[0.839236201369841 8.98755634877057],,4.87378756668712,8.99999662950231
29,rmsprop,f,29,[0.115045580706118 0.0351594977254480],,0.000699684138748519,0.0001,False,[-0.0241261301011623 -6.74099538855444e-5],,,0.9,0.5,0.1,[0.755370788248222 8.08880071434792],,4.87642085345224,8.99999887798076
30,rmsprop,f,30,[0.121263361537817 0.0370612942475275],,0.000642517136238401,0.0001,False,[-0.0226473202220677 -2.24403847823851e-5],,,0.9,0.5,0.1,[0.679884999534724 7.27992064296348],,4.87902632755862,8.99999966697342
31,rmsprop,f,31,[0.127817254648384 0.0390659559681950],,0.000589509275314872,0.0001,False,[-0.0212448583948114 -6.66053159648072e-6],,,0.9,0.5,0.1,[0.611941633982073 6.55192857867157],,4.88160255050297,8.99999991382134
32,rmsprop,f,32,[0.134725433955365 0.0411790462584877],,0.000540421316973461,0.0001,False,[-0.0199162829180845 -1.72357317751448e-6],,,0.9,0.5,0.1,[0.550787136416393 5.89673572080471],,4.88414819510836,8.99999998115437
33,rmsprop,f,33,[0.142007055620987 0.0434064293298092],,0.000495020006781890,0.0001,False,[-0.0186590555917673 -3.76912510091643e-7],,,0.9,0.5,0.1,[0.495743238810312 5.30706214872425],,4.88666204447016,8.99999999667527
34,rmsprop,f,34,[0.149682311050758 0.0457542864963329],,0.000453078957101452,0.0001,False,[-0.0174705818352777 -6.64945503103809e-8],,,0.9,0.5,0.1,[0.446199437052247 4.77635593385183],,4.88914299035657,8.99999999956156
35,rmsprop,f,35,[0.157772482746079 0.0482291333159584],,0.000414379377567322,0.0001,False,[-0.0163482294374993 -8.76872263688711e-9],,,0.9,0.5,0.1,[0.401606219807596 4.29872034046665],,4.89159003112037,8.99999999996277
36,rmsprop,f,36,[0.166300003163990 0.0508378376571489],,0.000378710657509505,0.0001,False,[-0.0152893458728839 -7.44620365367155e-10],,,0.9,0.5,0.1,[0.361468974236559 3.86884830641998],,4.89400226917830,8.99999999999868
37,rmsprop,f,37,[0.175288516745354 0.0535876387415790],,0.000345870810629806,0.0001,False,[-0.0142912741461050 -2.63753463514149e-11],,,0.9,0.5,0.1,[0.325342500864575 3.48196347577798],,4.89637890811401,9.00000000000002
38,rmsprop,f,38,[0.184762945281263 0.0564861672152101],,0.000315666793530190,0.0001,False,[-0.0133513671525622 4.54747350886464e-13],,,0.9,0.5,0.1,[0.292826076678602 3.13376712820019],,4.89871924945871,9.00000000000000
