,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,heavy_ball,f,0,,,13,0.0001,,[12 20],,,0.25,0.5,0.25,,0,6,10
1,heavy_ball,f,1,,,208.000000000000,0.0001,,[12 20],,,0.25,0.5,0.25,,[3.00000000000000 5.00000000000000],3.00000000000000,5.00000000000000
2,heavy_ball,f,2,,,613901.699218750,0.0001,,[-96.0000000000000 -80.0000000000000],,,0.25,0.5,0.25,,[-23.2500000000000 -18.7500000000000],26.2500000000000,23.7500000000000
3,heavy_ball,f,3,,,2.05248320905255e+18,0.0001,,[115148.437500000 295.000000000000],,,0.25,0.5,0.25,,[28781.2968750000 69.0625000000000],-28755.0468750000,-45.3125000000000
4,heavy_ball,f,4,,,7.78182298103626e+55,0.0001,,[-285463124308975. -1086.25000000000],,,0.25,0.5,0.25,,[-71365781070048.4 -254.296875000000],71365781041293.4,208.984375000000
5,heavy_ball,f,5,,,4.24117850352308e+168,0.0001,,[4.36165504951687e+42 3999.68750000000],,,0.25,0.5,0.25,,[1.09041376237922e+42 936.347656250000],-1.09041376237922e+42,-727.363281250000
6,heavy_ball,f,6,,,6.86597414965921e+506,0.0001,,[-1.55580519976897e+127 -14727.2656250000],,,0.25,0.5,0.25,,[-3.88951299942243e+126 -3447.72949218750],3.88951299942243e+126,2720.36621093750
7,heavy_ball,f,7,,,2.91305712602592e+1521,0.0001,,[7.06101164920006e+380 54227.3242187500],,,0.25,0.5,0.25,,[1.76525291230001e+380 12694.8986816406],-1.76525291230001e+380,-9974.53247070313
8,heavy_ball,f,8,,,2.22479250894205e+4565,0.0001,,[-6.60088331984200e+1141 -199670.649414063],,,0.25,0.5,0.25,,[-1.65022082996050e+1141 -46743.9376831055],1.65022082996050e+1141,36769.4052124023
9,heavy_ball,f,9,,,9.91085335299949e+13696,0.0001,,[5.39271464412507e+3424 735208.104248047],,,0.25,0.5,0.25,,[1.34817866103127e+3424 172116.041641235],-1.34817866103127e+3424,-135346.636428833
10,heavy_ball,f,10,,,8.76144340062425e+41091,0.0001,,[-2.94051630973549e+10273 -2707112.72857666],,,0.25,0.5,0.25,,[-7.35129077433872e+10272 -633749.171733856],7.35129077433872e+10272,498402.535305023
11,heavy_ball,f,11,,,6.05298348048717e+123276,0.0001,,[4.76729525171714e+30819 9967870.70610046],,,0.25,0.5,0.25,,[1.19182381292928e+30819 2333530.38359165],-1.19182381292928e+30819,-1835127.84828663
12,heavy_ball,f,12,,,1.99595605604517e+369831,0.0001,,[-2.03150278248261e+92458 -36702736.9657326],,,0.25,0.5,0.25,,[-5.07875695620651e+92457 -8592301.64553523],5.07875695620651e+92457,6757173.79724860
13,heavy_ball,f,13,,,7.15641365457513e+1109494,0.0001,,[1.57200360108274e+277374 135143295.944972],,,0.25,0.5,0.25,,[3.93000900270686e+277373 31637748.5748592],-3.93000900270686e+277373,-24880574.7776106
14,heavy_ball,f,14,,,3.29859363399189e+3328485,0.0001,,[-7.28386489664124e+832121 -497611675.552212],,,0.25,0.5,0.25,,[-1.82096622416031e+832121 -116493481.744338],1.82096622416031e+832121,91612906.9667276
15,heavy_ball,f,15,,,3.23019662405404e+9985457,0.0001,,[7.24580959322944e+2496364 1832257959.33455],,,0.25,0.5,0.25,,[1.81145239830736e+2496364 428941119.397553],-1.81145239830736e+2496364,-337328212.430826
16,heavy_ball,f,16,,,3.03339793067216e+29956373,0.0001,,[-7.13283247646445e+7489093 -6746564428.61652],,,0.25,0.5,0.25,,[-1.78320811911611e+7489093 -1579405827.30474],1.78320811911611e+7489093,1242077614.87391
17,heavy_ball,f,17,,,2.51206381591975e+89869121,0.0001,,[6.80436096752574e+22467280 24841552117.4783],,,0.25,0.5,0.25,,[1.70109024188143e+22467280 5815536572.54339],-1.70109024188143e+22467280,-4573458957.66947
18,heavy_ball,f,18,,,1.42670608394578e+269607365,0.0001,,[-5.90695015248895e+67401841 -91469179333.3895],,,0.25,0.5,0.25,,[-1.47673753812224e+67401841 -21413410690.2115],1.47673753812224e+67401841,16839951732.5420
19,heavy_ball,f,19,,,2.61364169109738e+808822096,0.0001,,[3.86448112034837e+202205524 336799034470.841],,,0.25,0.5,0.25,,[9.66120280087093e+202205523 78846405945.1573],-9.66120280087093e+202205523,-62006454212.6153
20,heavy_ball,f,20,,,1.60686968227706e+2426466290,0.0001,,[-1.08211854981939e+606616573 -1240129084432.31],,,0.25,0.5,0.25,,[-2.70529637454849e+606616572 -290320669621.787],2.70529637454849e+606616572,228314215409.172
21,heavy_ball,f,21,,,3.73408740742640e+7279398871,0.0001,,[2.37588708933267e+1819849718 4566284308003.44],,,0.25,0.5,0.25,,[5.93971772333168e+1819849717 1068990909595.41],-5.93971772333168e+1819849717,-840676694186.241
22,heavy_ball,f,22,,,4.68593163817571e+21838196615,0.0001,,[-2.51465647450458e+5459549154 -16813533883904.8],,,0.25,0.5,0.25,,[-6.28664118626144e+5459549153 -3936135743577.35],6.28664118626144e+5459549153,3095459049391.11
23,heavy_ball,f,23,,,9.26041297793882e+65514589847,0.0001,,[2.98151683822271e+16378647462 61909180987642.2],,,0.25,0.5,0.25,,[7.45379209555677e+16378647461 14493261311016.2],-7.45379209555677e+16378647461,-11397802261625.1
24,heavy_ball,f,24,,,7.14716114705361e+196543769544,0.0001,,[-4.96950430557836e+49135942386 -227956045232682.],,,0.25,0.5,0.25,,[-1.24237607639459e+49135942386 -53365695980416.5],1.24237607639459e+49135942386,41967893718791.4
25,heavy_ball,f,25,,,3.28581594058736e+589631308635,0.0001,,[2.30112645690824e+147407827159 839357874375648.],,,0.25,0.5,0.25,,[5.75281614227061e+147407827158 196498044598808.],-5.75281614227061e+147407827158,-154530150880016.
26,heavy_ball,f,26,,,3.19280361137937e+1768893925907,0.0001,,[-2.28466605525166e+442223481477 -3.09060301760051e+15],,,0.25,0.5,0.25,,[-5.71166513812914e+442223481476 -723526243250425.],5.71166513812914e+442223481476,568996092370409.
27,heavy_ball,f,27,,,2.92926813603983e+5306681777723,0.0001,,[2.23598795389127e+1326670444431 1.13799218474080e+16],,,0.25,0.5,0.25,,[5.58996988472819e+1326670444430 2.66409890103939e+15],-5.58996988472819e+1326670444430,-2.09510280866898e+15
28,heavy_ball,f,28,,,2.26214214939139e+15920045333171,0.0001,,[-2.09608867056161e+3980011333293 -4.19020561733799e+16],,,0.25,0.5,0.25,,[-5.24022167640401e+3980011333292 -9.80948931808512e+15],5.24022167640401e+3980011333292,7.71438650941613e+15
29,heavy_ball,f,29,,,1.04184277637540e+47760135999515,0.0001,,[1.72675301854309e+11940033999879 1.54287730188322e+17],,,0.25,0.5,0.25,,[4.31688254635773e+11940033999878 3.61195602175593e+16],-4.31688254635773e+11940033999878,-2.84051737081432e+16
30,heavy_ball,f,30,,,1.01776863781253e+143280407998546,0.0001,,[-9.65365877053505e+35820101999636 -5.68103474162864e+17],,,0.25,0.5,0.25,,[-2.41341469263376e+35820101999636 -1.32995978486326e+17],2.41341469263376e+35820101999636,1.04590804778183e+17
31,heavy_ball,f,31,,,9.48832827210752e+429841223995638,0.0001,,[1.68685247656604e+107460305998910 2.09181609556366e+18],,,0.25,0.5,0.25,,[4.21713119141509e+107460305998909 4.89705029269333e+17],-4.21713119141509e+107460305998909,-3.85114224491150e+17
32,heavy_ball,f,32,,,7.68796884554572e+1289523671986917,0.0001,,[-8.99979425958872e+322380917996729 -7.70228448982301e+18],,,0.25,0.5,0.25,,[-2.24994856489718e+322380917996729 -1.80314486513842e+18],2.24994856489718e+322380917996729,1.41803064064727e+18
33,heavy_ball,f,33,,,4.08956724459157e+3868571015960754,0.0001,,[1.36678126166801e+967142753990189 2.83606128129454e+19],,,0.25,0.5,0.25,,[3.41695315417002e+967142753990188 6.63936698695174e+18],-3.41695315417002e+967142753990188,-5.22133634630447e+18
