,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,heavy_ball,g,0,,,11,0.0001,,[1 10],,,0.9,0.5,0.05,,0,6,10
1,heavy_ball,g,1,,,5.95000000000000,0.0001,,[1 10],,,0.9,0.5,0.05,,[0.0500000000000000 0.500000000000000],5.95000000000000,9.50000000000000
2,heavy_ball,g,2,,,5.35499999999999,0.0001,,[1 10],,,0.9,0.5,0.05,,[0.0950000000000000 0.950000000000000],5.85500000000000,8.55000000000000
3,heavy_ball,g,3,,,8.76950000000000,0.0001,,[1 -10],,,0.9,0.5,0.05,,[0.135500000000000 0.355000000000000],5.71950000000000,8.19500000000000
4,heavy_ball,g,4,,,6.79254999999999,0.0001,,[1 -10],,,0.9,0.5,0.05,,[0.171950000000000 -0.180500000000000],5.54755000000000,8.37550000000000
5,heavy_ball,g,5,,,0.722295000000004,0.0001,,[1 -10],,,0.9,0.5,0.05,,[0.204755000000000 -0.662450000000000],5.34279500000000,9.03795000000000
6,heavy_ball,g,6,,,1.45006550000000,0.0001,,[1 10],,,0.9,0.5,0.05,,[0.234279500000000 -0.0962050000000000],5.10851550000000,9.13415500000000
7,heavy_ball,g,7,,,2.79260499999999,0.0001,,[1 10],,,0.9,0.5,0.05,,[0.260851550000000 0.413415500000000],4.84766395000000,8.72073950000000
8,heavy_ball,g,8,,,1.51334450000000,0.0001,,[0 -10],,,0.9,0.5,0.05,,[0.234766395000000 -0.127926050000000],4.61289755500000,8.84866555000000
9,heavy_ball,g,9,,,4.63798994999999,0.0001,,[0 -10],,,0.9,0.5,0.05,,[0.211289755500000 -0.615133445000000],4.40160779950000,9.46379899500000
10,heavy_ball,g,10,,,5.17419095499999,0.0001,,[0 10],,,0.9,0.5,0.05,,[0.190160779950000 -0.0536201005000000],4.21144701955000,9.51741909550000
11,heavy_ball,g,11,,,0.656771859499994,0.0001,,[0 10],,,0.9,0.5,0.05,,[0.171144701955000 0.451741909550000],4.04030231759500,9.06567718595000
12,heavy_ball,g,12,,,8.40890532645000,0.0001,,[0 10],,,0.9,0.5,0.05,,[0.154030231759500 0.906567718595000],3.88627208583550,8.15910946735500
13,heavy_ball,g,13,,,11.5680147938050,0.0001,,[0 -10],,,0.9,0.5,0.05,,[0.138627208583550 0.315910946735500],3.74764487725195,7.84319852061950
14,heavy_ball,g,14,,,9.41121331442451,0.0001,,[0 -10],,,0.9,0.5,0.05,,[0.124764487725195 -0.215680147938050],3.62288038952675,8.05887866855755
15,heavy_ball,g,15,,,2.47009198298207,0.0001,,[0 -10],,,0.9,0.5,0.05,,[0.112288038952676 -0.694112133144245],3.51059235057408,8.75299080170179
16,heavy_ball,g,16,,,8.77691721531614,0.0001,,[0 -10],,,0.9,0.5,0.05,,[0.101059235057408 -1.12470091982982],3.40953311551667,9.87769172153161
17,heavy_ball,g,17,,,13.8992254937845,0.0001,,[0 10],,,0.9,0.5,0.05,,[0.0909533115516672 -0.512230827846838],3.31857980396500,10.3899225493785
18,heavy_ball,g,18,,,13.5093029444061,0.0001,,[0 10],,,0.9,0.5,0.05,,[0.0818579803965005 0.0389922549378455],3.23672182356850,10.3509302944406
19,heavy_ball,g,19,,,8.15837264996546,0.0001,,[0 10],,,0.9,0.5,0.05,,[0.0736721823568504 0.535093029444061],3.16304964121165,9.81583726499655
20,heavy_ball,g,20,,,1.65746461503108,0.0001,,[0 10],,,0.9,0.5,0.05,,[0.0663049641211654 0.981583726499655],3.09674467709049,8.83425353849689
21,heavy_ball,g,21,,,5.49171815352798,0.0001,,[0 -10],,,0.9,0.5,0.05,,[0.0596744677090489 0.383425353849689],3.03707020938144,8.45082818464720
22,heavy_ball,g,22,,,3.94254633817518,0.0001,,[0 -10],,,0.9,0.5,0.05,,[0.0537070209381440 -0.154917181535280],2.98336318844329,8.60574536618248
23,heavy_ball,g,23,,,2.45170829564234,0.0001,,[0 -10],,,0.9,0.5,0.05,,[0.0483363188443296 -0.639425463381752],2.93502686959897,9.24517082956423
24,heavy_ball,g,24,,,3.20653746607810,0.0001,,[0 10],,,0.9,0.5,0.05,,[0.0435026869598966 -0.0754829170435765],2.89152418263907,9.32065374660781
25,heavy_ball,g,25,,,1.11411628052970,0.0001,,[0 10],,,0.9,0.5,0.05,,[0.0391524182639070 0.432065374660781],2.85237176437516,8.88858837194703
26,heavy_ball,g,26,,,0.00270465247673712,0.0001,,[0 -10],,,0.9,0.5,0.05,,[0.0352371764375163 -0.111141162805297],2.81713458793765,8.99972953475233
27,heavy_ball,g,27,,,5.99756581277093,0.0001,,[0 -10],,,0.9,0.5,0.05,,[0.0317134587937646 -0.600027046524767],2.78542112914388,9.59975658127709
28,heavy_ball,g,28,,,6.39780923149385,0.0001,,[0 10],,,0.9,0.5,0.05,,[0.0285421129143882 -0.0400243418722905],2.75687901622949,9.63978092314938
29,heavy_ball,g,29,,,1.75802830834446,0.0001,,[0 10],,,0.9,0.5,0.05,,[0.0256879016229494 0.463978092314939],2.73119111460654,9.17580283083445
30,heavy_ball,g,30,,,7.41777452249000,0.0001,,[0 10],,,0.9,0.5,0.05,,[0.0231191114606544 0.917580283083445],2.70807200314589,8.25822254775100
31,heavy_ball,g,31,,,10.6759970702410,0.0001,,[0 -10],,,0.9,0.5,0.05,,[0.0208072003145890 0.325822254775100],2.68726480283130,7.93240029297590
