,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
28,heavy_ball,f,28,0.0251828938470182,0.0001,,[-0.348624901071914 -0.000998200246442593],,,0.25,0.5,0.01,,[-0.00472688447416484 -1.57177554394333e-5],4.69731141397045,8.99996580774312
29,heavy_ball,f,29,0.0237153427690184,0.0001,,[-0.332789319693153 -0.000683845137643857],,,0.25,0.5,0.01,,[-0.00450961431547274 -1.07678902362969e-5],4.70182102828592,8.99997657563335
30,heavy_ball,f,30,0.0223739967151965,0.0001,,[-0.318135610243496 -0.000468487332909717],,,0.25,0.5,0.01,,[-0.00430875968130314 -7.37684588817139e-6],4.70612978796723,8.99998395247924
31,heavy_ball,f,31,0.0211446572697671,0.0001,,[-0.304542525561891 -0.000320950415158450],,,0.25,0.5,0.01,,[-0.00412261517594470 -5.05371562362734e-6],4.71025240314317,8.99998900619487
32,heavy_ball,f,32,0.0200150827164888,0.0001,,[-0.291904489155473 -0.000219876102676153],,,0.25,0.5,0.01,,[-0.00394969868554091 -3.46218993266837e-6],4.71420210182871,8.99999246838480
33,heavy_ball,f,33,0.0189746710162847,0.0001,,[-0.280129172080067 -0.000150632304041665],,,0.25,0.5,0.01,,[-0.00378871639218590 -2.37187052358374e-6],4.71799081822090,8.99999484025532
34,heavy_ball,f,34,0.0180142015371936,0.0001,,[-0.269135503040720 -0.000103194893540604],,,0.25,0.5,0.01,,[-0.00363853412845367 -1.62491656630197e-6],4.72162935234935,8.99999646517189
35,heavy_ball,f,35,0.0171256233105722,0.0001,,[-0.258852024296055 -7.06965622327971e-5],,,0.25,0.5,0.01,,[-0.00349815377507397 -1.11319476390346e-6],4.72512750612443,8.99999757836665
36,heavy_ball,f,36,0.0163018804109607,0.0001,,[-0.249215525503710 -4.84326669720758e-5],,,0.25,0.5,0.01,,[-0.00336669369880559 -7.62625360696624e-7],4.72849419982323,8.99999834099201
37,heavy_ball,f,37,0.0155367671611723,0.0001,,[-0.240169902415698 -3.31801597894810e-5],,,0.25,0.5,0.01,,[-0.00324337244885838 -5.22457938068966e-7],4.73173757227209,8.99999886344995
38,heavy_ball,f,38,0.0148248074508955,0.0001,,[-0.231665198587010 -2.27310010245674e-5],,,0.25,0.5,0.01,,[-0.00312749509808469 -3.57924494762915e-7],4.73486506737018,8.99999922137444
39,heavy_ball,f,39,0.0141611536658030,0.0001,,[-0.223656796903951 -1.55725111028460e-5],,,0.25,0.5,0.01,,[-0.00301844174356069 -2.45206234719188e-7],4.73788350911374,8.99999946658068
40,heavy_ball,f,40,0.0135415016530666,0.0001,,[-0.216104734426685 -1.06683864373736e-5],,,0.25,0.5,0.01,,[-0.00291565778015702 -1.67985423053533e-7],4.74079916689389,8.99999963456610
41,heavy_ball,f,41,0.0129620188686855,0.0001,,[-0.208973119252095 -7.30867796505663e-6],,,0.25,0.5,0.01,,[-0.00281864563756021 -1.15083135413949e-7],4.74361781253145,8.99999974964924
