,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,heavy_ball,g,0,,,11,0.0001,,[1 10],,,0.25,0.5,0.1,,0,6,10
1,heavy_ball,g,1,,,0.900000000000000,0.0001,,[1 10],,,0.25,0.5,0.1,,[0.100000000000000 1.00000000000000],5.90000000000000,9.00000000000000
2,heavy_ball,g,2,,,3.27500000000000,0.0001,,[1 0],,,0.25,0.5,0.1,,[0.125000000000000 0.250000000000000],5.77500000000000,8.75000000000000
3,heavy_ball,g,3,,,7.51875000000000,0.0001,,[1 -10],,,0.25,0.5,0.1,,[0.131250000000000 -0.937500000000000],5.64375000000000,9.68750000000000
4,heavy_ball,g,4,,,1.29218750000000,0.0001,,[1 10],,,0.25,0.5,0.1,,[0.132812500000000 0.765625000000000],5.51093750000000,8.92187500000000
5,heavy_ball,g,5,,,7.68242187500000,0.0001,,[1 -10],,,0.25,0.5,0.1,,[0.133203125000000 -0.808593750000000],5.37773437500000,9.73046875000000
6,heavy_ball,g,6,,,0.918261718750001,0.0001,,[1 10],,,0.25,0.5,0.1,,[0.133300781250000 0.797851562500000],5.24443359375000,8.93261718750000
7,heavy_ball,g,7,,,7.44265136718750,0.0001,,[1 -10],,,0.25,0.5,0.1,,[0.133325195312500 -0.800537109375000],5.11110839843750,9.73315429687500
8,heavy_ball,g,8,,,0.667114257812500,0.0001,,[1 10],,,0.25,0.5,0.1,,[0.133331298828125 0.799865722656250],4.97777709960938,8.93328857421875
9,heavy_ball,g,9,,,7.33322143554688,0.0001,,[0 -10],,,0.25,0.5,0.1,,[0.0333328247070313 -0.800033569335938],4.94444427490235,9.73332214355469
10,heavy_ball,g,10,,,0.666694641113281,0.0001,,[0 10],,,0.25,0.5,0.1,,[0.00833320617675781 0.799991607666016],4.93611106872559,8.93333053588867
11,heavy_ball,g,11,,,7.33332633972168,0.0001,,[0 -10],,,0.25,0.5,0.1,,[0.00208330154418945 -0.800002098083496],4.93402776718140,9.73333263397217
12,heavy_ball,g,12,,,0.666668415069580,0.0001,,[0 10],,,0.25,0.5,0.1,,[0.000520825386047363 0.799999475479126],4.93350694179535,8.93333315849304
