,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,adam,g,0,,,11,0.0001,False,[1 10],[0. 0.],[0. 0.],0.9,0.5,0.25,,,6,10
1,adam,g,1,,[0.999900009999000 0.999990000099999],8.25004999725025,0.0001,False,[1 10],[0.100000000000000 1.00000000000000],[0.500000000000000 50.0000000000000],0.9,0.5,0.25,,,5.75002499750025,9.75000249997500
2,adam,g,2,,[0.999900009999000 0.999990000099999],5.50009999450051,0.0001,False,[1 10],[0.190000000000000 1.90000000000000],[0.750000000000000 75.0000000000000],0.9,0.5,0.25,,,5.50004999500050,9.50000499995000
3,adam,g,3,,[0.999900009999000 0.999990000099999],2.75014999175076,0.0001,False,[1 10],[0.271000000000000 2.71000000000000],[0.875000000000000 87.5000000000000],0.9,0.5,0.25,,,5.25007499250075,9.25000749992500
4,adam,g,4,,[0.999900009999000 0.999990000099999],0.000199989001014700,0.0001,False,[1 10],[0.343900000000000 3.43900000000000],[0.937500000000000 93.7500000000000],0.9,0.5,0.25,,,5.00009999000100,9.00000999990000
5,adam,g,5,,[0.999900009999000 0.999990000099999],2.49987500124998,0.0001,False,[1 10],[0.409510000000000 4.09510000000000],[0.968750000000000 96.8750000000000],0.9,0.5,0.25,,,4.75012498750125,8.75001249987500
6,adam,g,6,,[1.12116687272569 0.573153678484152],3.93275919746037,0.0001,False,[0 -10],[0.368559000000000 2.68559000000000],[0.484375000000000 98.4375000000000],0.9,0.5,0.25,,,4.46983326931983,8.60672408025396
7,adam,g,7,,[1.28664646788768 0.271613649570359],4.61179332138627,0.0001,False,[0 -10],[0.331703100000000 1.41703100000000],[0.242187500000000 99.2187500000000],0.9,0.5,0.25,,,4.14817165234791,8.53882066786137
8,adam,g,8,,[1.50292742490909 0.0483422818813527],4.73264902608966,0.0001,False,[0 -10],[0.298532790000000 0.275327900000000],[0.121093750000000 99.6093750000000],0.9,0.5,0.25,,,3.77243979612063,8.52673509739103
9,adam,g,9,,[1.78002210797233 -0.122791793476475],4.42566954239847,0.0001,False,[0 -10],[0.268679511000000 -0.752204890000000],[0.0605468750000000 99.8046875000000],0.9,0.5,0.25,,,3.32743426912755,8.55743304576015
10,adam,g,10,,[2.13151877654484 -0.257471537036354],3.78199069980759,0.0001,False,[0 -10],[0.241811559900000 -1.67698440100000],[0.0302734375000000 99.9023437500000],0.9,0.5,0.25,,,2.79455457499134,8.62180093001924
