,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
20,adam,f,20,,[0.193247676182958 0.274134638592278],1.59870862899626,0.0001,False,[3.62628498169097 8.14566201678858],[0.605597105282999 2.04435552659326],[12.7264278743613 72.0720102611917],0.9,0.5,0.25,,,5.62274634405292,9.33874944119136
21,adam,f,21,,[0.288424757476734 0.368045005093867],0.884596395547777,0.0001,False,[2.89810960260467 6.77498882382719],[0.834848355015165 2.51741885631665],[10.5627335715354 58.9862419120875],0.9,0.5,0.25,,,5.55064015468374,9.24673818991789
22,adam,f,22,,[0.391019422281450 0.474116859476933],0.290579711772818,0.0001,False,[2.00347940165467 4.93476379835784],[0.951711459679116 2.75915335052077],[7.28833164219496 41.6690678288353],0.9,0.5,0.25,,,5.45288529911337,9.12820897504866
23,adam,f,23,,[0.514259307278440 0.612047461994492],0.0393427093713644,0.0001,False,[1.11466898298195 2.56417950097315],[0.968007212009399 2.73965596556601],[4.26540929190848 24.1220421710231],0.9,0.5,0.25,,,5.32432047229376,8.97519710955003
24,adam,f,24,,[0.665736398721214 0.752152043373618],0.454876724138257,0.0001,False,[0.409358994699179 -0.496057808999296],[0.912142390278377 2.41608458810948],[2.21649203922480 12.1840577604461],0.9,0.5,0.25,,,5.15788637261346,8.78715909870663
25,adam,f,25,,[0.844447173141642 0.483996543322158],1.11451578060795,0.0001,False,[0.0472297000344106 -4.25681802586740],[0.825651121253980 1.74879432671179],[1.10936134189507 15.1522787328979],0.9,0.5,0.25,,,4.94677457932805,8.66615996287609
26,adam,f,26,,[1.06625359742479 0.177276886257098],1.46141857213715,0.0001,False,[-0.00180941653151256 -6.67680074247818],[0.742905067475431 0.906234819792794],[0.554682307941628 29.8659734438275],0.9,0.5,0.25,,,4.68021117997185,8.62184074131182
27,adam,f,27,,[1.12237663846691 0.00954113444640248],1.83793512082924,0.0001,False,[-0.392438019795963 -7.56318517376369],[0.629370758748292 0.0592928204371459],[0.354344953661502 43.5338717082332],0.9,0.5,0.25,,,4.39961702035512,8.61945545770022
28,adam,f,28,,[0.171797738743130 -0.104850956478677],1.76939177593088,0.0001,False,[-2.59696658501729 -7.61089084599570],[0.306737024371734 -0.707725546206138],[3.54929019867893 50.7297655889471],0.9,0.5,0.25,,,4.35666758566934,8.64566819681989
29,adam,f,29,,[-0.0173840832186890 -0.198760435107242],1.42820113622886,0.0001,False,[-3.19512275169175 -7.08663606360230],[-0.0434489532346150 -1.34561659794575],[6.87904979852861 50.4750881434479],0.9,0.5,0.25,,,4.36101360647401,8.69535830559670
30,adam,f,30,,[-0.127341872698572 -0.287227499611188],0.949789730434161,0.0001,False,[-3.13080542313211 -6.09283388806608],[-0.352184600224365 -1.82033832695779],[8.34049619802102 43.7988564655072],0.9,0.5,0.25,,,4.39284907464866,8.76716518049949
31,adam,f,31,,[-0.218289495055478 -0.382274074703427],0.468123518366777,0.0001,False,[-2.68578491240817 -4.65669639001015],[-0.585544631442745 -2.10397413326302],[7.77696839687019 32.7418388671204],0.9,0.5,0.25,,,4.44742144841253,8.86273369917535
32,adam,f,32,,[-0.309978021179059 -0.500291770780086],0.154314819176249,0.0001,False,[-2.02471228130297 -2.74532601649301],[-0.729461396428768 -2.16810932158602],[5.93821410946464 20.1393269019769],0.9,0.5,0.25,,,4.52491595370729,8.98780664187037
33,adam,f,33,,[-0.415783209588843 -0.641488852776109],0.276489625666624,0.0001,False,[-1.28674528681028 -0.243867162592579],[-0.785189785466919 -1.97568510568668],[3.79696377129656 10.0993990474839],0.9,0.5,0.25,,,4.62886175610450,9.14817885506440
34,adam,f,34,,[-0.546847349125559 -0.496023623441334],0.749905840912280,0.0001,False,[-0.613462996291956 2.96357710128797],[-0.768017106549423 -1.48175888498921],[2.08665030955803 9.44109414138116],0.9,0.5,0.25,,,4.76557359338589,9.27218476092473
35,adam,f,35,,[-0.705511454106659 -0.183130255429171],1.01106625957720,0.0001,False,[-0.154596920144188 5.44369521849461],[-0.706675087908899 -0.789213474640832],[1.05527525863805 19.5374558866211],0.9,0.5,0.25,,,4.94195145691256,9.31796732478202
36,adam,f,36,,[-0.895962008234284 -0.0138908520468007],1.03551179408469,0.0001,False,[-0.00234722768366309 6.35934649564047],[-0.636242301886376 -0.0743574776127019],[0.527640384057924 29.9893718691179],0.9,0.5,0.25,,,5.16594195897113,9.32144003779372
37,adam,f,37,,[-1.12359560320754 0.0984447792998102],1.00067405809577,0.0001,False,[0.0548339945000716 6.42880075587445],[-0.567134672247731 0.575958345736013],[0.265323575505379 35.6594255139249],0.9,0.5,0.25,,,5.44684085977301,9.29682884296877
38,adam,f,38,,[-0.488990423695389 0.190234030251002],0.936016167928299,0.0001,False,[1.07063116810528 5.93657685937541],[-0.403358088212430 1.11202019709995],[0.705787336811928 35.4511851605982],0.9,0.5,0.25,,,5.56908846569686,9.24927033540602
39,adam,f,39,,[-0.0862059861253860 0.277604220753251],0.688630195314867,0.0001,False,[2.21167137104909 4.98540670812042],[-0.141855142286277 1.49935884820200],[2.79863879516505 30.1527326029852],0.9,0.5,0.25,,,5.59063996222821,9.17986928021771
40,adam,f,40,,[0.0574983016134354 0.373721376577085],0.405551854503221,0.0001,False,[2.47257645268129 3.59738560435414],[0.119588017210479 1.70916152381721],[4.45613655475952 21.5469578946998],0.9,0.5,0.25,,,5.57626538682485,9.08643893607344
41,adam,f,41,,[0.154967645793380 0.495109604265813],0.264385821493780,0.0001,False,[2.29640693591546 1.72877872146870],[0.337269909080977 1.71112324358236],[4.86481068504008 12.2678168812514],0.9,0.5,0.25,,,5.53752347537650,8.96266153500698
42,adam,f,42,,[0.242833070435317 0.585637139109068],0.492700163830266,0.0001,False,[1.86368948175155 -0.746769299860375],[0.489911866348034 1.46533398923809],[4.16907458471572 6.41274063423267],0.9,0.5,0.25,,,5.47681520776767,8.81625225022971
43,adam,f,43,,[0.337161825125980 0.304721323100068],0.746844016551339,0.0001,False,[1.30086294101079 -3.67495499540570],[0.571006973814310 0.951305090773710],[2.93065948800548 9.95901742624498],0.9,0.5,0.25,,,5.39252475148618,8.74007191945470
44,adam,f,44,,[0.450396898665427 0.0789733367742914],0.800581072022908,0.0001,False,[0.725742218517860 -5.19856161090604],[0.586480498284665 0.336318420605735],[1.72868062787235 18.4920301243155],0.9,0.5,0.25,,,5.27992552681982,8.72032858526113
45,adam,f,45,,[0.589544251784476 -0.0518972697685114],0.712199184911385,0.0001,False,[0.263213862797552 -5.59342829477748],[0.554153834735954 -0.256656250932587],[0.898981082720582 24.8892351065664],0.9,0.5,0.25,,,5.13253946387370,8.73330290270325
46,adam,f,46,,[0.753547120917934 -0.149181978460694],0.526280136165996,0.0001,False,[0.0279393870842996 -5.33394194593495],[0.501532389970789 -0.764384820432823],[0.449880846035614 26.6700858945854],0.9,0.5,0.25,,,4.94415268364422,8.77059839731843
47,adam,f,47,,[0.957842565501203 -0.236431379265231],0.312814712292357,0.0001,False,[-0.00209020158217649 -4.58803205363148],[0.451170130815492 -1.14674954375269],[0.224942607489134 23.8600620098676],0.9,0.5,0.25,,,4.70469204226892,8.82970624213474
48,adam,f,48,,[0.942988914268628 -0.328073218129445],0.316530739398139,0.0001,False,[-0.309034308305357 -3.40587515730530],[0.375149686903407 -1.37266210510795],[0.160222405599452 17.7300237985085],0.9,0.5,0.25,,,4.46894481370176,8.91172454666710
49,adam,f,49,,[0.121977838617034 -0.439836955549017],0.303016037504665,0.0001,False,[-1.79721572403847 -1.76550906665807],[0.157913145809219 -1.41194680126296],[1.69510338216530 10.4235230314802],0.9,0.5,0.25,,,4.43845035404750,9.02168378555435
50,adam,f,50,,[-0.0401393926044980 -0.535587524578165],0.519608999436125,0.0001,False,[-2.12493533987717 0.433675711087034],[-0.0703717027594200 -1.22738455002796],[3.10522679041210 5.30579882693352],0.9,0.5,0.25,,,4.44848520219863,9.15558066669889
51,adam,f,51,,[-0.140534160396352 -0.291196345942207],0.734879149475922,0.0001,False,[-2.01304162309254 3.11161333397786],[-0.264638694792732 -0.793484761627381],[3.57878168335757 7.49396818356116],0.9,0.5,0.25,,,4.48361874229772,9.22837975318444
52,adam,f,52,,[-0.228072173236360 -0.0686373151458010],0.736475844813172,0.0001,False,[-1.65231429025281 4.56759506368886],[-0.403406254338739 -0.257376779095757],[3.15446209856560 14.1784464246980],0.9,0.5,0.25,,,4.54063678560681,9.24553908197089
53,adam,f,53,,[-0.320507657365172 0.0595125517015429],0.594097436078130,0.0001,False,[-1.16318793387528 4.91078163941785],[-0.479384422292394 0.259439062755603],[2.25373413403933 19.1471113673707],0.9,0.5,0.25,,,4.62076369994810,9.23066094404551
54,adam,f,54,,[-0.430502932449453 0.155060381738200],0.384567223915469,0.0001,False,[-0.654501955535296 4.61321888091015],[-0.496896175616684 0.694817044571058],[1.34105347191943 20.2144499052783],0.9,0.5,0.25,,,4.72838943306046,9.19189584861096
55,adam,f,55,,[-0.565133291389218 0.242151672700023],0.173414548978491,0.0001,False,[-0.240448034967843 3.83791697221912],[-0.471251361551800 1.00912703733586],[0.699434364719662 17.4720282954629],0.9,0.5,0.25,,,4.86967275590777,9.13135793043595
56,adam,f,56,,[-0.723180959398122 0.336326722936523],0.0223698997698683,0.0001,False,[-0.0265635969013411 2.62715860871901],[-0.426782585086754 1.17093019447418],[0.350069994699999 12.1869953254147],0.9,0.5,0.25,,,5.05046799575730,9.04727624970182
57,adam,f,57,,[-0.919769309875988 0.450130542742319],0.0611319659312882,0.0001,False,[0.00154251508421402 0.945524994036361],[-0.383950075069657 1.14838967443040],[0.175036187026392 6.54050641988108],0.9,0.5,0.25,,,5.28041032322629,8.93474361401624
58,adam,f,58,,[-0.913394998912544 0.445757581190075],0.513201896479646,0.0001,False,[0.264583794223615 -1.30512771967523],[-0.319096688140330 0.903037935019835],[0.122520385596078 4.12193239227287],0.9,0.5,0.25,,,5.50875907295443,8.82330421871872
59,adam,f,59,,[-0.113076086658254 0.159703118669486],0.718771258079595,0.0001,False,[1.58022070514802 -3.53391562562561],[-0.129164948811495 0.459342578955291],[1.30980893128730 8.30524602065686],0.9,0.5,0.25,,,5.53702809461899,8.78337843905135
60,adam,f,60,,[0.0451780587238745 -0.00540040443289379],0.692601924139557,0.0001,False,[1.85854150947781 -4.33243121897303],[0.0696056970174355 -0.0198348008375409],[2.38199273686967 13.5376031438945],0.9,0.5,0.25,,,5.52573357993803,8.78472854015957
61,adam,f,61,,[0.144168284089966 -0.112147186268902],0.523077108418202,0.0001,False,[1.74372662250931 -4.30542919680857],[0.237017789566623 -0.448394240434644],[2.71128763545870 16.0371618563131],0.9,0.5,0.25,,,5.48969150891553,8.81276533672680
62,adam,f,62,,[0.231470778894384 -0.200972108876147],0.291982287349753,0.0001,False,[1.40912320485147 -3.74469326546406],[0.354228331095107 -0.778024142937586],[2.34845792095479 15.0299447543625],0.9,0.5,0.25,,,5.43182381419194,8.86300836394583
63,adam,f,63,,[0.324692666305832 -0.290587717478374],0.0867568556086294,0.0001,False,[0.966275600682057 -2.73983272108330],[0.415433058053802 -0.974205000752158],[1.64107322871413 11.2683140469406],0.9,0.5,0.25,,,5.35065064761548,8.93565529331543
64,adam,f,64,,[0.436151912882977 -0.395982225704116],0.0222303248862582,0.0001,False,[0.517374693402854 -1.28689413369145],[0.425627221588708 -1.00547391404609],[0.954374901043913 6.46220527913504],0.9,0.5,0.25,,,5.24161266939474,9.03465084974146
65,adam,f,65,,[0.571059817555648 -0.448959175746648],0.216055021748059,0.0001,False,[0.169254551656069 0.693016994829122],[0.399989954595444 -0.835624823158566],[0.491511002150105 3.47123891712852],0.9,0.5,0.25,,,5.09884771500582,9.14689064367812
66,adam,f,66,,[0.728960453949758 -0.186472984166418],0.374601990542466,0.0001,False,[0.0115899389811397 2.93781287356239],[0.361149953034013 -0.458281053486470],[0.245822664417846 6.05099169859872],0.9,0.5,0.25,,,4.91660760151838,9.19350888971973
67,adam,f,67,,[0.925571712392187 -0.00785050490553863],0.411547501942750,0.0001,False,[-0.00695922120006296 3.87017779439449],[0.324339035610606 -0.0254351686983739],[0.122935547588779 10.5146339294115],0.9,0.5,0.25,,,4.68521467342034,9.19547151594611
68,adam,f,68,,[0.702046308117029 0.102553872930886],0.461796217036578,0.0001,False,[-0.374304187556736 3.90943031892220],[0.254474713293872 0.368051380063684],[0.131519586205644 12.8991396739598],0.9,0.5,0.25,,,4.50970309639108,9.16983304771339
69,adam,f,69,,[0.0848892037349046 0.192066577154301],0.353777506441729,0.0001,False,[-1.41435587134505 3.39666095426779],[0.0875916548299789 0.670912337484094],[1.06596105850694 12.2182226561036],0.9,0.5,0.25,,,4.48848079545735,9.12181640342481
70,adam,f,70,,[-0.0606041502035625 0.281451587139896],0.208585952986575,0.0001,False,[-1.60607964028873 2.43632806849629],[-0.0817754746818918 0.847453910585314],[1.82272643472845 9.07695855672324],0.9,0.5,0.25,,,4.50363183300824,9.05145350663984
71,adam,f,71,,[-0.156351255361905 0.384710132976841],0.151177491843073,0.0001,False,[-1.46755035186807 1.02907013279679],[-0.220352962400509 0.865615532806462],[1.98821523499827 5.06797194746882],0.9,0.5,0.25,,,4.54271964684872,8.95527597339563
72,adam,f,72,,[-0.243644607416641 0.402775974069944],0.285513289307012,0.0001,False,[-1.14743706246739 -0.894480532087414],[-0.313061372407197 0.689605926317074],[1.65241352366103 2.93403368487610],0.9,0.5,0.25,,,4.60363079870288,8.85458197987814
73,adam,f,73,,[-0.339181830957653 0.138244162779397],0.352197152715859,0.0001,False,[-0.747275855975456 -2.90836040243715],[-0.356482820764023 0.329809293441651],[1.10541736429244 5.69629695767025],0.9,0.5,0.25,,,4.68842625644229,8.82002093918329
74,adam,f,74,,[-0.454205988483761 -0.0206793006060350],0.310195622162524,0.0001,False,[-0.362964209607581 -3.59958121633412],[-0.357130959648379 -0.0631297575359253],[0.618580190874249 9.32664094532782],0.9,0.5,0.25,,,4.80197775356323,8.82519076433480
75,adam,f,75,,[-0.590683357374320 -0.123859902391135],0.206930994237054,0.0001,False,[-0.0931801049028573 -3.49618471330393],[-0.330735874173827 -0.406435253112726],[0.313631361411978 10.7749742474340],0.9,0.5,0.25,,,4.94964859290682,8.85615573993259
76,adam,f,76,,[-0.752117806656147 -0.211794216691082],0.0836981973212473,0.0001,False,[-0.00153184943561816 -2.87688520134827],[-0.297815471700006 -0.653480247936281],[0.156816853987336 9.52572135458533],0.9,0.5,0.25,,,5.13767804457085,8.90910429410536
77,adam,f,77,,[-0.943031216010053 -0.304055823826684],0.0605571977893447,0.0001,False,[0.0313166510681167 -1.81791411789288],[-0.264902259423194 -0.769923634931941],[0.0788987933107290 6.41526654730979],0.9,0.5,0.25,,,5.37343584857337,8.98511825006203
78,adam,f,78,,[-0.363136178362343 -0.400846060087254],0.212132579300102,0.0001,False,[0.624926966171749 -0.297634998759435],[-0.175919336863700 -0.722694771314690],[0.234716253179677 3.25192656989816],0.9,0.5,0.25,,,5.46421989316395,9.08532976508384
79,adam,f,79,,[-0.0418242286398019 -0.273325250260169],0.388420867851192,0.0001,False,[1.20047325208670 1.70659530167683],[-0.0382800779686601 -0.479765764015539],[0.837926141077642 3.08219704680179],0.9,0.5,0.25,,,5.47467595032390,9.15366107764888
80,adam,f,80,,[0.0842406146710741 -0.0497422332111190],0.402901458851375,0.0001,False,[1.28343220173764 3.07322155297769],[0.0938911500019702 -0.124467032316216],[1.24256217876739 6.26344388024418],0.9,0.5,0.25,,,5.45361579665613,9.16609663595166
81,adam,f,81,,[0.175883249155842 0.0748760778776888],0.301681213150639,0.0001,False,[1.12007152346211 3.32193271903327],[0.196509187347984 0.220172942818732],[1.24856119821906 8.64934043501398],0.9,0.5,0.25,,,5.40964498436717,9.14737761648224
82,adam,f,82,,[0.264096346202486 0.167437783166055],0.153166188041829,0.0001,False,[0.824905447152269 2.94755232964485],[0.259348813328412 0.492910881501344],[0.964515097480271 8.66870258550438],0.9,0.5,0.25,,,5.34362089781655,9.10551817069073
83,adam,f,83,,[0.363965498086772 0.255608256331929],0.0295386222896072,0.0001,False,[0.486877775460364 2.11036341381455],[0.282101709541608 0.654656134732665],[0.600782532858752 6.56116816193570],0.9,0.5,0.25,,,5.25262952329486,9.04161610660774
84,adam,f,84,,[0.483681742929563 0.353110157351881],0.0226756778045221,0.0001,False,[0.193478875126936 0.832322132154900],[0.273239426100140 0.672422734474888],[0.319108303989568 3.62696414680529],0.9,0.5,0.25,,,5.13170908756247,8.95333856726977
85,adam,f,85,,[0.621703862051164 0.341340087874851],0.174231589716898,0.0001,False,[0.0274175389673244 -0.933228654604505],[0.248657237386859 0.511857595566949],[0.159930012716296 2.24893993429011],0.9,0.5,0.25,,,4.97628312204968,8.86800354530106
86,adam,f,86,,[0.791151029644111 0.0916179930483735],0.247164969912219,0.0001,False,[-0.000160086165437707 -2.63992909397874],[0.223775505031629 0.196678926612381],[0.0799650191719384 4.60908277776275],0.9,0.5,0.25,,,4.77849536463865,8.84509904703897
87,adam,f,87,,[0.855101278303915 -0.0498269268808752],0.310598657336086,0.0001,False,[-0.130415647836604 -3.09801905922060],[0.188356389744806 -0.132790871970918],[0.0484866301862898 7.10340243452844],0.9,0.5,0.25,,,4.56472004506267,8.85755577875919
88,adam,f,88,,[0.0984102495863991 -0.146605633259964],0.246107701714942,0.0001,False,[-0.989662808640736 -2.84888442481622],[0.0705544699062517 -0.404400227255448],[0.513959552496480 7.60977245024444],0.9,0.5,0.25,,,4.54011748266607,8.89420718707418
89,adam,f,89,,[-0.0549417656156367 -0.234132427401661],0.141194177623565,0.0001,False,[-1.16713729258754 -2.11585625851640],[-0.0532147063431275 -0.575545830381543],[0.938084506122527 6.04331007847373],0.9,0.5,0.25,,,4.55385292406998,8.95274029392460
90,adam,f,90,,[-0.151685559723082 -0.328898502059111],0.0955403343121113,0.0001,False,[-1.06565198655586 -0.945194121508109],[-0.154458434364401 -0.612510659494200],[1.03684933128649 3.46835100290361],0.9,0.5,0.25,,,4.59177431400075,9.03496491943937
91,adam,f,91,,[-0.239086021544976 -0.342178976947643],0.189454469796628,0.0001,False,[-0.816360961649490 0.699298388787469],[-0.220648687092910 -0.481329754666033],[0.851647275495884 1.97868461973218],0.9,0.5,0.25,,,4.65154581938699,9.12050966367628
92,adam,f,92,,[-0.334775622753095 -0.0973906264590252],0.224577622567730,0.0001,False,[-0.507713000602939 2.41019327352569],[-0.249355118443912 -0.192177451846861],[0.554709883238562 3.89385811774034],0.9,0.5,0.25,,,4.73523972507527,9.14485732029104
93,adam,f,93,,[-0.448727795766617 0.0471051438288426],0.178731512525474,0.0001,False,[-0.222709999117684 2.89714640582079],[-0.246690606511290 0.116754933919904],[0.302154813472780 6.14365770725033],0.9,0.5,0.25,,,4.84742167401692,9.13308103433383
94,adam,f,94,,[-0.580313422863609 0.144354785181077],0.0940751458738982,0.0001,False,[-0.0426245476578771 2.66162068667657],[-0.226284000625948 0.371241509195571],[0.151985832767909 6.61394119349750],0.9,0.5,0.25,,,4.99250002973282,9.09699233803856
95,adam,f,95,,[-0.738538097499839 0.231845417542778],0.0181876593935216,0.0001,False,[-5.06243979127026e-6 1.93984676077119],[-0.203656106807333 0.528102034353133],[0.0759929163967688 5.18847332438599],0.9,0.5,0.25,,,5.17713455410778,9.03903098365286
96,adam,f,96,,[-0.880277309740121 0.324995120646401],0.0924984163386596,0.0001,False,[0.0666946674362078 0.780619673057288],[-0.176621029382979 0.553353798223548],[0.0402205475305976 2.89892019917503],0.9,0.5,0.25,,,5.39720388154281,8.95778220349126
97,adam,f,97,,[-0.152173267378583 0.307748340440815],0.249641539543346,0.0001,False,[0.752006678565961 -0.844355930174714],[-0.0837582585880847 0.413582825383722],[0.302867296069203 1.80592856799812],0.9,0.5,0.25,,,5.43524719838746,8.88084511838106
98,adam,f,98,,[0.0294278250622826 0.0692208606130325],0.286779489557643,0.0001,False,[0.989439397252771 -2.38309763237879],[0.0235615069960009 0.133914779607471],[0.640928808452565 3.74254144672376],0.9,0.5,0.25,,,5.42789024212189,8.86353990322780
99,adam,f,99,,[0.131945589004071 -0.0644242654209630],0.217811241870170,0.0001,False,[0.940109397663924 -2.72920193544394],[0.115216296062793 -0.152396891897670],[0.762367244014295 5.59554232557735],0.9,0.5,0.25,,,5.39490384487087,8.87964596958304
100,adam,f,100,,[0.219542111774727 -0.158340299431784],0.105334961661163,0.0001,False,[0.739018537719930 -2.40708060833913],[0.177596520228507 -0.377865263541816],[0.654257821554000 5.69478969030981],0.9,0.5,0.25,,,5.34001831692719,8.91923104444099
101,adam,f,101,,[0.312610761515479 -0.246164872569341],0.0178040773323990,0.0001,False,[0.471724231830904 -1.61537911118020],[0.207009291388747 -0.501616648305655],[0.438390786225228 4.15211968157358],0.9,0.5,0.25,,,5.26186562654832,8.98077226258332
102,adam,f,102,,[0.422093045060828 -0.334100483426676],0.0431339064132752,0.0001,False,[0.215484844753376 -0.384554748333528],[0.207856846725210 -0.489910458308442],[0.242412252271807 2.15000101801972],0.9,0.5,0.25,,,5.15634236528311,9.06429738343999
103,adam,f,103,,[0.547987712932527 -0.226462965076149],0.146200257449074,0.0001,False,[0.0458575956103853 1.28594766879985],[0.191656921613727 -0.312324645597613],[0.122257585673486 1.90183121245574],0.9,0.5,0.25,,,5.01934543704998,9.12091312470903
104,adam,f,104,,[0.697425651716920 -0.0199466731286227],0.160239671152963,0.0001,False,[8.68794140408982e-5 2.41826249418062],[0.172499917393758 -0.0392659316197893],[0.0611287966107595 3.87491235160822],0.9,0.5,0.25,,,4.84498902412075,9.12589979299119
105,adam,f,105,,[0.848234928471709 0.0957760622789463],0.158414546158782,0.0001,False,[-0.0446959937102008 2.51799585982371],[0.150780326283363 0.216460247524561],[0.0315632642322509 5.10760775084879],0.9,0.5,0.25,,,4.63293029200282,9.10195577742145
106,adam,f,106,,[0.174252107861334 0.185241586599474],0.116261431364880,0.0001,False,[-0.593508420619420 2.03911554842901],[0.0763514515930843 0.398725777615006],[0.191907754789205 4.63279998534687],0.9,0.5,0.25,,,4.58936726503749,9.05564538077158
107,adam,f,107,,[-0.0216361859065240 0.274382590785953],0.0825681596429820,0.0001,False,[-0.830886971157082 1.11290761543162],[-0.0143723906819323 0.470143961396668],[0.441140456813897 2.93568167291628],0.9,0.5,0.25,,,4.59477631151412,8.98704973307509
108,adam,f,108,,[-0.126321681643671 0.324164011703615],0.146815851133724,0.0001,False,[-0.798483087807314 -0.259005338498127],[-0.0927834603944705 0.397229031407188],[0.539357849164100 1.50138271914341],0.9,0.5,0.25,,,4.62635673192504,8.90600873014919
