,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
63,adam,f,63,,[0.829396874366478 0.981787244349751],1.47766778140056,0.0001,False,[0.852087296390229 7.66981446985798],[1.56688590528406 9.41828611650897],[3.57333183848468 92.1444651961563],0.9,0.9,0.01,,,5.40580194806470,9.37367285104940
64,adam,f,64,,[0.823331039018044 0.980962659503302],1.39891413113707,0.0001,False,[0.801906306016039 7.47345702098806],[1.49038794535726 9.22380320695688],[3.28030402699904 88.5152746609963],0.9,0.9,0.01,,,5.39756863767452,9.36386322445437
65,adam,f,65,,[0.817108892982715 0.980091054434410],1.32257660229584,0.0001,False,[0.754080306456312 7.27726448908740],[1.41675718146717 9.02914933516994],[3.00913733515766 84.9596050393099],0.9,0.9,0.01,,,5.38939754874469,9.35406231391003
66,adam,f,66,,[0.810727208610351 0.979168424257976],1.24863068223362,0.0001,False,[0.708534311065663 7.08124627820052],[1.34593489442702 8.83435902947300],[2.75842568863762 81.4780494206318],0.9,0.9,0.01,,,5.38129027665859,9.34427062966745
67,adam,f,67,,[0.804182891684266 0.978190358641264],1.17705258802278,0.0001,False,[0.665194174612411 6.88541259334895],[1.27786082244556 8.63946438586059],[2.52683144876769 78.0711351366334],0.9,0.9,0.01,,,5.37324844774175,9.33448872608103
68,adam,f,68,,[0.797473008590632 0.977151992693423],1.10781924258722,0.0001,False,[0.623986619335546 6.68977452162068],[1.21247340213456 8.44449539943660],[2.31308423400190 74.7393299379826],0.9,0.9,0.01,,,5.36527371765584,9.32471720615410
69,adam,f,69,,[0.790594814654233 0.976047950868088],1.04090824892475,0.0001,False,[0.584839261961880 6.49434412308199],[1.14970998811729 8.24948027180114],[2.11597950683492 71.4830475030853],0.9,0.9,0.01,,,5.35736776950930,9.31495672664542
70,adam,f,70,,[0.783545783533328 0.974872282769197],0.976297862175638,0.0001,False,[0.547680641709479 6.29913453290837],[1.08950705347651 8.05444569791186],[1.93437696468176 68.3026523391447],0.9,0.9,0.01,,,5.34953231167397,9.30520800381773
71,adam,f,71,,[0.776323637538487 0.973618389554481],0.913966959254905,0.0001,False,[0.512440249282476 6.10416007635453],[1.03180037305710 7.85941713575613],[1.76719876912205 65.1984641290062],0.9,0.9,0.01,,,5.34176907529858,9.29547181992218
72,adam,f,72,,[0.768926378710597 0.972278939398121],0.853895005718392,0.0001,False,[0.479048556840660 5.90943639844366],[0.976525191435460 7.66441906202488],[1.61342764419096 62.1707615708307],0.9,0.9,0.01,,,5.33407981151148,9.28574903052820
73,adam,f,73,,[0.761352320462131 0.970845770196550],0.796062019475634,0.0001,False,[0.447437048904577 5.71498061056403],[0.923616377182371 7.46947521687880],[1.47210487104511 59.2197857516599],0.9,0.9,0.01,,,5.32646628830685,9.27604057282624
74,adam,f,74,,[0.753600119553866 0.969309777370384],0.740448530896240,0.0001,False,[0.417538254133444 5.52081145652471],[0.873008564877479 7.27460884084339],[1.34232820330708 56.3457430903434],0.9,0.9,0.01,,,5.31893028711132,9.26634747505253
75,adam,f,75,,[0.745668808146963 0.967660784220387],0.687035538777710,0.0001,False,[0.389285777889322 5.32694950105065],[0.824636286178663 7.07984290686411],[1.22324972466306 53.5488078799834],0.9,0.9,0.01,,,5.31147359902985,9.25667086721033
76,adam,f,76,,[0.737557825638586 0.965887391823715],0.635804461548763,0.0001,False,[0.362614335476761 5.13341734420658],[0.778434091108473 6.88520035059836],[1.11407366782608 50.8291244549652],0.9,0.9,0.01,,,5.30409802077346,9.24701199329209
77,adam,f,77,,[0.729267049958701 0.963976804893485],0.586737082970729,0.0001,False,[0.337459785922848 4.94023986584182],[0.734336660589910 6.69070430212271],[1.01405421175498 48.1868090026739],0.9,0.9,0.01,,,5.29680535027387,9.23737222524316
78,adam,f,78,,[0.720796827977387 0.961914629352653],0.539815491465651,0.0001,False,[0.313759166138605 4.74744450486313],[0.692278911144780 6.49637832239675],[0.922493272013082 45.6219510350820],0.9,0.9,0.01,,,5.28959738199410,9.22775307894963
79,adam,f,79,,[0.712148004646752 0.959684636572153],0.495022012039488,0.0001,False,[0.291450725279299 4.55506157899259],[0.652196092558232 6.30224664805633],[0.838738297338356 43.1346145304153],0.9,0.9,0.01,,,5.28247590194763,9.21815623258391
80,adam,f,80,,[0.703321950480523 0.957268488270420],0.452339129575832,0.0001,False,[0.270473959098813 4.36312465167816],[0.614023879212290 6.10833444841852],[0.762180083859579 40.7248387499819],0.9,0.9,0.01,,,5.27544268244283,9.20858354770120
81,adam,f,81,,[0.694320586958535 0.954645414941690],0.411749402043762,0.0001,False,[0.250769644072293 4.17167095402408],[0.577698455698290 5.91466809897907],[0.692250616912436 38.3926387298486],0.9,0.9,0.01,,,5.26849947657324,9.19903709355179
82,adam,f,82,,[0.685146409433681 0.951791839347184],0.373235361883840,0.0001,False,[0.232279871042192 3.98074187103575],[0.543156597232680 5.72127547618474],[0.628420949070330 36.1380054412454],0.9,0.9,0.01,,,5.26164801247891,9.18951917515832
83,adam,f,83,,[0.675802507116441 0.948680935040234],0.336779403499991,0.0001,False,[0.214948078126026 3.79038350316631],[0.510335745322015 5.52818627888290],[0.570199121792304 33.9609056072284],0.9,0.9,0.01,,,5.25488998740774,9.18003236580791
84,adam,f,84,,[0.666292579717665 0.945282108081381],0.302363654380327,0.0001,False,[0.198719082610238 3.60064731615824],[0.479174079050837 5.33543238261043],[0.517128136992420 31.8612811560413],0.9,0.9,0.01,,,5.24822706161056,9.17057954472710
85,adam,f,85,,[0.656620950344605 0.941560388019999],0.269969826884407,0.0001,False,[0.183539111543814 3.41159089454197],[0.449610582300135 5.14304823380359],[0.468783983839807 29.8390482836094],0.9,0.9,0.01,,,5.24166085210712,9.16116394084690
86,adam,f,86,,[0.646792574268785 0.937475711882906],0.239579047153613,0.0001,False,[0.169355830738243 3.22327881693798],[0.421585107143946 4.95107129211702],[0.424773725196330 27.8940960884205],0.9,0.9,0.01,,,5.23519292636443,9.15178918372807
87,adam,f,87,,[0.636813043217449 0.932982082361588],0.211171656910545,0.0001,False,[0.156118371877420 3.03578367456140],[0.395038433617293 4.75954253036146],[0.384733647280463 26.0262847314518],0.9,0.9,0.01,,,5.22882479593226,9.14245936290445
88,adam,f,88,,[0.626688584883110 0.928026578734597],0.184726983097951,0.0001,False,[0.143777357442527 2.84918725808907],[0.369912325999816 4.56850700313422],[0.348327475403732 24.2354430614724],0.9,0.9,0.01,,,5.22255791008343,9.13317909711711
89,adam,f,89,,[0.616426057397758 0.922548196509537],0.160223069356348,0.0001,False,[0.132284923162922 2.66358194234215],[0.346149585716127 4.37801449705502],[0.315244657952981 22.5213656316822],0.9,0.9,0.01,,,5.21639364950945,9.12395361515201
90,adam,f,90,,[0.606032938579110 0.916476489693819],0.137636362247166,0.0001,False,[0.121594737714925 2.47907230304023],[0.323694100916007 4.18812027765354],[0.285198720181679 20.8838090168841],0.9,0.9,0.01,,,5.21033332012366,9.11478885025507
91,adam,f,91,,[0.595517309824884 0.909729988637230],0.116941343904055,0.0001,False,[0.111662019406134 2.29577700510146],[0.302490892765019 3.99888595039833],[0.257925688821297 19.3224873209110],0.9,0.9,0.01,,,5.20437814702541,9.10569155036870
92,adam,f,92,,[0.584887834606248 0.902214367559489],0.0981101014726273,0.0001,False,[0.102443549603365 2.11383100737402],[0.282486158448854 3.81038045609590],[0.233182588024701 17.8370667415935],0.9,0.9,0.01,,,5.19852926867935,9.09666940669310
93,adam,f,93,,[0.574153731591842 0.893820340801734],0.0811118223539753,0.0001,False,[0.0938976826875079 1.93338813386208],[0.263627310872719 3.62268122387252],[0.210746006703639 16.4271590350500],0.9,0.9,0.01,,,5.19278773136343,9.08773120328509
94,adam,f,94,,[0.563324742517252 0.884421278004831],0.0659122030444994,0.0001,False,[0.0859843523480573 1.75462406570173],[0.245863015020253 3.43587550805544],[0.190410736918147 15.0923136927390],0.9,0.9,0.01,,,5.18715448393825,9.07888699050504
95,adam,f,95,,[0.552411094999586 0.873870549521727],0.0524727585167336,0.0001,False,[0.0786650740634804 1.57773981010078],[0.229143220924576 3.25006193825997],[0.171988482614073 13.8320086143028],0.9,0.9,0.01,,,5.18163037298826,9.07014828500982
96,adam,f,96,,[0.541423460580765 0.861998649764241],0.0407500190311591,0.0001,False,[0.0719029436503562 1.40296570019643],[0.213419193197154 3.06535231445362],[0.155306637683225 12.6456390284652],0.9,0.9,0.01,,,5.17621613838245,9.06152829851218
97,adam,f,97,,[0.530372908364012 0.848610205293207],0.0306946026681174,0.0001,False,[0.0656626318037284 1.23056597024359],[0.198643537057811 2.88187368003261],[0.140207132036441 11.5325043863309],0.9,0.9,0.01,,,5.17091240929881,9.05304219645925
98,adam,f,98,,[0.519270854683793 0.833481066045463],0.0222501557232141,0.0001,False,[0.0599103745926084 1.06084392918493],[0.184770220811291 2.69977070494785],[0.126545344131180 10.4917929319066],0.9,0.9,0.01,,,5.16571970075197,9.04470738579879
99,adam,f,99,,[0.508129009317897 0.816355813936901],0.0153521608682043,0.0001,False,[0.0546139599172856 0.894147715975862],[0.171754594721891 2.51920840605065],[0.114189078179847 9.52256365251446],0.9,0.9,0.01,,,5.16063841065879,9.03654382765942
100,adam,f,100,,[0.496959318809751 0.796946215374322],0.00992662662664277,0.0001,False,[0.0497427099781488 0.730876553188466],[0.159553406247516 2.34037522076443],[0.103017604081459 8.62372534086308],0.9,0.9,0.01,,,5.15566881747070,9.02857436550568
101,adam,f,101,,[0.485773907517627 0.774931401339846],0.00588869376180420,0.0001,False,[0.0452674598482785 0.571487310113582],[0.148124811607593 2.16348642969934],[0.0929207579654246 7.79401258133886],0.9,0.9,0.01,,,5.15081107839552,9.02082505149228
102,adam,f,102,,[0.474585017044047 0.749960876661934],0.00314122742861067,0.0001,False,[0.0411605322832511 0.416501029845620],[0.137428383675158 1.98878788971397],[0.0837981011106662 7.03195863399122],0.9,0.9,0.01,,,5.14606522822508,9.01332544272566
103,adam,f,103,,[0.463404944722299 0.721661807367892],0.00157351080910341,0.0001,False,[0.0373957089405932 0.266508854513233],[0.127425116201702 1.81655998619390],[0.0755581349043165 6.33586546754549],0.9,0.9,0.01,,,5.14143117877786,9.00610882465198
104,adam,f,104,,[0.452245981847196 0.689652330328640],0.00106021699904758,0.0001,False,[0.0339481982173665 0.122176493039660],[0.118077424403268 1.64712163687847],[0.0681175694301054 5.70377163033609],0.9,0.9,0.01,,,5.13690871895938,8.99921230134870
105,adam,f,105,,[0.441120352333845 0.653562715839073],0.00146090739808221,0.0001,False,[0.0307945999467756 -0.0157539730260510],[0.109349141957619 1.48083407588802],[0.0614006432256831 5.13341928606909],0.9,0.9,0.01,,,5.13249751543604,8.99267667419031
106,adam,f,106,,[0.430040152471628 0.613065843692587],0.00262037529333086,0.0001,False,[0.0279128672229115 -0.146466516193868],[0.101205514484148 1.31810401667983],[0.0553384917187752 4.62222260149878],0.9,0.9,0.01,,,5.12819711391133,8.98654601575338
107,adam,f,107,,[0.419017292411553 0.567917314706101],0.00437020006608155,0.0001,False,[0.0252822656462829 -0.269079684932365],[0.0936131896003618 1.15938564651861],[0.0498685618425186 4.16724072903323],0.9,0.9,0.01,,,5.12400694098721,8.98086684260632
108,adam,f,108,,[0.408063439984611 0.518003349084159],0.00653186581033373,0.0001,False,[0.0228833303013655 -0.382663147873615],[0.0865402036704622 1.00518076707939],[0.0449340703388349 3.76515976460396],0.9,0.9,0.01,,,5.11992630658737,8.97568680911548
109,adam,f,109,,[0.397189967398273 0.463391437748118],0.00892168734904910,0.0001,False,[0.0206978207907947 -0.486263817690428],[0.0799559653824954 0.856036308602409],[0.0404835032835002 3.41228903818305],0.9,0.9,0.01,,,5.11595440691338,8.97105289473800
110,adam,f,110,,[0.386407901299294 0.404375117371244],0.0113575465852338,0.0001,False,[0.0187086746589912 -0.578942105240060],[0.0738312363101450 0.712538467218162],[0.0364701544058997 3.10457753048673],0.9,0.9,0.01,,,5.11209032790039,8.96700914356428
111,adam,f,111,,[0.375727876625336 0.341501607954607],0.0136670801120166,0.0001,False,[0.0168999595410249 -0.659817128714309],[0.0681381086332330 0.575302907624915],[0.0328516998285586 2.83765564177254],0.9,0.9,0.01,,,5.10833304913414,8.96359412748474
112,adam,f,112,,[0.365160094597565 0.275571248258462],0.0156965442050068,0.0001,False,[0.0152568243705996 -0.728117450305206],[0.0628499802069697 0.444960871831903],[0.0295898069146903 2.60690557973918],0.9,0.9,0.01,,,5.10468144818816,8.96083841500215
