,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0
24,heavy_ball,relu,24,[0.105398145398925],[0.00912034456046449],84.2821020123082,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.920233556923127],84.2821020123082
25,heavy_ball,relu,25,[0.105398145398925],[0.00912034456046449],83.3538918110774,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.928210201230815],83.3538918110774
26,heavy_ball,relu,26,[0.105398145398925],[0.00912034456046449],82.4185026299696,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.935389181107733],82.4185026299696
27,heavy_ball,relu,27,[0.105398145398925],[0.00912034456046449],81.4766523669727,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.941850262996960],81.4766523669727
28,heavy_ball,relu,28,[0.105398145398925],[0.00912034456046449],80.5289871302754,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.947665236697264],80.5289871302754
29,heavy_ball,relu,29,[0.105398145398925],[0.00912034456046449],79.5760884172479,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.952898713027538],79.5760884172479
30,heavy_ball,relu,30,[0.105398145398925],[0.00912034456046449],78.6184795755231,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.957608841724784],78.6184795755231
31,heavy_ball,relu,31,[0.105398145398925],[0.00912034456046449],77.6566316179708,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.961847957552305],77.6566316179708
32,heavy_ball,relu,32,[0.105398145398925],[0.00912034456046449],76.6909684561737,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.965663161797075],76.6909684561737
33,heavy_ball,relu,33,[0.105398145398925],[0.00912034456046449],75.7218716105563,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.969096845617367],75.7218716105563
34,heavy_ball,relu,34,[0.105398145398925],[0.00912034456046449],74.7496844495007,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.972187161055631],74.7496844495007
35,heavy_ball,relu,35,[0.105398145398925],[0.00912034456046449],73.7747160045506,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.974968444950068],73.7747160045506
36,heavy_ball,relu,36,[0.105398145398925],[0.00912034456046449],72.7972444040956,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.977471600455061],72.7972444040956
37,heavy_ball,relu,37,[0.105398145398925],[0.00912034456046449],71.8175199636860,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.979724440409555],71.8175199636860
38,heavy_ball,relu,38,[0.105398145398925],[0.00912034456046449],70.8357679673174,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.981751996368599],70.8357679673174
39,heavy_ball,relu,39,[0.105398145398925],[0.00912034456046449],69.8521911705857,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.983576796731739],69.8521911705857
40,heavy_ball,relu,40,[0.105398145398925],[0.00912034456046449],68.8669720535271,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.985219117058565],68.8669720535271
41,heavy_ball,relu,41,[0.105398145398925],[0.00912034456046449],67.8802748481744,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.986697205352709],67.8802748481744
42,heavy_ball,relu,42,[0.105398145398925],[0.00912034456046449],66.8922473633570,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.988027484817438],66.8922473633570
43,heavy_ball,relu,43,[0.105398145398925],[0.00912034456046449],65.9030226270213,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.989224736335694],65.9030226270213
44,heavy_ball,relu,44,[0.105398145398925],[0.00912034456046449],64.9127203643191,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.990302262702125],64.9127203643191
45,heavy_ball,relu,45,[0.105398145398925],[0.00912034456046449],63.9214483278872,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.991272036431912],63.9214483278872
46,heavy_ball,relu,46,[0.105398145398925],[0.00912034456046449],62.9293034950985,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.992144832788721],62.9293034950985
47,heavy_ball,relu,47,[0.105398145398925],[0.00912034456046449],61.9363731455886,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.992930349509849],61.9363731455886
48,heavy_ball,relu,48,[0.105398145398925],[0.00912034456046449],60.9427358310298,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.993637314558864],60.9427358310298
49,heavy_ball,relu,49,[0.105398145398925],[0.00912034456046449],59.9484622479268,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.994273583102978],59.9484622479268
50,heavy_ball,relu,50,[0.105398145398925],[0.00912034456046449],58.9536160231341,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.994846224792680],58.9536160231341
51,heavy_ball,relu,51,[0.105398145398925],[0.00912034456046449],57.9582544208207,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.995361602313412],57.9582544208207
52,heavy_ball,relu,52,[0.105398145398925],[0.00912034456046449],56.9624289787386,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.995825442082071],56.9624289787386
53,heavy_ball,relu,53,[0.105398145398925],[0.00912034456046449],55.9661860808648,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.996242897873864],55.9661860808648
54,heavy_ball,relu,54,[0.105398145398925],[0.00912034456046449],54.9695674727783,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.996618608086477],54.9695674727783
55,heavy_ball,relu,55,[0.105398145398925],[0.00912034456046449],53.9726107255005,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.996956747277830],53.9726107255005
56,heavy_ball,relu,56,[0.105398145398925],[0.00912034456046449],52.9753496529504,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.997261072550047],52.9753496529504
57,heavy_ball,relu,57,[0.105398145398925],[0.00912034456046449],51.9778146876554,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.997534965295042],51.9778146876554
58,heavy_ball,relu,58,[0.105398145398925],[0.00912034456046449],50.9800332188898,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.997781468765538],50.9800332188898
59,heavy_ball,relu,59,[0.105398145398925],[0.00912034456046449],49.9820298970009,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.998003321888984],49.9820298970009
60,heavy_ball,relu,60,[0.105398145398925],[0.00912034456046449],48.9838269073008,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.998202989700086],48.9838269073008
61,heavy_ball,relu,61,[0.105398145398925],[0.00912034456046449],47.9854442165707,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.998382690730077],47.9854442165707
62,heavy_ball,relu,62,[0.105398145398925],[0.00912034456046449],46.9868997949136,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.998544421657069],46.9868997949136
63,heavy_ball,relu,63,[0.105398145398925],[0.00912034456046449],45.9882098154223,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.998689979491362],45.9882098154223
64,heavy_ball,relu,64,[0.105398145398925],[0.00912034456046449],44.9893888338800,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.998820981542226],44.9893888338800
65,heavy_ball,relu,65,[0.105398145398925],[0.00912034456046449],43.9904499504920,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.998938883388004],43.9904499504920
66,heavy_ball,relu,66,[0.105398145398925],[0.00912034456046449],42.9914049554428,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999044995049203],42.9914049554428
67,heavy_ball,relu,67,[0.105398145398925],[0.00912034456046449],41.9922644598985,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999140495544283],41.9922644598985
68,heavy_ball,relu,68,[0.105398145398925],[0.00912034456046449],40.9930380139087,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999226445989855],40.9930380139087
69,heavy_ball,relu,69,[0.105398145398925],[0.00912034456046449],39.9937342125178,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999303801390869],39.9937342125178
70,heavy_ball,relu,70,[0.105398145398925],[0.00912034456046449],38.9943607912660,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999373421251782],38.9943607912660
71,heavy_ball,relu,71,[0.105398145398925],[0.00912034456046449],37.9949247121394,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999436079126604],37.9949247121394
72,heavy_ball,relu,72,[0.105398145398925],[0.00912034456046449],36.9954322409255,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999492471213944],36.9954322409255
73,heavy_ball,relu,73,[0.105398145398925],[0.00912034456046449],35.9958890168330,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999543224092549],35.9958890168330
74,heavy_ball,relu,74,[0.105398145398925],[0.00912034456046449],34.9963001151497,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999588901683294],34.9963001151497
75,heavy_ball,relu,75,[0.105398145398925],[0.00912034456046449],33.9966701036347,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999630011514965],33.9966701036347
76,heavy_ball,relu,76,[0.105398145398925],[0.00912034456046449],32.9970030932712,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999667010363468],32.9970030932712
77,heavy_ball,relu,77,[0.105398145398925],[0.00912034456046449],31.9973027839441,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999700309327122],31.9973027839441
78,heavy_ball,relu,78,[0.105398145398925],[0.00912034456046449],30.9975725055497,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999730278394409],30.9975725055497
79,heavy_ball,relu,79,[0.105398145398925],[0.00912034456046449],29.9978152549947,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999757250554968],29.9978152549947
80,heavy_ball,relu,80,[0.105398145398925],[0.00912034456046449],28.9980337294953,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999781525499472],28.9980337294953
81,heavy_ball,relu,81,[0.105398145398925],[0.00912034456046449],27.9982303565457,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999803372949524],27.9982303565457
82,heavy_ball,relu,82,[0.105398145398925],[0.00912034456046449],26.9984073208912,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999823035654572],26.9984073208912
83,heavy_ball,relu,83,[0.105398145398925],[0.00912034456046449],25.9985665888020,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999840732089115],25.9985665888020
84,heavy_ball,relu,84,[0.105398145398925],[0.00912034456046449],24.9987099299218,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999856658880203],24.9987099299218
85,heavy_ball,relu,85,[0.105398145398925],[0.00912034456046449],23.9988389369297,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999870992992183],23.9988389369297
86,heavy_ball,relu,86,[0.105398145398925],[0.00912034456046449],22.9989550432367,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999883893692965],22.9989550432367
87,heavy_ball,relu,87,[0.105398145398925],[0.00912034456046449],21.9990595389130,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999895504323668],21.9990595389130
88,heavy_ball,relu,88,[0.105398145398925],[0.00912034456046449],20.9991535850217,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999905953891301],20.9991535850217
89,heavy_ball,relu,89,[0.105398145398925],[0.00912034456046449],19.9992382265196,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999915358502171],19.9992382265196
90,heavy_ball,relu,90,[0.105398145398925],[0.00912034456046449],18.9993144038676,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999923822651954],18.9993144038676
91,heavy_ball,relu,91,[0.105398145398925],[0.00912034456046449],17.9993829634808,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999931440386759],17.9993829634808
92,heavy_ball,relu,92,[0.105398145398925],[0.00912034456046449],16.9994446671328,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999938296348083],16.9994446671328
93,heavy_ball,relu,93,[0.105398145398925],[0.00912034456046449],15.9995002004195,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999944466713275],15.9995002004195
94,heavy_ball,relu,94,[0.105398145398925],[0.00912034456046449],14.9995501803775,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999950020041947],14.9995501803775
95,heavy_ball,relu,95,[0.105398145398925],[0.00912034456046449],13.9995951623398,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999955018037752],13.9995951623398
96,heavy_ball,relu,96,[0.105398145398925],[0.00912034456046449],12.9996356461058,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999959516233977],12.9996356461058
97,heavy_ball,relu,97,[0.105398145398925],[0.00912034456046449],11.9996720814952,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999963564610579],11.9996720814952
98,heavy_ball,relu,98,[0.105398145398925],[0.00912034456046449],10.9997048733457,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999967208149521],10.9997048733457
99,heavy_ball,relu,99,[0.105398145398925],[0.00912034456046449],9.99973438601113,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999970487334569],9.99973438601113
100,heavy_ball,relu,100,[0.105398145398925],[0.00912034456046449],8.99976094741002,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999973438601112],8.99976094741002
101,heavy_ball,relu,101,[0.105398145398925],[0.00912034456046449],7.99978485266902,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999976094741001],7.99978485266902
102,heavy_ball,relu,102,[0.105398145398925],[0.00912034456046449],6.99980636740212,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999978485266901],6.99980636740212
103,heavy_ball,relu,103,[0.105398145398925],[0.00912034456046449],5.99982573066191,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999980636740211],5.99982573066191
104,heavy_ball,relu,104,[0.105398145398925],[0.00912034456046449],4.99984315759572,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999982573066190],4.99984315759572
105,heavy_ball,relu,105,[0.105398145398925],[0.00912034456046449],3.99985884183615,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999984315759571],3.99985884183615
106,heavy_ball,relu,106,[0.105398145398925],[0.00912034456046449],2.99987295765253,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999985884183614],2.99987295765253
107,heavy_ball,relu,107,[0.105398145398925],[0.00912034456046449],1.99988566188728,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999987295765252],1.99988566188728
108,heavy_ball,relu,108,[0.105398145398925],[0.00912034456046449],0.999897095698553,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999988566188727],0.999897095698553
109,heavy_ball,relu,109,[0.105398145398925],[0.00912034456046449],-9.26138713017721e-5,0.0001,True,[1],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.999989709569854],-9.26138713017721e-5
110,heavy_ball,relu,110,[0.105398145398925],[0.00912034456046449],-0.900083352484171,0.0001,True,[0],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.899990738612869],-0.900083352484171
111,heavy_ball,relu,111,[0.105398145398925],[0.00912034456046449],-1.71007501723575,0.0001,True,[0],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.809991664751582],-1.71007501723575
112,heavy_ball,relu,112,[0.105398145398925],[0.00912034456046449],-2.43906751551218,0.0001,True,[0],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.728992498276424],-2.43906751551218
113,heavy_ball,relu,113,[0.105398145398925],[0.00912034456046449],-3.09516076396096,0.0001,True,[0],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.656093248448781],-3.09516076396096
114,heavy_ball,relu,114,[0.105398145398925],[0.00912034456046449],-3.68564468756486,0.0001,True,[0],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.590483923603903],-3.68564468756486
115,heavy_ball,relu,115,[0.105398145398925],[0.00912034456046449],-4.21708021880837,0.0001,True,[0],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.531435531243513],-4.21708021880837
116,heavy_ball,relu,116,[0.105398145398925],[0.00912034456046449],-4.69537219692754,0.0001,True,[0],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.478291978119162],-4.69537219692754
117,heavy_ball,relu,117,[0.105398145398925],[0.00912034456046449],-5.12583497723478,0.0001,True,[0],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.430462780307246],-5.12583497723478
118,heavy_ball,relu,118,[0.105398145398925],[0.00912034456046449],-5.51325147951130,0.0001,True,[0],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.387416502276521],-5.51325147951130
119,heavy_ball,relu,119,[0.105398145398925],[0.00912034456046449],-5.86192633156017,0.0001,True,[0],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.348674852048869],-5.86192633156017
120,heavy_ball,relu,120,[0.105398145398925],[0.00912034456046449],-6.17573369840415,0.0001,True,[0],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.313807366843982],-6.17573369840415
121,heavy_ball,relu,121,[0.105398145398925],[0.00912034456046449],-6.45816032856374,0.0001,True,[0],[9.12034456046449e-7],[3.37350334183377e-80],0.9,0.25,0.1,[0.899999999999999],[0.282426630159584],-6.45816032856374
