,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,heavy_ball,f,0,,,13,0.0001,,[12 20],,,0.25,0.5,0.05,,0,6,10
1,heavy_ball,f,1,,,0.0768000000000003,0.0001,,[12 20],,,0.25,0.5,0.05,,[0.600000000000000 1.00000000000000],5.40000000000000,9.00000000000000
2,heavy_ball,f,2,,,0.631014283669581,0.0001,,[0.768000000000002 0],,,0.25,0.5,0.05,,[0.188400000000000 0.250000000000000],5.21160000000000,8.75000000000000
3,heavy_ball,f,3,,,0.0409709990360538,0.0001,,[0.113691562752001 -5.00000000000000],,,0.25,0.5,0.05,,[0.0527845781376001 -0.187500000000000],5.15881542186240,8.93750000000000
4,heavy_ball,f,4,,,0.0232347328375068,0.0001,,[0.0480683554197245 -1.25000000000000],,,0.25,0.5,0.05,,[0.0155995623053862 -0.109375000000000],5.14321585955701,9.04687500000000
5,heavy_ball,f,5,,,0.00855081503717528,0.0001,,[0.0352496320284800 0.937500000000000],,,0.25,0.5,0.05,,[0.00566237217777056 0.0195312500000000],5.13755348737924,9.02734375000000
6,heavy_ball,f,6,,,0.00122241991935415,0.0001,,[0.0312317315107880 0.546875000000000],,,0.25,0.5,0.05,,[0.00297717961998204 0.0322265625000000],5.13457630775926,8.99511718750000
7,heavy_ball,f,7,,,0.00157012686188790,0.0001,,[0.0292473870515999 -0.0976562500000000],,,0.25,0.5,0.05,,[0.00220666425757550 0.00317382812500000],5.13236964350169,8.99194335937500
8,heavy_ball,f,8,,,0.000874422006240172,0.0001,,[0.0278321299633073 -0.161132812500000],,,0.25,0.5,0.05,,[0.00194327256255924 -0.00726318359375000],5.13042637093913,8.99920654296875
9,heavy_ball,f,9,,,0.000853721906211106,0.0001,,[0.0266242557968877 -0.0158691406250000],,,0.25,0.5,0.05,,[0.00181703093048419 -0.00260925292968750],5.12860934000864,9.00181579589844
10,heavy_ball,f,10,,,0.000781712554618245,0.0001,,[0.0255269410046929 0.0363159179687500],,,0.25,0.5,0.05,,[0.00173060478285569 0.00116348266601563],5.12687873522579,9.00065231323242
11,heavy_ball,f,11,,,0.000738451275282568,0.0001,,[0.0245102515469686 0.0130462646484375],,,0.25,0.5,0.05,,[0.00165816377306235 0.000943183898925781],5.12522057145272,8.99970912933350
