,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
58,adam,g,58,4.98739637946501,0.0001,False,[0 -10],[1.80555932286303e-34 -6.00000000000000],[1.04083408558608e-17 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
59,adam,g,59,1.01254362113497,0.0001,False,[0 10],[4.51389830715758e-35 6.00000000000000],[5.20417042793042e-18 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
60,adam,g,60,4.98739637946501,0.0001,False,[0 -10],[1.12847457678940e-35 -6.00000000000000],[2.60208521396521e-18 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
61,adam,g,61,1.01254362113497,0.0001,False,[0 10],[2.82118644197349e-36 6.00000000000000],[1.30104260698261e-18 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
62,adam,g,62,4.98739637946501,0.0001,False,[0 -10],[7.05296610493373e-37 -6.00000000000000],[6.50521303491303e-19 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
63,adam,g,63,1.01254362113497,0.0001,False,[0 10],[1.76324152623343e-37 6.00000000000000],[3.25260651745651e-19 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
64,adam,g,64,4.98739637946501,0.0001,False,[0 -10],[4.40810381558358e-38 -6.00000000000000],[1.62630325872826e-19 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
65,adam,g,65,1.01254362113497,0.0001,False,[0 10],[1.10202595389589e-38 6.00000000000000],[8.13151629364128e-20 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
66,adam,g,66,4.98739637946501,0.0001,False,[0 -10],[2.75506488473974e-39 -6.00000000000000],[4.06575814682064e-20 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
67,adam,g,67,1.01254362113497,0.0001,False,[0 10],[6.88766221184934e-40 6.00000000000000],[2.03287907341032e-20 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
68,adam,g,68,4.98739637946501,0.0001,False,[0 -10],[1.72191555296234e-40 -6.00000000000000],[1.01643953670516e-20 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
69,adam,g,69,1.01254362113497,0.0001,False,[0 10],[4.30478888240584e-41 6.00000000000000],[5.08219768352580e-21 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
70,adam,g,70,4.98739637946501,0.0001,False,[0 -10],[1.07619722060146e-41 -6.00000000000000],[2.54109884176290e-21 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
71,adam,g,71,1.01254362113497,0.0001,False,[0 10],[2.69049305150365e-42 6.00000000000000],[1.27054942088145e-21 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
72,adam,g,72,4.98739637946501,0.0001,False,[0 -10],[6.72623262875912e-43 -6.00000000000000],[6.35274710440725e-22 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
73,adam,g,73,1.01254362113497,0.0001,False,[0 10],[1.68155815718978e-43 6.00000000000000],[3.17637355220363e-22 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
74,adam,g,74,4.98739637946501,0.0001,False,[0 -10],[4.20389539297445e-44 -6.00000000000000],[1.58818677610181e-22 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
75,adam,g,75,1.01254362113497,0.0001,False,[0 10],[1.05097384824361e-44 6.00000000000000],[7.94093388050907e-23 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
76,adam,g,76,4.98739637946501,0.0001,False,[0 -10],[2.62743462060903e-45 -6.00000000000000],[3.97046694025453e-23 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
77,adam,g,77,1.01254362113497,0.0001,False,[0 10],[6.56858655152258e-46 6.00000000000000],[1.98523347012727e-23 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
78,adam,g,78,4.98739637946501,0.0001,False,[0 -10],[1.64214663788065e-46 -6.00000000000000],[9.92616735063633e-24 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
79,adam,g,79,1.01254362113497,0.0001,False,[0 10],[4.10536659470161e-47 6.00000000000000],[4.96308367531817e-24 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
80,adam,g,80,4.98739637946501,0.0001,False,[0 -10],[1.02634164867540e-47 -6.00000000000000],[2.48154183765908e-24 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
81,adam,g,81,1.01254362113497,0.0001,False,[0 10],[2.56585412168851e-48 6.00000000000000],[1.24077091882954e-24 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
82,adam,g,82,4.98739637946501,0.0001,False,[0 -10],[6.41463530422127e-49 -6.00000000000000],[6.20385459414771e-25 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
83,adam,g,83,1.01254362113497,0.0001,False,[0 10],[1.60365882605532e-49 6.00000000000000],[3.10192729707385e-25 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
84,adam,g,84,4.98739637946501,0.0001,False,[0 -10],[4.00914706513829e-50 -6.00000000000000],[1.55096364853693e-25 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
