,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
0,heavy_ball,g,0,,,11,0.0001,,[1 10],,,0.9,0.5,0.01,,0,6,10
1,heavy_ball,g,1,,,9.99000000000000,0.0001,,[1 10],,,0.9,0.5,0.01,,[0.0100000000000000 0.100000000000000],5.99000000000000,9.90000000000000
2,heavy_ball,g,2,,,8.07100000000001,0.0001,,[1 10],,,0.9,0.5,0.01,,[0.0190000000000000 0.190000000000000],5.97100000000000,9.71000000000000
3,heavy_ball,g,3,,,5.33390000000000,0.0001,,[1 10],,,0.9,0.5,0.01,,[0.0271000000000000 0.271000000000000],5.94390000000000,9.43900000000000
4,heavy_ball,g,4,,,1.86051000000000,0.0001,,[1 10],,,0.9,0.5,0.01,,[0.0343900000000000 0.343900000000000],5.90951000000000,9.09510000000000
5,heavy_ball,g,5,,,4.01265899999999,0.0001,,[1 10],,,0.9,0.5,0.01,,[0.0409510000000000 0.409510000000000],5.86855900000000,8.68559000000000
6,heavy_ball,g,6,,,6.65139309999999,0.0001,,[1 -10],,,0.9,0.5,0.01,,[0.0468559000000000 0.268559000000000],5.82170310000000,8.41703100000000
7,heavy_ball,g,7,,,8.01625378999999,0.0001,,[1 -10],,,0.9,0.5,0.01,,[0.0521703100000000 0.141703100000000],5.76953279000000,8.27532790000000
8,heavy_ball,g,8,,,8.23462841100000,0.0001,,[1 -10],,,0.9,0.5,0.01,,[0.0569532790000000 0.0275327900000000],5.71257951100000,8.24779511000000
9,heavy_ball,g,9,,,7.42116556990000,0.0001,,[1 -10],,,0.9,0.5,0.01,,[0.0612579511000000 -0.0752204890000000],5.65132155990000,8.32301559900000
10,heavy_ball,g,10,,,5.67904901291000,0.0001,,[1 -10],,,0.9,0.5,0.01,,[0.0651321559900000 -0.167698440100000],5.58618940391000,8.49071403910000
11,heavy_ball,g,11,,,3.10114411161899,0.0001,,[1 -10],,,0.9,0.5,0.01,,[0.0686189403910000 -0.250928596090000],5.51757046351900,8.74164263519000
12,heavy_ball,g,12,,,1.12059713387711,0.0001,,[1 -10],,,0.9,0.5,0.01,,[0.0717570463519000 -0.325835736481000],5.44581341716710,9.06747837167100
13,heavy_ball,g,13,,,2.97853742048940,0.0001,,[1 10],,,0.9,0.5,0.01,,[0.0745813417167100 -0.193252162832900],5.37123207545039,9.26073053450390
14,heavy_ball,g,14,,,3.64068367844047,0.0001,,[1 10],,,0.9,0.5,0.01,,[0.0771232075450390 -0.0739269465496100],5.29410886790535,9.33465748105351
15,heavy_ball,g,15,,,3.22661531059642,0.0001,,[1 10],,,0.9,0.5,0.01,,[0.0794108867905351 0.0334657481053510],5.21469798111482,9.30119173294816
16,heavy_ball,g,16,,,1.84395377953678,0.0001,,[1 10],,,0.9,0.5,0.01,,[0.0814697981114816 0.130119173294816],5.13322818300333,9.17107255965334
