,alg,function_name,iteration,step_coeff,adam_grad,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
18,adam,f,18,,[0.999686222776152 0.999962004702436],8.08072967895591,0.0001,False,[6.86240753741304 16.6000979736620],[6.94673190195833 16.6667621795569],[48.2859925532819 277.798738028553],0.25,0.25,0.01,,,5.82004198764216,9.82000527863608
19,adam,f,19,,[0.999678238142046 0.999961150027569],7.85278174920325,0.0001,False,[6.61743242170479 16.4001055727215],[6.69975729176818 16.4667697244304],[44.9143070301928 271.172281604447],0.25,0.25,0.01,,,5.81004520526074,9.81000566713580
20,adam,f,20,,[0.999669945445887 0.999960264553851],7.62919507899128,0.0001,False,[6.37835978976667 16.2001133427160],[6.45870916526705 16.2667774381446],[41.7411819633325 264.625824638746],0.25,0.25,0.01,,,5.80004850580628,9.80000606449026
21,adam,f,21,,[0.999661328664051 0.999959346761384],7.40991172326058,0.0001,False,[6.14511764153918 16.0001212898052],[6.22351552247115 16.0667853268901],[38.7571486121002 258.159367126045],0.25,0.25,0.01,,,5.79005189251964,9.79000647102265
22,adam,f,22,,[0.999652370720753 0.999958395034875],7.19487445694510,0.0001,False,[5.91763397696022 15.8001294204530],[5.99410436333795 15.8667933970623],[35.9530810669805 251.772909058809],0.25,0.25,0.01,,,5.78005536881244,9.78000688707230
23,adam,f,23,,[0.999643053403226 0.999957407656268],6.98402677497194,0.0001,False,[5.69583679596455 15.6001377414460],[5.77040368780790 15.6668016553501],[33.3201878714430 245.466450428769],0.25,0.25,0.01,,,5.77005893827840,9.77000731299574
24,adam,f,24,,[0.999633357269531 0.999956382796744],6.77731289226104,0.0001,False,[5.47965409848356 15.4001462599147],[5.55234149581465 15.4668101087736],[30.8500037471315 239.239991227267],0.25,0.25,0.01,,,5.76006260470571,9.76000774916777
25,adam,f,25,,[0.999623261547767 0.999955318508011],6.57467774372470,0.0001,False,[5.26901388444497 15.2001549833554],[5.33984578728739 15.2668187647099],[28.5343814226383 233.093531445334],0.25,0.25,0.01,,,5.75006637209023,9.75000819598269
26,adam,f,26,,[0.999612744025578 0.999954212712786],6.37606698426729,0.0001,False,[5.06384415377255 15.0001639196538],[5.13284456215126 15.0668276309178],[26.3654835659319 227.027071073696],0.25,0.25,0.01,,,5.74007024464998,9.74000865385556
27,adam,f,27,,[0.999601780928850 0.999953063194378],6.18142698878474,0.0001,False,[4.86407290638595 14.8001730771112],[4.93126582032728 14.8668367155629],[24.3357748204614 221.040610102760],0.25,0.25,0.01,,,5.73007422684069,9.73000912322362
28,adam,f,28,,[0.999590346788335 0.999951867585275],5.99070485216417,0.0001,False,[4.66962814220029 14.6001824644723],[4.73503756173204 14.6668460272450],[22.4380139449371 215.134148522604],0.25,0.25,0.01,,,5.72007832337280,9.72000960454776
29,adam,f,29,,[0.999578414292843 0.999950623354625],5.80384838928339,0.0001,False,[4.48043786112592 14.4001920909553],[4.54408778627745 14.4668555750277],[20.6652460567922 209.307686322959],0.25,0.25,0.01,,,5.71008253922987,9.71001009831422
30,adam,f,30,,[0.999565954127399 0.999949327794489],5.62080613501034,0.0001,False,[4.29643006306806 14.2002019662843],[4.35834449387041 14.2668653684702],[19.0107949793243 203.561223493189],0.25,0.25,0.01,,,5.70008687968860,9.70001060503627
31,adam,f,31,,[0.999552934794612 0.999947978004714],5.44152734420262,0.0001,False,[4.11753274792641 14.0002121007254],[4.17773568441241 14.0668754176616],[17.4682556925159 197.894760022271],0.25,0.25,0.01,,,5.69009135034065,9.69001112525623
32,adam,f,32,,[0.999539322417218 0.999946570876285],5.26596199170684,0.0001,False,[3.94367391559477 13.8002225051245],[4.00218935779918 13.8668857332588],[16.0314868875359 192.308295898777],0.25,0.25,0.01,,,5.68009595711648,9.68001165954746
33,adam,f,33,,[0.999525080519516 0.999945103072960],5.09406077235799,0.0001,False,[3.77478156596059 13.6002331909492],[3.83163351392023 13.6668963265266],[14.6946036249209 186.801831110842],0.25,0.25,0.01,,,5.67010070631129,9.67001220851673
34,adam,f,34,,[0.999510169785077 0.999943571010993],4.92577510097875,0.0001,False,[3.61078369890446 13.4002441703346],[3.66599615265841 13.4669072093826],[13.4519700964359 181.375365646151],0.25,0.25,0.01,,,5.66010560461344,9.66001277280662
35,adam,f,35,,[0.999494547787739 0.999941970836712],4.76105711237879,0.0001,False,[3.45160831429966 13.2002554561325],[3.50520527388935 13.2669183944450],[12.2981924906159 176.028899491904],0.25,0.25,0.01,,,5.65011065913556,9.65001335309826
36,adam,f,36,,[0.999478168692490 0.999940298401685],4.59985966135389,0.0001,False,[3.29718341201151 13.0002670619651],[3.34918887748097 13.0669298950851],[11.2281119619869 170.762432634788],0.25,0.25,0.01,,,5.64011587744863,9.64001395011424
37,adam,f,37,,[0.999460982922311 0.999938549235172],4.44213632268515,0.0001,False,[3.14743699189677 12.8002790022848],[3.19787496329282 12.8669417254849],[10.2367977039669 165.575965060946],0.25,0.25,0.01,,,5.63012126761941,9.63001456462189
38,adam,f,38,,[0.999442936786518 0.999936718513536],4.28784139113799,0.0001,False,[3.00229705380294 12.6002912924378],[3.05119153117541 12.6669539006995],[9.31954012544708 160.469496755949],0.25,0.25,0.01,,,5.62012683825155,9.62001519743675
39,adam,f,39,,[0.999423972065418 0.999934801026183],4.13692988146118,0.0001,False,[2.86169159756754 12.4003039487350],[2.90906658096951 12.4669664367262],[8.47184413105327 155.443027704747],0.25,0.25,0.01,,,5.61013259853089,9.61001584942649
40,adam,f,40,,[0.999404025545350 0.999932791137627],3.98935752838566,0.0001,False,[2.72554862301724 12.2003169885298],[2.77142811250531 12.2669793505789],[7.68942250508671 150.496557891644],0.25,0.25,0.01,,,5.60013855827544,9.60001652151511
41,adam,f,41,,[0.999383028497222 0.999930682745115],3.84508078662343,0.0001,False,[2.59379612996694 12.0003304303023],[2.63820412560153 12.0669926603714],[6.96818939914529 145.630087300240],0.25,0.25,0.01,,,5.59014472799047,9.59001721468766
42,adam,f,42,,[0.999360906090584 0.999928469231243],3.70405683086612,0.0001,False,[2.46636211821880 11.8003442937533],[2.50932262006448 11.8670063854078],[6.30425392342486 140.843615913396],0.25,0.25,0.01,,,5.58015111892956,9.58001792999535
43,adam,f,43,,[0.999337576733997 0.999926143410863],3.56624355578365,0.0001,False,[2.34317458756108 11.6003585999070],[2.38471159568693 11.6670205462822],[5.69391384170023 136.137143713176],0.25,0.25,0.01,,,5.57015774316222,9.57001866856124
44,adam,f,44,,[0.999312951330939 0.999923697471475],3.43159957602259,0.0001,False,[2.22416153776691 11.4003733712248],[2.26429905224692 11.4670351649892],[5.13364936998632 131.510670680793],0.25,0.25,0.01,,,5.56016461364891,9.56001943158653
45,adam,f,45,,[0.999286932438689 0.999921122906183],3.30008422620443,0.0001,False,[2.10925096859297 11.2003886317305],[2.14801298950646 11.2670502650452],[4.62011707887937 126.964196796547],0.25,0.25,0.01,,,5.55017174432452,9.55002022035747
46,adam,f,46,,[0.999259413315512 0.999918410438121],3.17165756092375,0.0001,False,[1.99837087977790 11.0004044071493],[2.03578140721004 11.0670658716233],[4.15014389957806 122.497722039759],0.25,0.25,0.01,,,5.54017915019137,9.54002103625308
47,adam,f,47,,[0.999230276838911 0.999915549935110],3.04628035474607,0.0001,False,[1.89144927104066 10.8004207250617],[1.92753230508300 10.8670820117021],[3.72072123358470 118.111246388696],0.25,0.25,0.01,,,5.53018684742298,9.53002188075373
48,adam,f,48,,[0.999199394274692 0.999912530313043],2.92391410220558,0.0001,False,[1.78841414207861 10.6004376150747],[1.82319368282971 10.6670987142315],[3.32899916608625 113.804769820491],0.25,0.25,0.01,,,5.52019485348023,9.52002275545060
49,adam,f,49,,[0.999166623872928 0.999909339426284],2.80452101780257,0.0001,False,[1.68919349256545 10.4004551090121],[1.72269354013152 10.4671160103169],[2.97228078301566 109.578292311054],0.25,0.25,0.01,,,5.51020318724150,9.51002366205634
50,adam,f,50,,[0.999131809262542 0.999905963943047],2.68806403600068,0.0001,False,[1.59371532214882 10.2004732411268],[1.62595987664449 10.2671339334243],[2.64801659179285 105.431813834971],0.25,0.25,0.01,,,5.50021186914888,9.50002460241691
51,adam,f,51,,[0.999094777610913 0.999902389203332],2.57450681122368,0.0001,False,[1.50190763044768 10.0004920483382],[1.53292069199689 10.0671525196097],[2.35379904574595 101.365334365399],0.25,0.25,0.01,,,5.49022092137277,9.49002557852488
52,adam,f,52,,[0.999055337508545 0.999898599056599],2.46381371785211,0.0001,False,[1.41369841704936 9.80051157049752],[1.44350398578624 9.86717180777557],[2.08735717221238 97.3788538739416],0.25,0.25,0.01,,,5.48023036799768,9.48002659253431
53,adam,f,53,,[0.999013276530990 0.999894575675782],2.35594985021931,0.0001,False,[1.32901568150617 9.60053185068620],[1.35763775757619 9.66719183995854],[1.84655130432008 93.4723723305155],0.25,0.25,0.01,,,5.47024023523237,9.47002764677755
54,adam,f,54,,[0.998968358420742 0.999890299343629],2.25088102260719,0.0001,False,[1.24778742333170 9.40055293555105],[1.27525000689282 9.46721266165292],[1.62936791644860 89.6458897032019],0.25,0.25,0.01,,,5.46025055164817,9.46002874378412
55,adam,f,55,,[0.998920319820163 0.999885748206557],2.14857376924130,0.0001,False,[1.16994164199650 9.20057487568232],[1.19626873322058 9.26723432217497],[1.43391456337026 85.8994059580780],0.25,0.25,0.01,,,5.45026134844997,9.45002988630205
56,adam,f,56,,[0.998868866472133 0.999880897990234],2.04899534428544,0.0001,False,[1.09540633692326 9.00059772604101],[1.12062193599759 9.06725687507450],[1.25841492307128 82.2329210590304],0.25,0.25,0.01,,,5.44027265978524,9.44003107732215
57,adam,f,57,,[0.998813668787447 0.999875721669955],1.95211372183553,0.0001,False,[1.02410950748128 8.80062154644295],[1.04823761461035 8.86728037860084],[1.10120394325298 78.6464349675446],0.25,0.25,0.01,,,5.43028452309737,9.43003232010545
58,adam,f,58,,[0.998754356655941 0.999870189087376],1.85789759591266,0.0001,False,[0.955979152980249 8.60064640210896],[0.979043768387776 8.66730489623193],[0.960723091512870 75.1399476424685],0.25,0.25,0.01,,,5.42029697953081,9.42003361821457
59,adam,f,59,,[0.998690513350970 0.999864266503412],1.76631638045523,0.0001,False,[0.890943272663013 8.40067236429149],[0.912968396594204 8.46733049727660],[0.835515709205828 71.7134590397453],0.25,0.25,0.01,,,5.41031007439730,9.41003497554954
60,adam,f,60,,[0.998621668342487 0.999857916074830],1.67734020931004,0.0001,False,[0.828929865697355 8.20069951099083],[0.849939498421568 8.26735725756227],[0.724222468985234 68.3669691121103],0.25,0.25,0.01,,,5.40032385771388,9.40003639638879
61,adam,f,61,,[0.998547288790752 0.999851095239281],1.59093993622210,0.0001,False,[0.769866931166522 8.00072792777584],[0.789885072980283 8.06738526022245],[0.625576936024127 65.1004778087468],0.25,0.25,0.01,,,5.39033838482597,9.39003788543640
62,adam,f,62,,[0.998466769437991 0.999843755989993],1.50708713482294,0.0001,False,[0.713682468058263 7.80075770872799],[0.732733119288768 7.86741459660160],[0.538401232916332 61.9139850748960],0.25,0.25,0.01,,,5.38035371713159,9.38003944787650
63,adam,f,63,,[0.998379420545693 0.999835844016887],1.42575409861725,0.0001,False,[0.660304475252181 7.60078895752997],[0.678411636261327 7.66744536729788],[0.461601808257626 58.8074908514062],0.25,0.25,0.01,,,5.37036992292613,9.37004108943633
64,adam,f,64,,[0.998284453436145 0.999827297685239],1.34691384096737,0.0001,False,[0.609660951504974 7.40082178872657],[0.626848622694063 7.46747768336940],[0.394165308906870 55.7809950742190],0.25,0.25,0.01,,,5.36038707839177,9.36004281645948
65,adam,f,65,,[0.998180963082080 0.999818046815780],1.27054009507540,0.0001,False,[0.561679895433257 7.20085632918952],[0.577972077248459 7.26751166773449],[0.335154555927154 52.8344976737763],0.25,0.25,0.01,,,5.35040526876095,9.35004463599132
66,adam,f,66,,[0.998067907039720 0.999808011220842],1.19660731396236,0.0001,False,[0.516289305493415 7.00089271982637],[0.531709998432176 7.06754745680340],[0.283704624206943 49.9679985743325],0.25,0.25,0.01,,,5.34042458969055,9.34004655587911
67,adam,f,67,,[0.997944079826717 0.999797098939151],1.12509067044379,0.0001,False,[0.473417179957921 6.80093111758222],[0.487990384576484 6.86758520238752],[0.239019025761218 47.1814976931568],0.25,0.25,0.01,,,5.33044514889228,9.33004858488972
68,adam,f,68,,[0.997808081592065 0.999785204096181],1.05596605710123,0.0001,False,[0.432991516887358 6.60097169779436],[0.446741233809640 6.66762507394265],[0.200365996712616 44.4749949396008],0.25,0.25,0.01,,,5.32046706807636,9.32005073284876
69,adam,f,69,,[0.997658279588584 0.999772204296467],0.989210086248419,0.0001,False,[0.394940314097227 6.40101465697512],[0.407890544025330 6.46766726121700],[0.167074887952566 41.8484902140080],0.25,0.25,0.01,,,5.31049048528048,9.31005301080579
70,adam,f,70,,[0.997492760510202 0.999757957427047],0.924800089891247,0.0001,False,[0.359191569118371 6.20106021611582],[0.371366312845111 6.26771197739112],[0.138532659482430 39.3019834064228],0.25,0.25,0.01,,,5.30051555767538,9.30005543123152
71,adam,f,71,,[0.997309271154009 0.999742297715008],0.862714119679997,0.0001,False,[0.325673279149579 6.00110862463043],[0.337096537573462 6.06775946282060],[0.114180478434637 36.8354743950660],0.25,0.25,0.01,,,5.29054246496384,9.29005800825437
72,adam,f,72,,[0.997105144051207 0.999725030833302],0.802930946852006,0.0001,False,[0.294313441000466 5.80116016508742],[0.305009215143715 5.86780998952072],[0.0935104207738102 34.4489630445144],0.25,0.25,0.01,,,5.28057141352332,9.28006075794604
73,adam,f,73,,[0.996877203596175 0.999705927782913],0.745430062162353,0.0001,False,[0.265040051022337 5.60121515892078],[0.275032342052682 5.66786386657077],[0.0760622766778949 32.1424492035216],0.25,0.25,0.01,,,5.27060264148736,9.27006369866821
74,adam,f,74,,[0.996621646664784 0.999684717188761],0.690191675799610,0.0001,False,[0.237781105023945 5.40127397336420],[0.247093914281129 5.46792144666584],[0.0614204595992800 29.9159327023865],0.25,0.25,0.01,,,5.26063642502071,9.26006685149632
75,adam,f,75,,[0.996333889570236 0.999661075521250],0.637196717282584,0.0001,False,[0.212464598168229 5.20133702992644],[0.221121927196454 5.26798313411129],[0.0492110190059102 27.7694133497596],0.25,0.25,0.01,,,5.25067308612501,9.25007024074111
76,adam,f,76,,[0.996008370187836 0.999634614579700],0.586426835332832,0.0001,False,[0.189018524844919 5.00140481482219],[0.197044375432803 5.06804939464447],[0.0390987568023895 25.7028909287349],0.25,0.25,0.01,,,5.24071300242313,9.24007389459531
77,adam,f,77,,[0.995638289785469 0.999604865325066],0.537864397715909,0.0001,False,[0.167370878512271 4.80147789190625],[0.174789252742404 4.86812076759080],[0.0307844474310745 23.7163651920320],0.25,0.25,0.01,,,5.23075661952528,9.23007784594206
78,adam,f,78,,[0.995215272910747 0.999571256792433],0.491492491041902,0.0001,False,[0.147449651498989 4.60155691884123],[0.154284551809843 4.66819788102862],[0.0240021616531486 21.8098358560097],0.25,0.25,0.01,,,5.22080446679617,9.22008213337414
79,adam,f,79,,[0.994728914664833 0.999533088294807],0.447294920512362,0.0001,False,[0.129182834754400 4.40164266748272],[0.135458264018261 4.46828147086919],[0.0185166940096741 19.9833025931557],0.25,0.25,0.01,,,5.21085717764952,9.21008680249119
80,adam,f,80,,[0.994166171362694 0.999489492363938],0.405256209595805,0.0001,False,[0.112498417530785 4.20173604982378],[0.118238379152654 4.26837240508513],[0.0141210939626166 18.2367650225805],0.25,0.25,0.01,,,5.20091551593590,9.20009190756755
81,adam,f,81,,[0.993510530604819 0.999439384725847],0.365361599606883,0.0001,False,[0.0973243869758665 4.00183815135097],[0.102552885020063 4.06847171478451],[0.0106343007158253 16.5702226978512],0.25,0.25,0.01,,,5.19098041062985,9.19009751372029
82,adam,f,82,,[0.992740866408614 0.999381395857725],0.327597049153638,0.0001,False,[0.0835887276052779 3.80195027440581],[0.0883297669589743 3.86858063450049],[0.00789888171595834 14.9836750912536],0.25,0.25,0.01,,,5.18105300196576,9.18010369976171
83,adam,f,83,,[0.991829838124482 0.999313775951435],0.291949233401634,0.0001,False,[0.0712194206129994 3.60207399523429],[0.0754970071994931 3.66870065505084],[0.00577887483332808 13.4771215731708],0.25,0.25,0.01,,,5.17113470358452,9.17011056200220
84,adam,f,84,,[0.990741618176211 0.999234260791499],0.258405543079265,0.0001,False,[0.0601444429608275 3.40221124004401],[0.0639825840204939 3.46883359379572],[0.00415773422263320 12.0505613847040],0.25,0.25,0.01,,,5.16122728740275,9.16011821939428
85,adam,f,85,,[0.989428615939999 0.999139879049748],0.226954083110714,0.0001,False,[0.0502917661633331 3.20236438788569],[0.0537144706276233 3.26898168936320],[0.00293637986352883 10.7039936007749],0.25,0.25,0.01,,,5.15133300124335,9.15012682060379
86,adam,f,86,,[0.987826673585501 0.999026669843876],0.197583670701866,0.0001,False,[0.0415893546488126 3.00253641207576],[0.0446206336435153 3.06914773139762],[0.00203135078096074 9.43741707957429],0.25,0.25,0.01,,,5.14145473450750,9.14013655390535
87,adam,f,87,,[0.985847892446176 0.998889259473138],0.170283832604200,0.0001,False,[0.0339651635240534 2.80273107810697],[0.0366290310539189 2.86933524142963],[0.00137306194515195 8.25083039203358],0.25,0.25,0.01,,,5.13159625558304,9.13014766131062
88,adam,f,88,,[0.983369713117026 0.998720211080511],0.145044801110856,0.0001,False,[0.0273471354936697 2.60295322621232],[0.0296676093837320 2.66954873001665],[0.000904164851069836 7.14423172139524],0.25,0.25,0.01,,,5.12176255845187,9.12016045919981
89,adam,f,89,,[0.980217953046385 0.998508996767124],0.121857508039602,0.0001,False,[0.0216631965735969 2.40320918399621],[0.0236642997761307 2.46979407050132],[0.000578011777107186 6.11761871688161],0.25,0.25,0.01,,,5.11196037892140,9.11017536923214
90,adam,f,90,,[0.976139902178223 0.998240319677227],0.100713575410686,0.0001,False,[0.0168412500836507 2.20350738464279],[0.0185470125067707 2.27007905610742],[0.000357223722561845 5.17098827485189],0.25,0.25,0.01,,,5.10219897989962,9.10019296603537
91,adam,f,91,,[0.970760753612944 0.997891271123427],0.0816053004849061,0.0001,False,[0.0128091682075600 2.00385932070733],[0.0142436292823627 2.07041425455736],[0.000212362023267636 4.30433620160222],0.25,0.25,0.01,,,5.09249137236349,9.09021405332413
92,adam,f,92,,[0.963511678260343 0.997426300348350],0.0645256307349637,0.0001,False,[0.00949478022012914 1.80428106648264],[0.0106819924856875 1.87081436350132],[0.000120703644388326 3.51765667555137],0.25,0.25,0.01,,,5.08285625558089,9.08023979032065
93,adam,f,93,,[0.953509325707564 0.996787845841824],0.0494681198649232,0.0001,False,[0.00682585651286589 1.60479580641297],[0.00778989050607130 1.67130044568506],[6.51201489477567e-5 2.81094135409832],0.25,0.25,0.01,,,5.07332116232381,9.07027191186223
94,adam,f,94,,[0.939353065284204 0.995877779566758],0.0364268457920686,0.0001,False,[0.00473008852805205 1.40543823724460],[0.00549503902255686 1.47190378935471],[3.30603403493464e-5 2.18417781755648],0.25,0.25,0.01,,,5.06392763167097,9.06031313406656
95,adam,f,95,,[0.918790186600736 0.994517783843911],0.0253962460683893,0.0001,False,[0.00313506891757796 1.20626268133125],[0.00372506144382269 1.27267295833712],[1.56365779258092e-5 1.63734669666847],0.25,0.25,0.01,,,5.05473972980496,9.05036795622812
96,adam,f,96,,[0.888202564749461 0.992356384112592],0.0163707556870581,0.0001,False,[0.00196829049052767 1.00735912456247],[0.00240748322885143 1.07368758300613],[6.81477007277855e-6 1.17041597854657],0.25,0.25,0.01,,,5.04585770415747,9.04044439238700
97,adam,f,97,,[0.841986614633543 0.988622626056272],0.00934390854811499,0.0001,False,[0.00115722596818957 0.808887847739982],[0.00146979028335503 0.875087781556519],[2.70807147428385e-6 0.783328657302706],0.25,0.25,0.01,,,5.03743783801113,9.03055816612644
98,adam,f,98,,[0.772417085366387 0.981357813859605],0.00430571785576176,0.0001,False,[0.000629670762983607 0.611163322528739],[0.000839700643076464 0.677144437285684],[9.74381820888231e-7 0.475972619428952],0.25,0.25,0.01,,,5.02971366715747,9.02074458798784
99,adam,f,99,,[0.671890601694636 0.964399268175704],0.00123307091986108,0.0001,False,[0.000314811079613350 0.414891759756813],[0.000446033470479129 0.480454929139031],[3.17924967107550e-7 0.248094534092817],0.25,0.25,0.01,,,5.02299476114052,9.01110059530608
100,adam,f,100,,[0.540259263174135 0.910700421973875],4.00313959637045e-5,0.0001,False,[0.000145904253883405 0.222011906121651],[0.000220936558032336 0.286622661875996],[9.54472802528423e-8 0.0989905983680307],0.25,0.25,0.01,,,5.01759216850878,9.00199359108634
101,adam,f,101,,[0.394068415119130 0.630182558653886],0.000185713038618172,0.0001,False,[6.53340190764499e-5 0.0398718217268765],[0.000104234653815421 0.101559531764156],[2.70632205997220e-8 0.0259399712178725],0.25,0.25,0.01,,,5.01365148435759,8.99569176549980
102,adam,f,102,,[0.262639607924431 -0.357035101568743],5.48904545004103e-6,0.0001,False,[3.05295830745749e-5 -0.0861646900038977],[4.89558507597865e-5 -0.0392336345618842],[7.46484673196103e-9 0.0120532581570690],0.25,0.25,0.01,,,5.01102508827835,8.99926211651549
103,adam,f,103,,[0.167138440877715 -0.369748200237875],8.76151983024592e-5,0.0001,False,[1.60815339809717e-5 -0.0147576696901410],[2.43001131756754e-5 -0.0208766609080768],[2.06017348437612e-9 0.00317665615027973],0.25,0.25,0.01,,,5.00935370386957,9.00295959851787
104,adam,f,104,,[0.108184408871200 0.668543260361833],0.000138832441738649,0.0001,False,[9.82046597365847e-6 0.0591919703574035],[1.34403777741627e-5 0.0391748125410334],[5.87374535048868e-10 0.00342193105366374],0.25,0.25,0.01,,,5.00827185978086,8.99627416591425
105,adam,f,105,,[0.0745043874078975 -0.649645906345448],7.67732563437780e-5,0.0001,False,[6.79189147485296e-6 -0.0745166817149538],[8.45401304968040e-6 -0.0460938081509570],[1.81440976116852e-10 0.00502003465377174],0.25,0.25,0.01,,,5.00752681590678,9.00277062497771
106,adam,f,106,,[0.0550724898593812 0.502707723828889],5.09228731364811e-5,0.0001,True,[5.11699659769793e-6 0.0554124995541372],[5.95125071069355e-6 0.0300359226278636],[6.49979846648522e-11 0.00355791749357087],0.25,0.25,0.01,,,5.00697609100819,8.99774354773942
