,0,1,2,3,4,5,6,7,8,9
0,15,1,105,16,3,0,2,0,12,258
1,16,12,108,17,3,0,6,1,9,212
2,7,4,236,19,0,0,4,0,12,157
3,11,11,180,31,2,0,5,0,10,162
4,5,0,262,14,2,0,1,0,6,130
5,13,12,201,58,2,0,1,0,9,96
6,6,4,196,40,2,0,9,1,5,161
7,13,2,156,22,1,0,2,0,17,184
8,14,5,89,16,2,0,0,0,22,258
9,18,7,80,4,3,0,2,1,19,276
