,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.1271186440677966,0.20689655172413793,0.1463112213267204,0.1308016877637131,0.1,0.0,0.28125,0.0,0.18181818181818182,0.1457233368532207,0.147216796875,0.13199196235537705,0.13299727262379968
recall,0.03640776699029126,0.03125,0.5375854214123007,0.07524271844660194,0.004761904761904762,0.0,0.02122641509433962,0.0,0.054187192118226604,0.6731707317073171,0.147216796875,0.1433832150530982,0.147216796875
f1-score,0.056603773584905655,0.05429864253393665,0.2300194931773879,0.09553158705701079,0.009090909090909092,0.0,0.03947368421052631,0.0,0.08349146110056926,0.23958333333333331,0.147216796875,0.0808092884088579,0.0823219552293255
support,412.0,384.0,439.0,412.0,420.0,392.0,424.0,397.0,406.0,410.0,0.147216796875,4096.0,4096.0
