,loss,accuracy,val_loss,val_accuracy
0,2.019137382507324,0.278682142496109,1.7518255710601807,0.39149999618530273
1,1.6750731468200684,0.4166342616081238,1.5672961473464966,0.45100000500679016
2,1.5545499324798584,0.45796987414360046,1.5018354654312134,0.4749999940395355
3,1.4808043241500854,0.48641592264175415,1.44207763671875,0.5080000162124634
4,1.430997610092163,0.4989165961742401,1.4233585596084595,0.5220000147819519
5,1.3959803581237793,0.5166953802108765,1.3954402208328247,0.5090000033378601
6,1.3580957651138306,0.5341963171958923,1.366536259651184,0.5245000123977661
7,1.342429280281067,0.5380299091339111,1.3447039127349854,0.5460000038146973
8,1.3075613975524902,0.5528640747070312,1.309511423110962,0.5590000152587891
9,1.2801754474639893,0.5655314326286316,1.2953077554702759,0.5630000233650208
10,1.2560319900512695,0.5760875344276428,1.2950904369354248,0.5565000176429749
11,1.2288401126861572,0.5850325226783752,1.2835423946380615,0.5764999985694885
12,1.2054146528244019,0.590755045413971,1.2314527034759521,0.5899999737739563
13,1.196753978729248,0.5955886244773865,1.2447149753570557,0.5809999704360962
14,1.1750271320343018,0.6084226965904236,1.23203706741333,0.5924999713897705
15,1.1675859689712524,0.6087004542350769,1.200183391571045,0.6014999747276306
16,1.140173077583313,0.6169231534004211,1.2085038423538208,0.6004999876022339
17,1.1330515146255493,0.6214789748191833,1.1906580924987793,0.6169999837875366
18,1.1105437278747559,0.6291460394859314,1.1824597120285034,0.609000027179718
19,1.105683445930481,0.6330351829528809,1.184488296508789,0.6029999852180481
